Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2012,3,5145512000000,-3684383000000,55943000000,-50597000000,0,9426000000,-775231000000,-219676000000,480994000000,0,-11505440000000,10435116000000,-36831000000,11708791000000,0,-93870000000,1291239000000,399781000000,-11773484000000,-2859201000000,-214142000000,0,-10714451000000,0,595474000000,-12286024000000,0,-62530000000,0,-12348554000000,-15311000000,5322000000,0,0,0,0,-18584000000,28288000000,30389000000,30104000000,0,0,0,-35236000000,0,0,-35236000000,-12353686000000,41532462000000,-36476000000,29142300000000
2012,4,3118641000000,-1801818000000,54179000000,-182233000000,-115447000000,21680000000,-402985000000,-142027000000,549990000000,0,6582694000000,1937780000000,36831000000,-11247032000000,0,-135910000000,2642554000000,-401960000000,2096366000000,10996976000000,87677000000,0,-249318000000,0,-3867083000000,9029565000000,0,-55353000000,0,8974212000000,-961492000000,610397000000,0,0,0,0,181308000000,0,-52974000000,-222761000000,0,0,0,0,0,0,0,8751451000000,29142300000000,36819000000,37930570000000
2013,1,2718882000000,-1963205000000,59838000000,-3260000000,0,14673000000,-740417000000,0,86511000000,0,3784961000000,3020784000000,0,-23199000000,0,-35081000000,-1062499000000,72000000,-1689073000000,3173703000000,-3554926000000,-4888000000,0,36771000000,-8527025000000,-4793889000000,0,0,0,-4793889000000,-255602000000,0,0,0,0,0,-4560000000,0,5132000000,-255030000000,0,0,0,-988418000000,0,0,-988418000000,-6037337000000,37930569000000,-52798000000,31840434000000
2013,2,2999951000000,-2400964000000,72616000000,-110845000000,0,10116000000,-143669000000,-70865000000,356340000000,0,3123356000000,-2532864000000,-864000000,-5495809000000,0,-11863000000,1378515000000,-2020000000,-5495388000000,8364923000000,3467247000000,4888000000,-6777557000000,-36771000000,-1655274000000,-5313141000000,0,-62405000000,0,-5375546000000,-672052000000,19839000000,0,0,0,0,4560000000,0,58865000000,-588788000000,0,0,0,-620385000000,0,0,-620385000000,-6584719000000,31840434000000,52798000000,25308513000000
2013,3,3153547000000,-2629926000000,72263000000,227169000000,0,78784000000,-833159000000,-127315000000,-58637000000,0,8516700000000,-193970000000,-31547000000,-662760000000,0,-151000000,-70534000000,-31000000,-2941527000000,-1775370000000,0,0,4375716000000,0,-1042482000000,6115407000000,0,-31285000000,0,6084122000000,60667000000,191785000000,0,0,0,0,-4811000000,0,4953000000,252594000000,0,0,0,-59153000000,0,0,-59153000000,6277563000000,25308513000000,-142949000000,31443127000000
2013,4,2768549000000,-1853980000000,70309000000,-229830000000,0,16919000000,-410509000000,-77186000000,284272000000,0,-1529199000000,-3196854000000,25221000000,-2250178000000,0,-134808000000,188406000000,413755000000,17846116000000,-749154000000,0,0,-1800772000000,0,34333000000,9131138000000,0,-28947000000,0,9102191000000,-446319000000,409000000,0,0,0,0,-1111000000,110599000000,94592000000,-241830000000,0,0,0,0,0,0,0,8860361000000,31443127000000,142623000000,40446111000000
2014,1,2249353000000,-1738728000000,68513000000,38201000000,0,12553000000,-531200000000,-225000000,98467000000,0,2041625000000,-681169000000,-20641000000,1734961000000,0,0,-129137000000,81222000000,-8956140000000,-4126070000000,0,0,-3860009000000,0,97437000000,-13719454000000,0,-12593000000,0,-13732047000000,-47951000000,5337000000,-4493000000,0,0,0,-764000000,0,2755000000,-45116000000,0,0,0,0,-78273000000,0,-78273000000,-13855436000000,40446113000000,30057000000,26620734000000
2014,2,2238988000000,-1889355000000,87570000000,99748000000,0,2865000000,-300145000000,-702000000,238969000000,0,15585648000000,152533000000,-2887000000,1002137000000,0,-91872000000,-17548000000,-499248000000,-21397211000000,1745702000000,0,0,-437850000000,0,116256000000,-3605371000000,0,-33839000000,0,-3639210000000,-164340000000,17055000000,4493000000,0,0,0,764000000,0,-650000000,-142678000000,0,0,0,-490092000000,0,0,-490092000000,-4271980000000,26620734000000,-30057000000,22318697000000
2014,3,1993778000000,-1245785000000,88930000000,23359000000,0,13752000000,-436682000000,-41438000000,395914000000,0,-44998000000,714983000000,30718000000,-1371045000000,0,0,91517000000,-35000000,-3671114000000,12476976000000,78272000000,0,-46622000000,0,-61484000000,8593082000000,0,21000000,0,8593103000000,-241365000000,53591000000,0,0,0,0,0,0,5571000000,-182203000000,0,0,0,-29808000000,0,0,-29808000000,8381092000000,22318697000000,0,30699789000000
2014,4,2594238000000,-1183574000000,100903000000,5230000000,0,2160000000,-554980000000,65358000000,1029335000000,0,7477000000,-1298839000000,-13435000000,-10104015000000,0,-75216000000,-140822000000,-2127000000,9301250000000,11802866000000,-78272000000,0,-324886000000,0,-188709000000,9914607000000,0,0,0,9914607000000,-310829000000,51225000000,0,0,0,0,0,4385000000,3426000000,-251793000000,0,0,0,-111000000,0,0,-111000000,9662703000000,30699789000000,0,40362492000000
2015,1,2008160000000,-1134134000000,66840000000,32183000000,0,-145000000,-420826000000,-529000000,568087000000,0,3944743000000,-3068828000000,9347000000,4939826000000,0,-255057000000,-164754000000,46000000,-15033435000000,-2160736000000,0,0,-5268000000,0,141035000000,-11084994000000,0,0,0,-11084994000000,-32624000000,49104000000,0,0,0,0,0,0,508000000,16988000000,0,0,0,-59000000,0,0,-59000000,-11068065000000,40362491000000,0,29294426000000
2015,2,2192262000000,-1391773000000,74386000000,8504000000,0,51000000,-543585000000,-425000000,352269000000,0,409260000000,845766000000,4088000000,-2552640000000,0,-209159000000,268937000000,-1571000000,-18808620000000,4373804000000,25251000000,0,-1969000000,0,-168833000000,-15463417000000,0,-18595000000,0,-15482012000000,-150383000000,126906000000,0,0,0,0,0,0,2402000000,-21075000000,0,0,0,-16000000,0,0,-16000000,-15503103000000,29294426000000,0,13791323000000
2015,3,2179776000000,-1034781000000,77025000000,5785000000,0,2797000000,-473313000000,178000000,774774000000,0,113195000000,1910054000000,-135364000000,-2019976000000,0,0,81838000000,10319000000,55565000000,-3547408000000,-25251000000,0,-508000000,0,-34240000000,-2817002000000,0,18595000000,0,-2798407000000,-466320000000,61035000000,0,0,0,0,0,0,359000000,-404926000000,0,0,0,0,0,0,0,-3203333000000,13791323000000,0,10587990000000
2015,4,2599302000000,-1396639000000,73790000000,13300000000,0,5513000000,-638681000000,-8053000000,668194000000,0,0,1207895000000,104567000000,522391000000,0,-184262000000,115906000000,529538000000,676467000000,-1607004000000,0,0,-241000000,0,-2053000000,2031398000000,0,0,0,2031398000000,-43913000000,61961000000,0,0,0,0,-66474000000,0,3789000000,-44637000000,0,0,0,-14000000,0,0,-14000000,1986747000000,10587990000000,0,12574737000000
2016,1,2005355000000,-1126892000000,69731000000,50128000000,0,-211000000,-595084000000,-426000000,409457000000,0,0,71512000000,-17062000000,2221694000000,0,0,33736000000,-490930000000,-5036147000000,2634372000000,0,0,-92000000,0,128098000000,-45362000000,0,0,0,-45362000000,-38010000000,0,0,0,0,0,0,0,82000000,-37928000000,0,0,0,0,0,0,0,-83290000000,12574737000000,0,12491447000000
2016,2,2088082000000,-1537911000000,68087000000,91880000000,0,122000000,-493162000000,-930000000,228735000000,0,0,-2025658000000,47859000000,1874247000000,0,-100443000000,81831000000,12887000000,24842000000,-336911000000,15206000000,0,0,0,-48452000000,-225857000000,0,0,0,-225857000000,-62139000000,33212000000,0,0,0,0,0,4226000000,82000000,-24619000000,0,0,0,-71000000,0,0,-71000000,-250547000000,12491447000000,0,12240900000000
2016,3,2038310000000,-988419000000,81031000000,61332000000,0,-797000000,-457085000000,-654000000,757701000000,0,15550000000,1920085000000,0,-1151840000000,0,0,22687000000,1778000000,-568712000000,2429887000000,11740000000,0,-300000000,0,-43541000000,3395035000000,0,0,0,3395035000000,-19071000000,23025000000,0,0,0,0,0,9000000000,83000000,13037000000,0,0,0,0,0,0,0,3408072000000,12240900000000,0,15648972000000
2016,4,2336461000000,-1085357000000,81003000000,81604000000,0,1087000000,-496748000000,-757000000,931664000000,0,-15550000000,-639433000000,-9841000000,-6010065000000,0,-246795000000,-1161991000000,1042992000000,4131035000000,-806396000000,-26946000000,0,0,0,-16222000000,-2827548000000,0,-5225000000,0,-2832773000000,1225543000000,24790000000,0,0,0,0,0,0,98000000,1250431000000,0,0,0,0,0,0,0,-1582342000000,15648972000000,0,14066630000000
2017,1,1884583000000,-1369183000000,73874000000,94691000000,0,1493000000,-494434000000,0,201060000000,0,0,-1342856000000,-66488000000,468434000000,0,0,-38804000000,-1051414000000,-3098514000000,7935278000000,0,0,0,0,55592000000,3062288000000,0,0,0,3062288000000,-146356000000,56554000000,0,0,0,0,0,0,99000000,-89703000000,0,0,0,-19000000,0,0,-19000000,2972566000000,14066630000000,0,17039196000000
2017,2,2286948000000,-1954548000000,81866000000,68111000000,0,-42568000000,-492883000000,-3058000000,15922000000,0,0,183321000000,71667000000,-3073673000000,0,0,67713000000,-1227000000,385412000000,2885901000000,0,0,0,0,-10120000000,524916000000,0,-14000000,0,524902000000,23681000000,50888000000,0,0,0,0,0,0,2926000000,77495000000,0,0,0,0,0,0,0,602397000000,17039196000000,0,17641593000000
2017,3,2000620000000,-1540685000000,80035000000,64591000000,0,49698000000,-493282000000,169000000,223931000000,0,110550000000,1123951000000,4662000000,-5297993000000,0,-535417000000,-133868000000,-1395000000,2021909000000,125674000000,50901000000,0,0,0,151595000000,-2155500000000,0,-63000000,0,-2155563000000,-114918000000,31089000000,0,0,0,0,0,0,98000000,-83731000000,0,0,0,0,0,0,0,-2239294000000,17641593000000,0,15402299000000
2017,4,2654751000000,-1265555000000,95418000000,63061000000,0,-137930000000,-550211000000,-641000000,1155132000000,0,0,-528899000000,-30274000000,-5491836000000,0,-97493000000,-43882000000,-1919000000,5463288000000,4241349000000,-50901000000,0,0,0,94081000000,4708646000000,0,9000000,0,4708655000000,6792000000,103221000000,0,0,0,0,0,457802000000,126322000000,694137000000,0,0,0,0,0,0,0,5402792000000,15402299000000,0,20805091000000
2018,1,2332958000000,-1692101000000,78407000000,27483000000,0,11071000000,-605901000000,-7000000,186705000000,0,0,2450935000000,-16023000000,632585000000,0,0,81961000000,-1247000000,1851630000000,-4709138000000,0,0,-3000000000000,0,-334404000000,-2856996000000,0,0,0,-2856996000000,-58761000000,8179000000,0,0,0,0,0,1736285000000,122000000,1685825000000,0,0,0,-11000000,0,0,-11000000,-1171182000000,22805091000000,0,21633909000000
2018,2,2455435000000,-1484134000000,79177000000,129736000000,0,-1461000000,-602037000000,-227190000000,374188000000,0,0,-525788000000,-24600000000,68011000000,0,-3188000000,8317000000,-1428000000,1072629000000,1392127000000,0,0,0,0,292608000000,2652876000000,0,-6000000,0,2652870000000,-39042000000,15068000000,0,0,0,0,0,0,123000000,-23851000000,0,0,0,1000000,0,0,1000000,2629020000000,21633909000000,0,24262929000000
2018,3,2422894000000,-1710808000000,94687000000,57694000000,0,-20233000000,-568149000000,-68784000000,251463000000,0,0,184142000000,-9069000000,2296712000000,0,-192000000,-350211000000,-1536000000,-5358434000000,4944830000000,0,0,0,0,411695000000,2369400000000,0,-25000000,0,2369375000000,-47752000000,38692000000,0,0,0,0,0,0,0,-9060000000,0,0,0,0,0,0,0,2360315000000,24262929000000,0,26623244000000
2018,4,2545573000000,-1801887000000,94387000000,63679000000,0,26638000000,-225378000000,-43633000000,758885000000,0,-2560195000000,-107466000000,79966000000,-5411375000000,0,-73316000000,-368054000000,-2179000000,7078451000000,-363288000000,0,0,59258000000,0,-630172000000,-1539485000000,0,-22000000,0,-1539507000000,-68469000000,42289000000,0,0,0,0,0,0,1435000000,-24745000000,0,0,0,0,0,0,0,-1564252000000,26623244000000,0,25058992000000
2019,1,2770284000000,-1685814000000,79432000000,88761000000,0,388000000,-616117000000,-6059000000,643008000000,0,-45000000000,-924173000000,-108797000000,3052418000000,0,0,-578685000000,-1219000000,-6278944000000,3325376000000,-59258000000,0,0,0,535935000000,-439339000000,0,0,0,-439339000000,-23863000000,142608000000,0,0,0,0,0,0,1502000000,120247000000,0,0,0,0,0,0,0,-319092000000,27819187000000,0,27500095000000
2019,2,2740407000000,-1723008000000,79063000000,80579000000,0,-1461000000,-699399000000,-5748000000,499870000000,0,45000000000,-1723518000000,108797000000,-4211530000000,0,-629276000000,395607000000,918994000000,528294000000,7238461000000,14288000000,0,0,0,-218087000000,2966900000000,0,0,0,2966900000000,-17835000000,116706000000,0,0,0,0,0,0,2680000000,101551000000,0,0,0,0,0,0,0,3068451000000,27500095000000,0,30568546000000
2019,3,2875450000000,-1819491000000,90671000000,156419000000,0,-3348000000,-572614000000,-58657000000,751121000000,0,0,1165606000000,-227632000000,-1451619000000,0,0,171619000000,-924321000000,-5668500000000,5209725000000,-14288000000,0,0,0,-255873000000,-1244162000000,0,-210000000,0,-1244372000000,-18483000000,96314000000,0,0,0,0,0,0,298000000,78129000000,0,0,0,0,0,0,0,-1166243000000,30568546000000,0,29402303000000
2019,4,2900085000000,-2008623000000,134370000000,199210000000,0,5333000000,-706018000000,-101467000000,492788000000,0,0,829180000000,19829000000,-5548226000000,0,-16047000000,157757000000,-1302000000,4051269000000,4811033000000,0,0,0,0,18823000000,4815104000000,0,-143000000,0,4814961000000,-78575000000,86653000000,0,0,0,0,0,0,179000000,8257000000,0,0,0,0,0,0,0,4823218000000,29402303000000,0,34225521000000
2020,1,3121856000000,-2358432000000,75491000000,137245000000,0,133000000,-642863000000,-119000000,369996000000,0,0,2544602000000,97646000000,5542208000000,0,-964674000000,-178493000000,-1567000000,-510685000000,-10170411000000,0,0,0,0,124363000000,-3147015000000,0,0,0,-3147015000000,-28568000000,1332000000,0,0,0,0,0,0,990000000,-26246000000,0,0,0,0,0,0,0,-3173261000000,34225521000000,0,31052260000000
2020,2,2721854000000,-2155578000000,88565000000,100095000000,0,8344000000,-658817000000,0,147548000000,0,0,-4762219000000,-72700000000,5836123000000,0,-398051000000,195650000000,-1470000000,-5092204000000,-4542186000000,0,0,0,0,-5155000000,-8694664000000,0,5000000,0,-8694659000000,-37653000000,249000000,0,0,0,0,0,0,179000000,-37225000000,0,0,0,0,0,0,0,-8731884000000,31052260000000,0,22320376000000
