Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,0,11294682284,0,11294682284,-6509614747,4785067537,8640105,-1756701923,-1655928442,-404742195,-762367792,1869895732,161728535,-186630844,-24902309,0,1844993423,-572385358,0,-572385358,1272608065,0,1272608065,1571,0
2007,0,28284529406,-3223636,28281305770,-19081310208,9199995562,37555328,-1622013514,-1622013514,-941042575,-2031606684,4642888117,6338000,-572175978,-565837978,0,4077050139,-1299232651,87497363,-1211735288,2865314851,0,2865314851,2020,0
2008,0,53011435271,0,53011435271,-45581634103,7429801168,113733444,-3268595989,-3183273098,-952002809,-2057309598,1265626216,888159924,-1434075503,-545915579,0,719710637,-226249065,2404924,-223844141,495866496,0,495866496,22,0
2009,0,111843507971,0,111843507971,-94797923288,17045584683,209998510,-2927237555,-1853574095,-348555482,-3333312953,10646477203,744052035,-1450147733,-706095698,0,9940381505,-1983798510,-89902287,-2073700797,7866680708,0,7866680708,2887,0
2010,0,318793488937,0,318793488937,-277209957120,41583531817,2317239266,-10809471378,-8422215321,-1478859935,-7778246117,23834193653,1342277297,-1193135894,149141403,-2148711568,21834623488,-5238262248,0,-5238262248,16596361240,670431268,15925929972,1062,0
2011,0,425439172312,0,425439172312,-391281809388,34157362924,12792064418,-21643693388,-18906131106,-3104155966,-10433196504,11768381484,3493696804,-282996585,3210700219,1047061675,16026143378,-1711405266,0,-1711405266,14314738112,-1597176196,15911914308,827,0
2012,0,117152535703,0,117152535703,-102709658519,14442877184,5359262314,-11631330837,-11541239440,-553118829,-7361554894,256134938,19271383583,-26699483275,-7428099692,0,-7171964754,0,0,0,-7171964754,1695984,-7173660738,-212,0
2013,0,153658390018,-251674000,153406716018,-138088858911,15317857107,4772843415,-4712651171,-6308800266,-9104579246,-3953206493,2320263612,1378280361,-990412783,387867578,0,2708131190,-32606063,0,-32606063,2675525127,-20853660,2696378787,77,0
2014,0,251887841519,0,251887841519,-221990401908,29897439611,4185087046,-4123882485,-3744755552,-5040714124,-5830158803,19087771245,11718863706,-28903047599,-17184183893,0,1903587352,-36565227,0,-36565227,1867022125,333703,1866688422,48,0
2015,0,525581193066,0,525581193066,-491514739270,34066453796,3113690556,-13331283313,-3181275995,-1735381629,-6451950136,15661529274,5354361550,-10448352317,-5093990767,-210860891,10356677616,-2311064819,0,-2311064819,8045612797,-102337,8045715134,133,0
2016,0,201798252741,0,201798252741,-185344648688,16453604053,8400839392,-4002104972,-3368250069,-1314913457,-3237797360,16299627656,2030214458,-4005829753,-1975615295,0,14324012361,-2951296390,0,-2951296390,11372715971,0,11372715971,185,0
2017,0,149665829513,0,149665829513,-157385185682,-7719356169,16332480361,168013947,-2011003516,-1284991721,-4745022177,2751124241,283900,-5457693951,-5457410051,0,-2706285810,0,0,0,-2706285810,0,-2706285810,-45,0
2018,0,56465828403,0,56465828403,-59374976836,-2909148433,10991722636,-1457702391,-1457702391,-495246889,-6107006642,22618281,185147,-694667007,-694481860,0,-671863579,-43863221,0,-43863221,-715726800,0,-715726800,-12,0
2019,0,26710618100,0,26710618100,-39883559080,-13172940980,17058454374,-1238820217,-1238820217,-15276328,-4371832500,-1740415651,2210191441,-335370395,1874821046,0,134405395,0,0,0,134405395,0,134405395,2,0
