Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,225150597755,-38419879975,-2444882717,-1584840921,0,289980361417,-255422274647,0,217259080912,-29625608258,0,-157882998768,20110305632,-101892600000,8090900000,24271386781,-236928614613,16422000000,0,134944500000,-85944500000,0,-31000000000,0,34422000000,14752466299,46929936202,260704,61682663205
2009,0,190152320409,-72471542100,-6266733094,-985027353,-9665315,3752290718,-2634107254,0,111537536011,-49232357563,0,-309185000000,294506546703,-87522000000,35562700000,21604159089,-94265951771,27108552000,0,23722834357,-67612834357,0,-10800000000,0,-27581448000,-10309863760,61682663205,748013,51373547458
2010,0,133997220032,-42160833689,-5302839472,-120556992,-5074602095,31583067023,-19981094612,0,92940360195,-47342760599,381902572,-492919051894,524843378097,-58972000000,44986700000,29156896422,135064598,25934520000,0,40000000,-5150000000,0,-184520000,0,20640000000,113715424793,51373547458,10068084,165099040335
2011,0,115272777928,-96792993309,-6765834851,-201500000,-21146043116,-3350550671,-16717160815,0,-29701304834,-42423719890,0,-527566022177,512147872048,-96560166667,68000000000,37937021247,-48465015439,0,0,37000000000,-12000000000,0,-57915736600,0,-32915736600,-111082056873,165139040335,26283322,54083266784
2012,0,123320200229,-52445722406,-9017810401,-3114606001,-1591650515,4573173492,-11272932293,0,50450652105,-34684374184,30000000,-74290000000,62349696652,-28360000000,17250000000,18564260127,-39140417405,0,0,80355322694,-76924594052,0,-16760703400,0,-13329974758,-2019740058,54083266784,2017802,52065544528
2013,0,144675864167,-97318662035,-8779008660,-2535879354,0,4515745873,-9588639694,0,30969420297,-80742965005,0,-20000000000,81140000000,-8600000000,0,30332445228,2129480223,0,0,56886559752,-34817288394,0,-24436682000,0,-2367410642,30731489878,52065544528,61258,82797095664
2014,0,339928376180,-63197215619,-11008710898,-1998887114,0,2194108838,-35983742620,0,229933928767,-83837827012,0,-277944028749,67384991282,-28400000000,0,24621411915,-298175452564,0,0,74845172596,-55499453919,0,-16073006000,0,3272712677,-64968811120,82797095664,20089133,17848373677
2015,0,479340472311,-368467322328,-11499867589,-7212816334,0,2020933346,-47098933751,26574912813,47082465655,-86959803897,0,-341146423611,220480000000,-15200000000,12873250000,30171007157,-179781970351,0,0,434440008224,-275738810314,0,-42008398800,0,116692799110,-16006705586,17848373677,677854,1842345945
2016,0,692942213871,-43775468499,-16238999828,-6655568956,0,31494493461,-97180613482,30334281050,560586056567,-60760401214,0,-565434072321,243887395833,0,0,41358010302,-340949067400,0,0,81886153020,-231916133187,0,-52955499000,0,-202985479167,16651510000,1842345945,33716849,18527572794
2017,0,831587611424,-38610703034,-21039263855,-7452546623,-38066592914,6923620526,-209807525303,36118792028,523534600221,-27906907851,0,-1138792563965,0,0,561793800099,82161797818,-522743873899,0,0,175476277976,-143003991101,0,-48635863500,0,-16163576625,-15372850303,18527572794,-1258825,3153463666
2018,0,1030688092498,-69975216145,-23171797467,-11959416061,-52436225363,3690009589,-199055099795,0,677780347256,-404082416650,0,-1024759127667,997277308410,-80000000000,0,118657378617,-392906857290,0,0,482161889075,-581501772423,0,-95618242500,0,-194958125848,89915364118,3153463666,10216505,93079044289
2019,0,625346468210,-52806101335,-25647960796,-363657678,-109045233422,2951971135,-64641858096,37719308777,375793628018,-155157070237,0,-362386383001,784621553260,0,0,209154261515,476232361537,0,0,0,-7219339947,0,-396481195500,0,-403700535447,448325454108,93079044289,-2945089,541401553308
