Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,42573736770,-5920193496,-734550253,-120506992,0,1850557100,-2331394782,0,35317648347,-11666478307,0,-107415000000,74106361810,-40196242762,0,4382688634,-80788670625,36675000000,0,0,-5110000000,0,-10925000000,0,20640000000,-24831022278,51373547458,0,26542525180
2016,1,138896273750,-9368477183,-1900806942,-3120617482,0,15519874708,-9140183799,0,130886063052,-118400000000,46800000000,0,0,0,0,690185906,-70909814094,0,0,0,-51210400000,0,0,0,-51210400000,8765848958,1842345945,0,10608194903
2016,2,219381921182,-41721834559,-2369987790,-1519068066,0,-14161321292,-24592201855,0,135017507620,114222332233,-46800000000,-219668339265,115387395833,0,0,24900318364,-11958292835,0,0,26817936500,-90198000000,0,-13556414400,0,-76936477900,46122736885,10608194903,13930115,56744861903
2016,3,231682212590,-23044085200,-2583606206,0,0,611417862,-47833078462,0,158832860584,-8690850099,0,-145000000000,17000000000,0,0,7513127927,-129177722172,0,0,8563773200,-63291397587,0,0,0,-54727624387,-25072485975,39744861903,0,14672375928
2016,4,122018059863,-19792449252,-5135498482,0,0,34743632085,-35718484680,0,96115259534,13001692930,-143000000000,71500000000,0,0,0,-6545419998,-65043727068,0,0,0,0,0,-27216335600,0,-27216335600,3855196866,14672375928,0,18527572794
2017,1,187754412807,-12234382427,-2272784322,-6831458773,0,7536862259,-23037794445,0,150914855099,-12963999610,-281500000000,120936800000,0,0,0,7945103202,-165582096408,0,0,14902105292,-9828209600,0,0,0,5073895692,-9593345617,18527572794,0,8934227177
2017,2,228163477834,-12501546827,-5518819364,4113945394,-24927473461,-6925216669,-124824039483,0,57580327424,-2036281762,281500000000,-632622280632,0,0,225938567043,38930737019,-88289258332,0,0,116067378516,-19902424778,0,-48321993000,0,47842960738,17134029830,8934227177,228549,26068485556
2017,3,232160053526,-11076978743,4462277788,-165113652,0,20847050444,-29599659405,0,216627629958,-75336640,0,-360202003176,0,0,150189500000,4666352119,-205421487697,0,0,21025388421,-24127438984,0,-300874500,0,-3402925063,7803217198,26068485556,0,33871702754
2017,4,284993388949,-20522960050,-10036246616,-7452546623,-19404307003,12235285340,-17389132421,0,222423481576,0,0,-361357083333,0,0,185665733056,12814141605,-162877208672,0,0,23481405747,-89145917739,0,0,0,-65664511992,-6118239088,9271702754,0,3153463666
2018,1,141544214559,-13976699127,-636346718,0,-28254862728,11240526668,-228824072028,0,-118907239374,-8995706,0,-233900000000,199500000000,0,0,2036008469,-32372987237,0,0,209008085282,-21552750947,0,0,0,187455334335,36175107724,3153463666,0,39328571390
