Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2016,1,4696635822,-4182159445,-1177226415,-505810748,-5301698755,8666048371,-12315034817,0,-10119245987,-25250000,0,-102300000000,109200100000,0,0,0,6874850000,0,0,0,-4708216000,0,0,0,-4708216000,-7952611987,14685041153,0,6732429166
2016,2,10009183270,620405048,-1106592790,-192807097,0,-8567231260,9847941429,0,10610898600,-5203507575,0,-67110410959,81110310959,0,0,17230647728,26027040153,0,0,2473491800,-21996732122,0,-13044146740,0,-32567387062,4070551691,6732429166,-9968131,10793012726
2016,4,7357799233,-2201639616,-3520837213,-56306771,-5500000000,38274355305,-3379759782,0,30973611156,-104174360,0,0,6000000000,-8674000000,0,0,-2778174360,0,0,0,0,0,0,0,0,28195436796,2309485907,-3603918,30501318785
2017,1,44140888082,-9059473760,-2888071589,-145971209,0,9242836100,-12129979228,0,29160228396,-104174357,0,0,125800000000,-178830833333,0,0,-53135007690,0,0,0,0,0,0,0,0,-23974779294,30501318785,0,6526539491
2017,2,42164470920,-4190887314,-1113749158,-330370094,0,3913301429,-49703204061,0,-9260438278,104174357,0,-182830833333,19000000000,178830833333,0,11067616238,26171790595,0,0,0,-2273491800,0,-18189849147,0,-20463340947,-3551988630,6526539491,0,2974550861
2017,3,40225670338,-5978567532,-1631823365,-160675325,0,15418710266,-8131022426,0,39742291956,-196805906,0,182830833333,130857500000,-343806979222,0,-11067616238,-41383068033,0,0,11407746297,-6642345989,0,-147736560,0,4617663748,2976887671,2974550861,0,5951438532
2017,4,11851688808,-3589839774,-2542519147,-254980357,-5000000000,17111537079,-5695008139,0,11880878470,-78029370,0,0,55000000000,-61050593453,0,0,-6128622823,0,0,0,-7577276600,0,0,0,-7577276600,-1825020953,5951438532,0,4126417579
2018,1,28287775916,-4127202277,-3184402061,-172726725,-1787940670,62417417304,-27389087036,0,54043834451,-70164150,0,0,66300000000,-116844375000,0,0,-50614539150,0,0,0,0,0,110805869,0,110805869,3540101170,4129834848,0,7669936018
2018,2,95208443661,-3661922561,-1574116348,-205420011,0,-53302525947,-10745247853,0,25719210941,-574409183,0,-217044486111,95830833333,116844375000,0,14385250847,9441563886,0,0,0,-3644098920,0,-221611738,0,-3865710658,31295064169,7669936018,0,38965000187
2018,3,-60876582168,-7281449295,-2163431264,-2495662,0,134946411793,-68149948662,0,-3527495258,497091325,0,217044486111,176720145889,-374444561111,0,-14385250847,5431911367,0,0,0,-7763647377,0,-22384177400,0,-30147824777,-28243408668,38965000187,0,10721591519
2018,4,15343755730,-4902019883,-2779289661,-1081404,-5000000000,72632668224,-15418299246,0,59875733760,-88283564,0,0,124798452453,-172633852436,0,0,-47923683547,0,0,0,-1128422195,0,-1505016731,0,-2633438926,9318611287,10721591519,0,20040202806
2019,1,22481961606,-4282185417,-2484994402,-471388046,-19261862431,23610980238,-21372523152,0,-1780011604,-30380000,0,-30100000000,82683891000,0,0,6196982875,58750493875,0,0,40000000000,0,0,-79244489600,0,-39244489600,17725992671,20040202806,0,37766195477
2019,2,44229920204,-5793033907,-1427750116,-830672532,0,33854612680,-20233248845,0,49799827484,0,0,-206185722022,161851533135,0,0,13030237166,-31303951721,0,0,0,-31577000400,0,-711081000,0,-32288081400,-13792205637,37766195477,0,23973989840
2019,3,17512218073,-6458369249,-1388230952,-14953709,0,30188956343,-18862949631,0,20976670875,-24159936,0,-179000000000,127400075000,0,0,14065746878,-37558338058,0,0,5902527662,-8422999600,0,-328122500,0,-2848594438,-19430261621,23973989840,0,4543728219
2019,4,-18657939963,-6436947592,-3942013595,0,-24193252,32335572229,-5222390235,0,-1947912408,-164342245,0,415285722022,157000055556,-536194718902,0,11930360930,47857077361,0,0,10254600856,0,0,-10263700000,0,-9099144,45900065809,4543728219,0,50443794028
2020,1,17383902184,-9474828336,-2753137855,0,-20133312490,56140632,-22100965103,0,-37022200968,-2860800000,0,0,109233796880,0,5340833185,0,111713830065,0,0,3610857763,-19767986281,0,-48892040750,0,-65049169268,9642459829,10326342405,0,19968802234
2020,2,22196376969,-17184101292,-1374381514,0,0,10057959083,856327272,0,14552180518,2482877858,0,-211400000000,149337259777,0,-5340833185,19457803206,-45462892344,0,0,0,0,0,-18508964311,0,-18508964311,-49419676137,19968802234,0,-29450873903
