Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2014,4,64010348004,0,0,0,0,0,0,0,0,26078950684,0,0,2137350497,2234976,980545123,67592910,0,0,34743673814,0,64010348004,-14132236645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49878111359,0,0,0,0,0,0,0,0,0,0,0,0,0,-9012161553,40865949806,4249944064,-4245172667,4771397,0,40870721203,0,0,0,-8990422352,0,31880298851,31880298851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0
2015,1,61864173841,0,0,0,0,0,0,0,0,17987983723,0,0,2385694389,0,1073390445,5709781170,0,0,34707324114,0,61864173841,-11953950894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49910222947,0,0,0,0,0,0,0,0,0,0,0,0,0,-8732768742,41177454205,2540541483,-2817006803,-276465320,0,40900988885,0,0,0,-7771272020,0,33129716865,33129716865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0
2015,2,63553895676,0,0,0,0,0,0,0,0,19451537304,0,0,6973931610,0,1215916778,36487275,0,0,35876022709,-120000000,63433895676,-12440231687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50993663989,0,0,0,0,0,0,0,0,0,0,0,0,0,-9462036896,41531627093,2602086533,-2685355487,-83268954,0,41448358139,0,0,0,-9128295482,0,32320062657,32320062657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0
2015,3,60130560807,0,0,0,0,0,0,0,0,20944052802,0,0,2196978450,139767180,1312191447,250798541,0,0,35286772387,-30000000,60100560807,-14508565412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45591995395,0,0,0,0,0,0,0,0,0,0,0,0,0,-9963998973,35627996422,3400948718,-3423011854,-22063136,0,35605933286,0,0,0,-7785213678,0,27820719608,27820719608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0
2015,4,74485179489,0,0,0,0,0,0,0,0,20481957073,0,0,4149119104,38208340,1631854397,9830933348,0,0,38353107227,-12000000,74473179489,-17197076737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57276102752,0,0,0,0,0,0,0,0,0,0,0,0,0,-10688557455,46587545297,3035097489,-3015393325,19704164,0,46607249461,0,0,0,-8113515588,0,38493733873,38493733873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0
2016,1,68572319377,3849598144,305376010,0,3544222134,0,41319260410,0,0,19291059829,0,0,0,0,1412955677,0,0,2688377040,11068277,0,68572319377,-12734848003,-21569704,-3898680,-17671024,0,0,0,0,0,0,-1809116,-9625427712,0,-1268938583,0,-1817102888,0,0,0,55837471374,1731104195,0,1731104195,0,0,-198971157,-75000,-198896157,0,0,0,0,0,-8318037706,49051566706,2607359858,-2553291921,54067937,0,49105634643,49105634643,0,-9816109215,-9816109215,0,39289525428,39289525428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0
2016,2,69001280516,8655114468,95798559,0,8559315909,0,30059244012,0,0,24200210122,120000000,0,4213513062,112992039,1621600090,0,0,0,18606723,0,69001280516,-14107492824,10268782,-10459760,20728542,0,0,0,0,0,0,-370131,-10927161518,0,-1415607734,0,-1774322223,0,-300000,0,54893787692,2330366836,0,2330366836,0,0,0,0,0,0,0,0,0,0,-8115986399,49108168129,3229703134,-3192701691,37001443,0,49145169572,49145169572,0,-8850045732,-8850045732,0,40295123840,40295123840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0
2016,3,62176999094,2178452839,122243014,0,2056209825,0,33003461180,0,0,22325703823,0,0,0,44664029,1804978700,0,0,2789238523,30500000,0,62176999094,-14842936560,-10963326,-7428180,-3535146,0,0,-5666667,0,0,0,-385578,-11296671842,0,0,0,-2265975806,-1263273341,0,0,47334062534,1049753352,0,1049753352,0,0,0,0,0,0,0,0,0,0,-9310176485,39073639401,3613643871,-3332892431,280751440,0,39354390841,39354390841,0,-7877158121,-7877158121,0,31477232720,31477232720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,348
2016,4,79859394767,16389830621,73303526,0,16316527095,0,37587508701,0,0,19475089858,0,80000000,0,0,1749865888,0,0,4530454544,46645155,0,79859394767,-26970784494,-18962260,-12048660,-6913600,0,0,-9982435381,0,0,0,-338974,-12836476528,0,0,0,-2274154833,-1858416518,0,0,52888610273,813070556,0,813070556,0,0,0,0,0,0,0,0,0,0,-10625785232,43075895597,2985193987,-2867687632,117506355,0,43193401952,43193401952,0,-7682403715,-7682403715,0,35510998237,35510998237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,393
2017,1,64116491880,1845402756,108479857,159165542,1577757357,0,34000834102,0,0,24691760660,0,0,0,0,1710130327,0,0,1822640702,45723333,0,64116491880,-15937119336,-200669496,-6764155,-193905341,0,0,0,0,-189302424,0,-351689,-11841902965,0,0,0,-2363550037,-1341342725,0,0,48179372544,4380434784,0,4380434784,0,0,0,0,0,0,0,0,0,0,-10261018654,42298788674,3132650152,-3080993264,51656888,0,42350445562,42385185361,-34739799,-6510843524,-6510843524,0,35839602038,35839602038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
