Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,3,72525976382,-85842461265,-3608091781,-1261705296,-4295462125,923178877,-1815746847,0,-23374312055,0,0,0,0,0,0,-1008875484,-1008875484,0,0,51676229172,-55027146781,0,-14927040000,0,-18277957609,-42661145148,96186825010,0,53525679862
2014,4,136072748489,-102594573793,-4072182094,-1982531923,-1795444228,2514688543,-1543803234,0,26598901760,0,0,0,0,0,0,2654314648,2654314648,0,0,74392414500,-36574116788,0,-17350100,0,37800947612,67054164020,53525679862,0,120579843882
2015,1,126090676213,-26177046018,-4489029645,-4297382951,-16816537242,730806,29997,204180504,74311441160,0,-700809,-278281270942,227284635455,-278281270942,232591773775,1214497884,-95472335579,0,0,33689758913,-29395590417,0,-31870000,0,4262298496,-16898595923,25582766040,0,8684170117
2015,3,90971699726,-13225791317,-1948280662,-4896715250,0,1830204541,-4758816672,0,67972300366,0,0,0,0,0,0,1869709127,1869709127,0,0,6132775561,-55403068431,0,-101460000,0,-49371752870,20470256623,169856489218,0,190326745841
2015,4,96125036233,-30086093945,-4116957272,-678341156,-1999648425,1344389575,-5339325161,0,55249059849,-2244791666,0,-6320000000,0,0,0,2109551947,-6455239719,0,0,14468205777,-37560936755,0,-10336000,0,-23103066978,25690753152,190326745841,0,216017498993
2016,1,30533504131,-76392131674,-3858961020,-1270353166,-3500000000,335331401,-1812475281,0,-55965085609,-2872425593,0,-258533333,0,0,0,2845720426,-285238500,0,0,43318467344,-16726926050,0,0,0,26591541294,-29658782815,216017498993,0,186358716178
2016,2,40211921335,-33677685175,-2864904369,-7073702293,-1614290483,1698558655,-3262975604,0,-6583077934,1343530982,0,-31941466667,47200000000,0,0,998764276,17600828591,0,0,12082520939,-3443159450,0,-60078000,0,8579283489,19597034146,186358716178,0,205955750324
2016,3,31479269386,5295238448,-2589056866,3438057972,-2803138007,1082183658,-29484292155,0,6418262436,-6258749415,0,28941466667,-47200000000,0,0,3584480364,-20932802384,0,0,7286116372,-17468205777,0,-29875515000,0,-40057604405,-54572144353,205955750324,0,151383605971
2016,4,13729198914,-57735177520,-3142486068,-11281226293,-4506837456,1118850055,-5944319532,0,-67761997900,3720778572,0,-20295333234,6320000000,0,0,2686369454,-7568185208,0,0,52292273437,-44919931538,0,363861000,0,7736202899,-67593980209,151383605971,0,83789625762
2017,1,29244588358,-34322191958,-3771239732,-4045626901,-3909627642,1464699348,-5518408408,0,-20857806935,0,0,6553866567,0,0,0,910816832,7464683399,0,0,31692906697,-15170720939,0,-27360000,0,16494825758,3101702222,83789625762,0,86891327984
2017,2,43584279717,25166605702,-2686192786,-4087588835,-948130419,2948573396,-19792961651,4648094625,44184585124,-17751649498,0,0,0,0,0,1291329616,-16460319882,0,0,12205410790,-22616444851,0,-8550000,0,-10419584061,17304681181,86891327984,0,104196009165
2017,3,16539742754,-101165130093,-1915960200,-4043848044,-694424227,2671376537,10577891863,0,-78030351410,17751649498,0,-6553866567,20553866567,0,0,1836078346,33587727844,0,0,55028802744,-42124630442,0,-15300000000,0,-2395827698,-46838451264,104196009165,0,57357557901
2017,4,164363541102,-110636270248,-3590543474,-5441655895,-11912779451,799188336,-21137114107,0,12444366263,-206542000,0,-35000000000,3000000000,0,0,424142292,-31782399708,0,0,100467378603,-31781106697,0,-14622765000,0,54063506906,34725473461,57357557901,0,92083031362
2018,1,125947816316,-81932982530,-6925996887,-6991770405,-4538543344,295632520,-10742899650,0,15111256020,0,0,-10000000000,0,0,0,1053588750,-8946411250,0,0,70131089182,-15293610790,0,-26790000,0,54810688392,60975533162,91083031362,0,152058564524
2018,2,175046760638,-39066959659,-2170352634,-7347013711,-1934503228,216521731,-8390219959,0,116354233178,0,0,-48500000000,35000000000,0,0,2517370952,-10982629048,0,0,32078815277,-87117002744,0,-128090295000,0,-183128482467,-77756878337,152058564524,0,74301686187
2018,3,112644214038,-58368794326,-2440111013,-6151798461,-3691016377,986477033,-3994207023,0,38984763871,0,0,-20000000000,30000000000,0,0,3518235815,13518235815,0,0,55963657476,-141762066646,0,-227525000,0,-86025934170,-33522934484,74301686187,0,40778751703
2018,4,139546676070,-59825814228,-3843763604,-4855001561,-1498123058,6014525812,-9056220994,0,66482278437,0,0,0,16000000000,0,0,970690154,16970690154,0,0,56365357381,-76219289182,0,-28076692000,0,-47930623801,35522344790,40778751703,0,76301096493
2019,1,58332506131,-66059137155,-5958513012,-5541463801,-14537283967,2411271145,-7645436324,0,-38998056983,0,0,0,0,0,0,845179274,845179274,0,0,62418092530,-35658814767,0,0,0,26759277763,-11393599946,76451169467,0,65057569521
2019,2,80705354710,-23820202018,-3541487972,-5401998878,-1200000000,5014015647,-1825480671,0,49930200818,0,0,-26800000000,27000000000,0,0,708231517,908231517,0,0,19259841263,-55560057986,0,0,0,-36300216723,14538215612,65057569521,0,79595785133
2019,3,141986392130,-26038818018,-455171394,-4612147470,-1700000000,3260802277,-6958511935,0,105482545590,0,0,26800000000,-27000000000,0,0,1230876297,1030876297,0,0,23598554237,-56777526872,0,-13680000,0,-33192652635,73320769252,79595785133,0,152916554385
2019,4,117738953980,-39061055294,-3484525901,-4391216588,-10000000000,7475475558,-20839784931,0,47437846824,0,0,0,78651137345,0,0,1880953673,80532091018,0,0,30861630595,-59760519774,0,-28132208650,0,-57031097829,70938840013,152916554385,0,223855394398
2020,1,95137624182,-37849471522,-6616332494,-3307657056,-14605196040,3690916057,-5767501210,0,30682381917,-7290000,0,-79600000000,0,0,0,1603834260,-78003455740,0,0,30172964689,-33109898948,0,0,0,-2936934259,-50258008082,223855394398,0,173597386316
2020,2,114822210644,-112199906996,-1211310997,-3271082568,0,5541460793,-2274832544,0,1406538332,0,0,0,0,0,0,2181619175,2181619175,0,0,11421297984,-4705105580,0,0,0,6716192404,10304349911,173597386316,0,183901736227
