Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,35010484347,4230256280,0,190904593,0,-1265656089,467652286,0,38633641417,15917556481,-3154859159,-19180343853,740489349,-467652286,-5443719518,0,-786892662,26258219769,-5955534959,454545,-15000000000,0,0,0,1375332099,-19579748315,0,0,73777797000,-45272048450,0,0,0,28505748550,35184220004,85860314477,43325843,121087860324
2015,1,42367071163,4270456838,0,0,0,-1486131288,165134651,0,45316531364,27635931877,25767790943,-7616808107,-150190131,-274699792,-8649424822,53074722,-3679573849,78402632205,-4114055818,26600000,0,0,0,0,1125082677,-2962373141,0,0,22630678700,-73875167600,0,0,0,-51244488900,24195770164,121087860324,0,145283630488
2015,2,44514427111,4328823673,0,366332766,0,-2283915529,172632114,0,47098300135,-25097538310,-14428061518,59894089520,-203807120,-172632114,-9320755656,270026986,-26013758,58013608165,-5290542495,229363636,0,20000000000,0,0,2079574117,17018395258,0,0,58792362000,-28029192285,0,-54000000000,0,-23236830285,51795173138,145283630488,6147308,197084950934
2015,3,39258896322,4470670740,0,-366332766,0,-2425854793,306005842,0,41243385345,3531680238,-1904667650,8533908117,-273443139,-306005842,-9793173964,-323101708,111398615,40819980012,-7914077506,15390910,0,20000000000,0,-20000000000,2404747217,-5493939379,0,0,62424349000,-62377968200,0,0,0,46380800,35372421433,197084950934,-6147308,232451225059
2015,4,106883199538,4546864032,0,565704316,0,-2487173418,701149668,0,110209744136,6553198540,-35838928624,-20788864620,679036143,-251983001,-8636957191,0,-5728289500,46196955883,-18753064877,10000000,0,15000000000,-55000000000,0,2724989789,-56018075088,0,0,110689177725,-55306854280,0,-32400000000,0,22982323445,13161204240,232451225059,-12126020,245600303279
2016,1,46514197310,4720752699,0,0,0,-2350219431,1195730261,0,50080460839,10248057721,13159119876,-29346385178,289369966,-222535816,-25227822035,0,-4091220600,14889044773,-29685893517,0,0,0,0,0,2435458321,-27250435196,0,0,49836455500,-60524304945,0,0,0,-10687849445,-23049239868,245600303279,0,222551063411
2016,2,58204802537,4968966529,0,17745857,0,-2758893788,1105004668,0,61537625803,-9669975059,-1422303154,15776026568,103032854,-126028455,-9302839462,0,-13825000000,43070539095,-17453002515,832154899,0,0,0,0,2068277777,-14552569839,0,0,42125963348,-56878174486,0,-75600000000,0,-90352211138,-61834241882,222551063411,-498037,160716323492
2016,3,46186955583,5551757113,0,-17745857,0,-1785666128,1100309562,0,51035610273,-26554387785,7632066730,24115297158,-4834640864,-122202442,-11640960507,0,-666600000,38964182563,-7107803787,0,0,0,0,0,1738849462,-5368954325,0,0,15920823000,-35532178843,0,0,0,-19611355843,13983872395,160716323492,498037,174700693924
2016,4,47166285429,7373239132,0,111240094,0,-1801708332,1078726430,0,53927782753,-4214552613,-12164481953,-5094374655,-201334380,-89840520,-9237391117,0,-191448500,22734359015,-11966515026,22700000,0,0,0,0,1940180553,-10003634473,0,0,34124282660,-28501560485,0,-64800000000,0,-59177277825,-46446553283,174700693924,7580198,128261720839
2017,1,35185476036,6649233498,0,0,0,-1151977779,1001260538,0,41683992293,32709013762,-16480849142,8009192150,501178374,-43757559,-15889318999,0,-2850263455,47639187424,-31408077000,0,0,0,0,0,1136443623,-30271633377,0,0,7842039000,-24415466704,0,0,0,-16573427704,794126343,128261720839,0,129055847182
