Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2007,0,660860631000,659034115000,19278621000,19278621000,0,0,372214997000,372214997000,0,0,0,0,267540497000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267540497000,0,0,0,0,0,0,1826516000,0,0,0,0,0,0,0,1826516000,0,163117853000,143417479000,0,0,0,0,0,0,0,0,143417479000,0,0,0,0,143417479000,0,13015588000,10533051000,10533051000,0,0,0,0,0,0,2482537000,2482537000,0,0,0,0,0,0,0,0,0,0,6684786000,0,0,0,0,0,6684786000,0,0,823978484000,460493230000,460493230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460493230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363485254000,363485254000,360000000000,360000000000,360000000000,0,0,0,0,0,0,0,0,0,0,0,3485254000,3485254000,0,3485254000,0,0,0,0,0,0,0,823978484000,0,0
2008,0,660860631000,659901708000,19278621000,9278621000,0,10000000000,372214997000,376916612000,0,0,0,-4701615000,268408090000,0,0,0,0,0,0,239816470000,0,0,4834462000,0,0,0,0,0,23757158000,0,0,0,0,0,0,958923000,0,0,869995000,0,0,0,0,88928000,0,163117853000,143417479000,0,0,0,0,0,0,0,0,143417479000,0,0,86189779000,0,57227700000,0,13015588000,10533051000,14542106000,-4009055000,0,0,0,0,0,2482537000,3571035000,-1088498000,0,0,0,0,0,0,0,0,0,6684786000,0,1634725000,0,0,0,5050061000,0,0,823978484000,460493230000,460493230000,375000000000,375000000000,0,0,0,0,0,1448763000,0,44536762000,27611250000,5640901000,755453000,0,4392369000,0,0,0,0,44126000,844312000,219294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363485254000,363476505000,360000000000,360000000000,360000000000,0,0,0,0,0,0,0,0,0,743825000,743825000,1988855000,1988855000,0,1988855000,0,0,8749000,8749000,0,0,0,823978484000,0,0
2009,0,800204693000,799392894000,112413105000,88413105000,0,24000000000,487013509000,503129074000,0,0,0,-16115565000,199966280000,0,0,0,0,0,0,188478780000,0,0,421494000,0,0,0,0,0,11066006000,0,0,0,0,0,0,811799000,0,0,722871000,0,0,0,0,88928000,0,159539592000,132836700000,0,0,0,0,0,0,0,0,132836700000,0,0,19450000000,0,113386700000,0,21192012000,10624011000,19713817000,-9089806000,0,0,0,0,0,10568001000,14118367000,-3550366000,0,0,0,0,0,0,0,0,0,5510880000,0,982140000,0,0,0,4528740000,0,0,959744285000,535422250000,385422250000,100000000000,100000000000,0,0,0,0,0,73630335000,0,139656686000,38500000000,12494556000,3572908000,0,8724268000,0,0,0,0,5633453000,1871751000,1338293000,0,0,0,0,150000000000,150000000000,150000000000,150000000000,150000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424322035000,424299786000,378000000000,378000000000,378000000000,0,0,0,0,0,0,0,0,0,3740375000,3740375000,38819036000,38819036000,0,38819036000,0,0,22249000,22249000,0,0,0,959744285000,0,0
2010,0,1611191256126,1605937627161,150354568206,19354568206,0,131000000000,712601980470,742476738000,0,0,0,-29874757530,742981078485,0,0,0,0,0,0,550442996450,0,0,858748940,0,0,5718442746,0,0,185960890349,0,0,0,0,0,0,5253628965,0,0,3620511599,0,0,0,0,1633117366,0,153257880520,134441100000,0,0,0,0,0,0,0,0,134441100000,0,0,21054400000,0,113386700000,0,12799718482,6261355643,21505437539,-15244081896,0,0,0,0,0,6538362839,14251647372,-7713284533,0,0,0,0,0,0,0,0,0,6017062038,0,1213106262,0,0,0,4803955776,0,0,1764449136646,1308910728582,1308366753582,282061800000,282061800000,0,0,0,0,0,63617124011,0,125480800000,363896000000,7181026450,5591167082,0,6853113009,0,0,0,0,1171818000,0,447901925000,0,4611980030,0,0,543975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543975000,0,0,0,0,455538408064,455538408064,378000000000,378000000000,378000000000,0,0,0,0,0,0,0,0,0,7452128561,7452128561,62634150942,62634150942,0,62634150942,0,0,0,0,0,0,0,1764449136646,0,0
2011,0,1795452129469,1786370433445,111616718751,41216718751,0,70400000000,1059922610501,1198873031011,0,0,0,-138950420510,614818783909,0,0,0,0,0,0,283486148968,0,0,1123789910,0,0,190383037,0,0,330018461994,0,0,0,12320284,12320284,0,9081696024,0,0,2471980037,0,0,0,0,6609715987,0,622201775573,606244925000,0,0,0,0,0,0,0,0,606244925000,0,0,11604400000,0,594640525000,0,7612776214,4492090431,23857196448,-19365106017,0,0,0,0,0,3120685783,14669694425,-11549008642,0,0,0,0,0,0,0,0,0,8344074359,0,0,0,0,0,8344074359,0,0,2417653905042,1955863491667,1455431516667,582426780000,582426780000,0,0,0,0,0,30629540905,0,221681817543,121749992655,5607809402,5688415262,0,56183873528,0,0,0,0,471775000,0,429469263916,0,1522248456,0,0,500431975000,500000000000,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,0,0,0,0,431975000,0,0,0,0,461790413375,461790413375,378000000000,378000000000,378000000000,0,0,0,0,0,0,0,0,0,8700456248,8700456248,66389500879,66389500879,0,66389500879,0,0,0,0,0,0,0,2417653905042,0,0
2012,0,1782358677996,1775921272528,384182039345,359354944415,0,24827094930,987882067624,1083468111724,0,0,0,-95586044100,403845280559,0,0,0,0,0,0,302648580275,0,0,452145357,0,0,1079464225,0,0,99665090702,0,0,0,11885000,11885000,0,6437405468,0,0,1092992843,0,0,0,0,5344412625,0,522848594312,500000000000,0,0,0,0,0,0,0,0,500000000000,0,0,0,0,500000000000,0,15514613719,6935664961,24172989015,-17237324054,0,0,0,0,0,492349031,14953336815,-14460987784,0,8086599727,0,0,0,0,0,0,0,7333980593,0,0,0,0,0,7333980593,0,0,2305207272308,1797756014316,1297756014316,299000000000,299000000000,0,0,0,0,0,460418162875,0,96499510634,307703452919,5405531670,10500000000,0,35428915181,0,0,0,0,3527966980,0,79250225601,0,22248456,0,0,500000000000,500000000000,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507451257992,507451257992,398400000000,398400000000,398400000000,0,0,0,0,0,0,0,0,0,11048498479,11048498479,86954261034,86954261034,0,86954261034,0,0,0,0,0,0,0,2305207272308,0,0
2013,0,2090711345801,2089333856606,312645301464,312645301464,0,0,1659030664666,1758581522294,0,0,0,-99550857628,117641213076,0,0,0,0,0,0,24258294470,0,0,1231778094,0,0,1049206417,0,0,91101934095,0,0,0,16677400,16677400,0,1377489195,0,0,978285171,0,311426524,0,0,87777500,0,41576018914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11027268785,8132275363,23322194952,-15189919589,0,0,0,0,0,2894993422,18381682722,-15486689300,0,0,0,0,0,0,0,0,0,30548750129,0,16231644217,4976240211,0,0,9340865701,0,0,2132287364715,1588138187619,1588138187619,648400000000,648400000000,0,0,0,0,0,397445147104,0,139008182,470366997300,8837005436,16056819183,0,36382664068,0,0,0,0,32070950,0,10456226940,0,22248456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544149177096,544149177096,398400000000,398400000000,398400000000,0,0,0,0,0,0,0,0,0,14656994434,14656994434,116435188228,116435188228,0,116435188228,0,0,0,0,0,0,0,2132287364715,0,0
2014,0,2707101348631,2699574251895,618777857754,603777857754,0,15000000000,1939717412996,1989878032819,0,0,0,-50160619823,141064801745,0,0,0,0,0,0,81759451901,0,0,168397848,0,0,1999770850,0,0,65051306146,0,-7914125000,0,14179400,14179400,0,7527096736,0,0,3945993121,0,485702089,0,0,3095401526,0,63219168401,13894101873,0,0,0,0,0,0,0,0,13894101873,0,0,0,0,14160000000,-265898127,19081304859,12172083867,34208057066,-22035973199,0,0,0,0,0,6217945992,24097057822,-17879111830,0,691275000,0,0,0,0,0,0,0,30243761669,0,14560154043,3036418261,0,0,12647189365,0,0,2770320517032,1963437293579,1963043681863,266511750000,266511750000,0,0,0,0,0,732565480975,0,42576511700,840646942003,20165848416,29404388304,0,15462148850,0,0,0,0,844759994,0,14355897465,0,509954156,0,0,393611716,0,0,0,0,0,0,0,0,0,0,0,0,0,83611716,0,0,0,310000000,0,0,730841946403,730841946403,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,0,0,21941382767,21941382767,186959180869,186959180869,0,186959180869,0,0,0,0,0,0,76041277050,2770320517032,0,0
2015,0,2423478575254,2330960633874,158181741192,98047341192,0,60134400000,2092718191471,558342749478,0,1362979688876,181113000000,-9717246883,80060701211,81272196964,70795341857,10476855107,0,0,10476855107,0,0,9023206212,299474277,0,0,0,0,0,224038758,-10758215000,0,0,0,0,0,92517941380,182918614,39837900,3635033492,0,0,774159874,0,87885991500,0,39867670505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14899441202,10146925851,34664169214,-24517243363,0,0,0,0,0,4752515351,25875204082,-21122688731,0,0,0,0,0,0,0,0,0,24968229303,4280034634,9817929938,0,0,10870264731,0,0,0,2463346245759,1490549142167,1490157101748,535500000000,535500000000,0,0,0,0,0,3481945633,0,0,799974087998,19036552748,37287139767,0,22344917201,0,0,0,0,0,0,72022504245,0,509954156,0,0,392040419,0,0,0,0,0,0,0,0,0,0,0,0,0,79500569,0,0,0,310000000,2539850,2539850,972797103592,972797103592,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,34112989558,0,34112989558,0,329814136834,329814136834,0,329814136834,0,74756987642,0,0,0,0,0,2463346245759,0,0
2016,0,3075625891871,3068018552809,545670784533,530536384533,0,15134400000,2481417250820,752188932117,0,1397155100105,359606209000,-27532990402,40930517456,36991573381,33702802834,3288770547,0,0,3288770547,0,0,17274453251,679919825,0,0,0,0,0,1843190999,-15858620000,0,0,0,0,0,7607339062,506353210,17392000,4973497978,0,0,774159874,0,1335936000,0,34921874969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9489824544,7261891625,37145843567,-29883951942,0,0,0,0,0,2227932919,26044304082,-23816371163,0,0,0,0,0,0,1924538883,0,1924538883,23507511542,4468938361,4433448206,1234860244,0,13370264731,0,0,0,3110547766840,1833990056847,1833600556278,627508000000,627508000000,0,0,0,466500000000,0,3850167203,0,6402750000,571264678998,36564466243,56841189362,0,21424277368,0,0,0,0,0,0,42735072948,0,509954156,0,0,389500569,0,0,0,0,0,0,0,0,0,0,0,0,0,79500569,0,0,0,310000000,0,0,1276557709993,1276557709993,1032000000000,1032000000000,1032000000000,0,0,0,0,0,0,0,0,0,51019557300,17100517802,99221587019,99221587019,0,99221587019,0,77216047872,0,0,0,0,0,3110547766840,0,0
