Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2014,4,187353995062,0,0,0,0,0,0,0,0,77921285530,1280664000,4800000000,31205683674,162368773,1156570848,29981838391,0,0,40845583846,0,187353995062,-100203857714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87150137348,0,0,0,0,0,0,0,0,0,0,0,0,0,-32923319506,54226817842,21818182,0,21818182,0,54248636024,0,0,0,-11212403620,-552508709,42483723695,42483723695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,136926470033,43380002876,40725921526,0,2654081350,0,29465766730,0,0,51513377425,0,2000000000,7720454545,212300212,1032034327,0,0,0,1602533918,0,136926470033,-53828035212,-241883425,-241883425,0,0,0,0,0,0,0,-322726617,-44199489036,0,-2873452002,0,-1725777030,0,-4464707102,0,83098434821,1164963835,0,1164963835,0,0,-23132435562,0,-23132435562,0,0,0,0,0,-18569478372,42561484722,2698752,-1888752,810000,0,42562294722,42562294722,0,-9296851581,-9296851581,0,33265443141,31955119278,0,1310323863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,253175946817,23240970534,9540707261,0,13700263273,0,45467052632,0,0,171294316159,0,0,10361566415,3107234,559017869,0,0,0,2249915974,0,253175946817,-44400048846,-10353447876,-10353447876,0,0,0,0,0,0,0,-404646949,-23126146303,0,-6181098475,0,-1985704338,0,-2349004905,0,208775897971,999165067,0,999165067,0,0,-22646405572,0,-22646405572,0,0,0,0,0,-19851459954,167277197512,73702273,-181759673,-108057400,0,167169140112,167169140112,0,-35313927897,-30789170043,-4524757854,131855212215,133165536078,0,-1310323863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,3,117057340829,17151968696,13198947140,0,3953021556,0,49674798482,0,0,43733072796,0,0,5089190894,37189507,969528159,0,0,0,401592295,0,117057340829,-47298004752,-8225665767,-10761924836,2536259069,0,0,0,0,0,0,-1553924042,-25706254786,0,-4778586513,0,-1939211078,0,-5094362566,0,69759336077,1035915549,0,1035915549,0,0,-25583031417,0,-25583031417,0,0,0,0,0,-16233221069,28978999140,14131927,-195720407,-181588480,0,28797410660,28797410660,0,-6581070204,-6581070204,0,22216340456,22763445944,0,-547105488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,4,194640988782,76211989585,65690007265,0,10521982320,0,37353261608,0,0,70280704932,0,2250000000,5175790911,157406294,1731270825,0,0,0,1480564627,0,194640988782,-68355752160,6688332446,-4382134857,11070467303,0,0,0,0,0,0,-608365498,-62806329724,0,-4270824077,0,-2003411615,0,-5355153692,0,126285236622,726313953,0,726313953,0,0,-33374837410,0,-33374837410,0,0,0,0,0,-31205277148,62431436017,13996867,-13996867,0,0,62431436017,62431436017,0,-10669554891,-12155354634,1485799743,51761881126,51137101727,0,624779399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,159738985070,74053532683,72140920483,0,1912612200,0,31216347765,0,0,47571282897,0,0,0,338814405,1309040874,0,0,2378474764,2871491682,0,159738985070,-35042414421,-147819934,-147819934,0,0,0,0,0,0,0,-441520825,-24372266807,0,0,0,-3892416969,-3229796279,-2958593607,0,124696570649,2559299492,0,2559299492,0,0,-26110526047,0,-26110526047,0,0,0,0,0,-19974305714,81171038380,33205286,-52000027,-18794741,0,81152243639,81152243639,0,-16324598416,-16324598416,0,64827645223,64396311252,0,431333971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,192240034633,26876444593,10581573796,0,16294870797,0,48041946432,0,0,73537509127,0,0,0,12014,1524980034,0,0,42941052926,-681910493,0,192240034633,-58984915535,-9420090423,-7935033551,-1485056872,0,0,0,0,0,0,-190482290,-30293735725,0,0,0,-2848549339,-15109546103,-1122511655,0,133255119098,294382569,0,294382569,0,0,-33713989261,0,-33713989261,0,0,0,0,0,-23513328720,76322183686,69109957,-45867998,23241959,0,76345425645,76345425645,0,-12436202854,-10661128124,-1775074730,63909222791,62777394786,0,1131828005,0,0,0,0,0,0,0,0,63909222791,62346060815,1563161976,0,1526,0
2016,3,256514699673,130674719976,128104584760,0,2570135216,0,49743620378,0,0,70464893070,0,0,3599243373,105466499,1306228322,0,0,0,620528055,0,256514699673,-87404402729,-6668849720,-6572366677,-96483043,0,0,0,0,0,0,-858179624,-71110844785,0,-4030837928,0,-2128943961,0,-2606746711,0,169110296944,1695182252,0,1695182252,0,0,-26637215547,0,-26637215547,0,0,0,0,0,-20558472415,123609791234,62139668,-62139668,0,0,123609791234,123609791234,0,-24617306243,-24617306243,0,98992484991,98736087582,0,256397409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,285159340411,61716493668,50813847688,0,10902645980,0,30638385456,0,0,166011231544,0,0,0,160000454,2464416150,0,0,23934013359,234799780,0,285159340411,-80852487959,-12120426356,-2060523971,-10059902385,0,0,-6174301219,0,0,0,-721658468,-51681672977,0,0,0,-2162259719,-4523535570,-3468633650,0,204306852452,850058133,0,850058133,0,0,-46239086269,0,-46239086269,0,0,0,0,0,-24138982136,134778842180,135320181,-133086862,2233319,0,134781075499,134781075499,0,-24999822103,-28012296927,3012474824,109781253396,109141752551,0,639500845,0,0,0,0,0,0,0,0,109781253396,109781253396,0,0,0,0
2017,1,278248068515,167607824950,130622590132,0,36985234818,0,44205123795,0,0,59556880327,0,0,1352040944,0,1509036397,0,0,2548002466,1469159636,0,278248068515,-74220845506,-5476125333,-3126391390,-2349733943,0,0,0,0,0,0,-17169798518,-42188155035,0,-3771495149,0,0,-2086177670,-3529093801,0,204027223009,1997200296,0,1997200296,0,0,-32526254297,0,-32526254297,0,0,0,0,0,-31355817531,142142351477,139712268,-175274844,-35562576,0,142106788901,142106788901,0,-20371926920,-20371926920,0,121734861981,118535302951,0,3199559030,0,0,0,0,0,0,0,0,0,-3199559030,3199559030,0,0,0
2017,2,311582103155,144161749192,122707742445,0,21454006747,0,53722211244,0,0,91524954209,4090909091,0,2192519582,0,1632091344,0,0,14870079545,-612411052,0,311582103155,-74950118556,-21222839802,-23572573745,2349733943,0,0,0,0,7881657975,0,-1552383537,-48509437154,0,3771495149,0,-5135057635,-6957026428,-3226527124,0,236631984599,516414247,0,516414247,0,0,-35985358451,0,-35985358451,0,0,0,0,0,-13440266819,187722773576,-126075904,125461676,-614228,0,187722159348,187722159348,0,-34751153048,-34546854199,-204298849,152971006300,156170565330,0,-3199559030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,3,412049657399,106966451463,676497394,104105176976,2184777093,0,70652468532,0,0,187306342260,0,0,3200501308,0,1691775955,0,0,42113443678,118674203,0,412049657399,-82667423548,-780630358,-5719015996,4938385638,0,0,0,0,0,0,-1705629347,-67996357437,0,0,0,-4076605994,-4360926360,-3747274052,0,329382233851,1451338110,0,1451338110,0,0,-51761656098,0,-51761656098,0,0,0,0,0,-28793263100,250278652763,0,0,0,0,250278652763,146173475787,104105176976,-50055730552,-29234695157,-20821035395,200222922211,200222922211,0,0,0,301162376377,0,0,0,0,0,0,301162376377,301162376377,0,0,0,0
2017,4,534861834787,71037705699,34800924698,27930140201,8306640800,0,98433859360,0,0,159343493730,0,6714000000,1383968611,0,2209707001,0,0,195064631731,674468655,0,534861834787,-210669495282,-35918181455,-33071409101,-2846772354,0,0,0,0,1621463162,0,-2078459836,-121816266265,0,0,0,-5640720696,-42461790603,-4375539589,0,324192339505,2306482689,0,2306482689,0,0,-58887688112,0,-58887688112,0,0,0,0,0,-55839058979,211772075103,11105503500,-7500000,11098003500,0,222870078603,203854571011,19015507592,-42702704181,-38779608879,-3923095302,180167374422,180167374422,0,0,0,497706089367,0,0,0,0,0,0,677873463789,677873463789,0,0,0,0
2018,1,570570165733,152765522295,63709747775,45952611840,43103162680,0,94256367545,0,0,306158686726,2658197053,0,7650445642,0,2320295467,0,0,4497065289,263585716,0,570570165733,-96285687791,-13280016616,-4192045026,-9087971590,0,0,0,0,0,0,-5591714924,-62239701669,0,0,0,-3583391346,-6317561758,-5273301478,0,474284477942,3258188859,0,3258188859,0,0,-54759844043,0,-54759844043,0,0,0,0,0,-18178554504,404604268254,0,0,0,0,404604268254,36864640250,367739628004,-72300221115,-64927293065,-7372928050,332304047139,332304047139,0,0,0,239750766994,0,0,0,0,0,0,239750766994,239750766994,0,0,0,0
2018,2,457358277209,20022382686,88726596073,-77930601049,9226387662,0,95857442487,0,0,335375984400,0,0,2765387979,0,2431247190,0,0,661272727,244559740,0,457358277209,-140310661111,-32967443814,-9417402100,-23550041714,0,0,0,0,572010083,0,-1609189672,-90450523381,0,0,0,-3463664807,-7030046910,-5361802610,0,317047616098,877408105,0,877408105,0,0,-75628280839,0,-75628280839,0,0,0,0,0,-4843109246,237453634118,8554303031,-44508103,8509794928,0,245963429046,678319059563,-432355630517,-47626115380,-67807841915,20181726535,198337313666,198337313666,0,0,0,-73978614854,0,0,0,0,0,0,-73978614854,-73978614854,0,0,0,0
2018,3,386374726828,115136050029,98405675404,14000028733,2730345892,0,95312884782,0,0,167286472175,317727273,0,3466130308,0,2326968797,0,0,1564297934,964195530,0,386374726828,-97394229464,-12511163454,-29101201819,16590038365,0,0,0,0,0,0,-1136569179,-70243336239,0,0,0,-3337489115,-4764891590,-5400779887,0,288980497364,1698530557,0,1698530557,0,0,-66718719151,0,-66718719151,0,0,0,0,0,-23035662414,200924646356,0,-125611822,-125611822,0,200799034534,170208967436,30590067098,-40159806906,-34041793487,-6118013419,160639227628,160639227628,0,0,0,-1336420404,0,0,0,0,0,0,-1336420404,-1336420404,0,0,0,0
2018,4,407176325805,25024826041,17533670952,-10640323807,18131478896,0,157900007893,0,0,208162963633,331818182,0,3150515648,0,3054368858,0,0,9253132000,298693550,0,407176325805,-136187721864,-32013117782,-899088355,-31114029427,0,0,0,0,1453600000,0,-1095413028,-93722958672,0,0,0,-2239669493,-5918098592,-2652064297,0,270988603941,2190128785,0,2190128785,0,0,-53395873530,0,-53395873530,0,0,0,0,0,-59693682106,160089177090,0,0,0,0,160089177090,201843530324,-41754353234,-28748138172,-25930505022,-2817633150,131341038918,131341038918,0,0,0,-263622325547,0,0,0,0,0,0,-263622325547,-263622325547,0,0,0,0
