Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2015,1,2827308829229,2822141947884,703687841281,463687841281,0,240000000000,1777722873459,1826284317062,0,0,0,-48561443603,340706629744,0,0,0,0,0,0,25076580928,0,0,831558605,0,0,0,0,0,322712615211,0,-7914125000,0,24603400,24603400,0,5166881345,0,0,4134878582,0,0,0,0,1032002763,0,66467772643,18152096502,0,0,0,0,0,0,0,0,18152096502,0,0,0,0,18417994629,-265898127,17351658173,10604207420,34208057066,-23603849646,0,0,0,0,0,6747450753,25479607822,-18732157069,0,0,0,0,0,0,0,0,0,30964017968,0,12780310342,3036418261,0,0,15147289365,0,0,2893776601872,2053641577245,2053247965529,150000000000,150000000000,0,0,0,0,0,597524564123,0,517326400,1249904351639,22775772104,2939365676,0,18741017484,0,0,0,0,6921869140,0,3413744807,0,509954156,0,0,393611716,0,0,0,0,0,0,0,0,0,0,0,0,0,83611716,0,0,0,310000000,0,0,762783423714,762783423714,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,0,0,21941382767,21941382767,218900658180,218900658180,0,218900658180,0,0,0,0,0,0,77351600913,2893776601872,0,0
2015,2,2738354393009,2733649448113,481854307769,444854307769,0,37000000000,2044274246168,2092477491744,0,0,0,-48203245576,207446069776,0,0,0,0,0,0,24728233293,0,0,2976962263,0,0,4872890365,0,0,186955908855,0,-12087925000,0,74824400,74824400,0,4704944896,0,0,1605150201,0,0,245398315,0,2854396380,0,60883082295,16924101873,0,0,0,0,0,0,0,0,16924101873,0,0,0,0,17190000000,-265898127,17541598063,10654216108,32589014057,-21934797949,0,0,0,0,0,5945624823,25479607822,-19533982999,0,941757132,0,0,0,0,0,0,0,26417382359,0,11270092994,0,0,10870264731,4277024634,0,0,2799237475304,1900418596495,1898536645186,236500000000,236500000000,0,0,0,0,0,547417910060,0,6276000,1028972333767,36289186589,1195027798,0,17906286231,0,0,0,0,25861954615,0,3877715970,0,509954156,0,0,1881951309,0,0,0,0,0,0,0,0,0,0,0,0,0,83611716,0,0,0,310000000,1488339593,1488339593,824139565078,824139565078,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,0,0,21941382767,21941382767,280256799544,280256799544,0,280256799544,0,0,0,0,0,0,74679313731,2799237475304,0,0
2015,3,3220613099653,3191811651196,660953429462,609953429462,0,51000000000,2183718598583,2229651483217,0,0,0,-45932884634,347098096569,0,0,0,0,0,0,244690049103,0,0,2012777372,0,0,2753151028,0,0,109730044066,0,-12087925000,0,41526582,41526582,0,28801448457,0,0,725256862,0,0,351025606,27725165989,0,0,82937702287,42099600000,0,0,0,0,0,0,0,0,42099600000,0,0,0,0,42099600000,0,14388618817,9236792128,32094242214,-22857450086,0,0,0,0,0,5151826689,25479607822,-20327781133,0,0,0,0,0,0,0,0,0,26449483470,0,11299184105,0,0,10870264731,4280034634,0,0,3303550801940,2382515579675,2380637739513,509000000000,509000000000,0,0,0,0,0,723213683565,0,6276000,1095005922144,11206792647,1486103356,0,26781500881,0,0,0,0,159692,0,13427347072,0,509954156,0,0,1877840162,0,0,0,0,0,0,0,0,0,0,0,0,0,79500569,0,0,0,310000000,1488339593,1488339593,846903014022,846903014022,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,0,0,21941382767,21941382767,303020248488,303020248488,0,303020248488,0,0,0,0,0,0,74132208243,3303550801940,0,0
2015,4,2994770278875,2990178166895,816802269813,756667869813,0,60134400000,2050617591471,2060334838354,0,0,0,-9717246883,122718467711,0,0,0,0,0,0,31572740496,0,0,299474277,0,0,3016582573,0,0,98587885365,0,-10758215000,0,39837900,39837900,0,4592111980,0,0,3635033492,0,0,774159874,0,182918614,0,81967270505,42099600000,0,0,0,0,0,0,0,0,42099600000,0,0,0,0,42099600000,0,14899441202,10146925851,34664169214,-24517243363,0,0,0,0,0,4752515351,25875204082,-21122688731,0,0,0,0,0,0,0,0,0,24968229303,0,9817929938,0,0,10870264731,4280034634,0,0,3076737549380,2103940445788,2103548405369,535500000000,535500000000,0,0,0,0,0,613391418621,0,0,799974087998,19036552748,37287139767,0,25826747834,0,0,0,0,1286555750,0,70735948495,0,509954156,0,0,392040419,0,0,0,0,0,0,0,0,0,0,0,0,0,79500569,0,0,0,310000000,2539850,2539850,898040115950,898040115950,500000000000,500000000000,500000000000,0,0,0,0,0,0,0,0,0,34112989558,34112989558,329814136834,329814136834,0,329814136834,0,0,0,0,0,0,74756987642,3076737549380,0,0
2016,1,2940389941248,2937604577383,551987526980,535853126980,0,16134400000,1996891875819,705733968924,0,1301429263874,0,-10271356979,388725174584,29666379755,29666379755,0,0,0,0,0,591591522,4186924196,0,0,0,0,0,0,365038494111,-10758215000,0,0,0,0,0,2785363865,1462097798,46577500,1276688567,0,0,0,0,0,0,55097309265,16670000000,0,0,0,0,0,0,0,0,16670000000,0,0,16670000000,16670000000,0,0,12620824853,8664977098,34664169214,-25999192116,0,0,0,0,0,3955847755,25875204082,-21919356327,0,0,0,0,0,0,0,0,0,25806484412,3856785934,8156185047,0,0,13370264731,423248700,0,0,2995487250513,1932904919516,1932512879097,499700000000,499700000000,0,0,0,0,0,486025904081,0,11300,892442310998,27035974983,326330778,0,22757419014,0,0,0,0,0,0,3714973787,0,509954156,0,0,392040419,0,0,0,0,0,0,0,0,0,0,0,0,0,79500569,0,0,0,310000000,2539850,2539850,1062582330997,1062582330997,525000000000,525000000000,525000000000,0,0,0,0,0,0,0,0,0,34112989558,34112989558,396068740860,396068740860,0,396068740860,0,73287611021,0,0,0,0,0,2995487250513,0,0
2016,2,2926449993418,2827219906490,222394341329,176059941329,0,46334400000,2416168268888,481797663849,0,1630907324794,314665584000,-11202303755,188657296273,175679910096,165390802750,10289107346,0,0,10289107346,0,0,27282113243,0,0,0,0,0,0,80287934,-14385015000,0,0,0,0,0,99230086928,788539417,27652500,1324762717,0,0,0,0,97089132294,0,36683843275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11805899303,8512269711,35403268567,-26890998856,0,0,0,0,0,3293629592,25922204082,-22628574490,0,0,0,0,0,0,0,0,0,24877943972,4395524074,7112155167,0,0,13370264731,0,0,0,2963133836693,1915349865087,1913182749938,640500000000,640500000000,0,0,0,0,0,3714042561,0,1467060800,1212211314271,21139522023,3369933066,0,21161843278,0,0,0,0,0,0,9109079783,0,509954156,0,0,2167115149,0,0,0,0,0,0,0,0,0,0,0,0,0,79500569,0,0,0,310000000,1777614580,1777614580,1047783971606,1047783971606,840000000000,840000000000,840000000000,0,0,0,0,0,0,0,193950060,0,34112989558,0,97156882370,97156882370,0,97156882370,0,76320149618,0,0,0,0,0,2963133836693,0,0
2016,3,2977288708755,2879138184085,467566021631,456231621631,0,11334400000,2303753678009,667427750338,0,1333359130469,314265584000,-11298786798,107818484445,91181581920,82292496241,8889085679,0,0,8889085679,0,345768137,27617159095,0,0,0,0,0,0,3058990293,-14385015000,0,0,0,0,0,98150524670,1735637862,23738000,1833996356,0,0,0,0,94557152452,0,35810092387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11561514905,8756701431,37108868567,-28352167136,0,0,0,0,0,2804813474,26044304082,-23239490608,0,0,0,0,0,0,682676844,0,682676844,23565900638,4000293654,5772093553,0,0,13370264731,423248700,0,0,3013098801142,1846322344545,1844155229396,648200000000,648200000000,0,0,0,0,0,5514607527,0,29625685000,1072235675998,33762161617,36021047041,0,12292176262,0,0,0,0,0,0,5993921795,0,509954156,0,0,2167115149,0,0,0,0,0,0,0,0,0,0,0,0,0,79500569,0,0,0,310000000,1777614580,1777614580,1166776456597,1166776456597,860000000000,860000000000,860000000000,0,0,0,0,0,0,0,0,0,34112989558,193950060,195892969952,195892969952,0,195892969952,0,76576547027,0,0,0,0,0,3013098801142,0,0
2016,4,3075625891871,3067338632984,545870784533,530536384533,0,15334400000,2481217250820,751988932117,0,1397155100105,359606209000,-27532990402,40250597631,36991573381,33702802834,3288770547,0,0,3288770547,0,0,17274453251,0,0,0,0,0,0,1843190999,-15858620000,0,0,0,0,0,8287258887,506353210,17392000,4973497978,0,0,0,0,2790015699,0,34921874969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9489824544,7261891625,37145843567,-29883951942,0,0,0,0,0,2227932919,26044304082,-23816371163,0,0,0,0,0,0,1924538883,0,1924538883,23507511542,4468938361,4433448206,1234860244,0,13370264731,0,0,0,3110547766840,1833990056847,1667100556278,627508000000,627508000000,0,0,0,300000000000,0,3850167203,0,6402750000,571264678998,36564466243,56841189362,0,21424277368,0,0,0,0,0,0,42735072948,0,509954156,0,0,166889500569,0,0,0,0,0,166500000000,0,0,0,0,0,0,0,79500569,0,0,0,310000000,0,0,1276557709993,1276557709993,1032000000000,1032000000000,1032000000000,0,0,0,0,0,0,0,0,0,51019557300,17100517802,99221587019,99221587019,0,99221587019,0,77216047872,0,0,0,0,0,3110547766840,0,0
2017,1,2956244752850,2948367089865,236160442104,216160442104,0,20000000000,2689793915522,740880845292,0,1641226474309,337569320266,-29882724345,22412732239,32355704913,32109145468,246559445,0,0,246559445,0,0,7390431663,3472752878,0,0,0,0,0,892162785,-21698320000,0,0,0,0,0,7877662985,582284656,45090000,1623107782,0,0,71180547,0,5556000000,0,39334314578,433398700,433398700,433398700,0,0,0,0,0,0,0,0,0,0,0,0,0,7580072607,5909040795,36240971292,-30331930497,0,0,0,0,0,1671031812,26044304082,-24373272270,0,0,0,0,0,0,4577512500,0,4577512500,26743330771,4045539661,5592666135,1234860244,0,15870264731,0,0,0,2995579067428,1597302770454,1596923780617,138508000000,138508000000,0,0,0,893850000000,0,5220068148,0,7240823917,449104343998,43517121948,20803198784,0,28541177373,0,0,0,0,0,0,9629092293,0,509954156,0,0,378989837,0,0,0,0,0,0,0,0,0,0,0,0,0,68989837,0,0,0,310000000,0,0,1398276296974,1398276296974,1032000000000,1032000000000,1032000000000,0,0,0,0,0,0,0,17100517802,0,51019557300,0,217748589720,217748589720,0,217748589720,0,80407632152,0,0,0,0,0,2995579067428,0,0
2017,2,3848683272101,3664749261061,501488781839,501488781839,0,0,3126519366291,692845308435,0,2199487526724,250345584000,-16159052868,36741112931,51728285798,51364109000,364176798,0,0,364176798,0,0,4282565912,424081221,0,0,0,0,0,0,-19693820000,0,0,0,0,0,183934011040,571905585,36152000,981556455,0,0,0,0,182344397000,0,120316706264,75960000000,0,0,0,0,0,0,0,0,75960000000,0,75960000000,0,0,0,0,15921126531,14823550882,44556844517,-29733293635,0,0,0,0,0,1097575649,25229094542,-24131518893,0,0,0,0,0,0,4577512500,0,4577512500,23858067233,4045539661,2911701446,1030561395,0,15870264731,0,0,0,3968999978365,2556041167120,2556041167120,887483000000,887483000000,0,0,0,1146009800000,0,5012427903,0,696011870,369804675998,44095483639,20000000000,0,56334875090,0,0,0,0,0,0,26582644164,0,22248456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412958811245,1412958811245,1032000000000,1032000000000,1032000000000,0,0,0,0,0,0,0,16655643229,0,50574682727,0,313728485289,313728485289,0,313728485289,0,0,0,0,0,0,0,3968999978365,0,0
