Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2009,0,89750136280,9851422986,2831451614,714839314,0,-6644978960,10215331103,0,106718202337,-89214340579,-7408046689,14705580816,-44725457,-10192132988,-8545078010,25197734184,-34575500231,-3358306617,-7913411613,282220652,-44946136099,44547075744,-13040519800,1700000000,1823933167,-17546837949,2191610000,0,284856595208,-239788617267,0,-6711986770,0,40547601171,19642456605,28773001298,128384536,48543842439
2010,0,86721256794,10446254592,1786699012,163434419,0,-8923574924,8397425677,0,98591495570,16306173340,-10733674738,27856963957,-2415748630,-7177668227,-16120153043,49022410714,-59358856030,95970942913,-95527196835,347884789,-32314918963,27156010959,-5009295000,3273120000,2669779044,-99404616006,0,0,225271265031,-207205728955,0,-13948628104,0,4116907972,683234879,48543842439,2064059,49229141377
2011,0,92043739055,16108523120,6385327586,821633001,-178565742,-20451946467,13191931367,0,107920641920,23287163571,-25274757907,-50342998,-1350623723,-22539811691,-9147660823,2140553494,-11878794153,63106367690,-126507224926,499016513,-125944561222,125885953381,-20833711866,27770337810,5778057910,-113352132400,21986923695,0,290653291071,-251734942706,0,-9287064800,0,51618207260,1372442550,49229141377,0,50601583927
2013,0,48289635898,3200918263,9987767058,279036888,-2908320737,-51757582514,-976616089,0,6114838767,51349654452,33441142344,-55334883389,12853161469,-20045358554,-40936158480,17622684344,-9602801026,-4537720073,4947502474,1761669591,-128841290713,90344863372,-2329430071,28711883212,18502065271,13097263136,-8270350000,-23102571830,171793101517,-191347623439,0,13907960000,0,-37019483752,-28459940689,60669474210,-225582513,31983951008
2014,0,43997077068,22244031719,7467856879,0,2039451338,-13620146413,14616074091,0,76744344682,20477819851,16246293996,-57500820236,-7302702730,-6033397474,-9724097957,3131067339,1786274837,37824782308,-10395397005,-651607463,-80026494487,81964230178,1200819087,33596696519,13446216995,39134463824,0,0,15182571830,13914615299,-91852263760,0,0,-62755076631,14204169501,31983951008,303403786,46491524295
2015,0,76455202725,6434459435,8581914765,-111349610,196744814,-5851569953,2666058728,0,88371460904,-174424231049,-70397060992,89616714928,657472661,-4727020023,-11812390723,2719559294,-6524009988,-86519504988,-2234025129,4872293276,-34165033636,68501442389,-7975829340,12232166035,8711059121,49942072716,6384800000,-8210220000,116511833403,-52379529031,0,-6373952352,0,55932932020,19355499748,46491524295,-307249883,65539774160
2016,0,108698116398,7084655803,31429404572,64008171,0,-5843943682,4862559274,0,148988800536,-124835918022,6933197280,76543101363,66882028,-1184752021,-15168339351,2832774188,-1492299619,92683446382,-5769739182,46454545,-11909351816,5259108716,-320633813,945612645,490615531,-11257933374,6752700000,-11849210000,171615332913,-174198863478,0,-27695876365,0,-35375916930,46049596078,65539774160,8340639,111597710877
2017,0,61019498942,7224576245,1221239679,-381710508,401781169,-12096217008,-316099980,-837610160,56235458379,173305504570,38345939827,-84992613291,-961534759,-778517835,-13689094263,-2893275370,-1058700641,163513166617,-7780993029,115400000,-88975426259,114732977017,0,0,4810851653,22902809382,419000000,-142000000,92897707270,-176471185640,0,-82476262080,0,-165772740450,20643235549,111597710877,0,132240946426
2018,0,52699633093,8373342353,-12324145456,-114622059,0,-6527128067,322872810,0,42728562834,19337581697,18174962424,-78026564139,-1466935668,-364982456,-8852068365,43796000,-1910389438,-10336037111,-8617343545,1075770909,-1358154162,7985320496,0,0,6396590506,5482184204,0,-654200000,24972818134,-13097602337,0,-40404820205,0,-29183804408,-34037657315,132240947426,-10456119,98192833992
2019,0,35532232801,8267674788,-12801206620,73508724,0,-4497669454,1306346550,0,29481886789,-8447449251,-21430588905,30483791803,-886649696,-1284616224,-11623840104,631072063,-1039526442,15884080033,-4915276619,-333340000,-61598066912,14570136006,-3559944500,315033047,5786090165,-49735368813,0,-49000000,66461508262,-34833314984,0,-41798747672,0,-10219554394,-44070843174,98192833992,-13184616,54108806202
