Year,Quarter,1. Interest and Similar Income,2. Interest and Similar Expenses,I. Net Interest Income,3. Fees and Commission income,4. Fees and Commission expenses,II. Net Fee and Commission Income,III. Net gain/(loss) from foreign currency and gold dealings,IV. Net gain/(loss) from trading of trading securities,V. Net gain/(loss) from disposal of investment securities,5. Other incomes,6. Other expenses,VI. Net Other income/(expenses),VII. Dividends income,Total operating income,VIII.General and Admin expenses,IX. Operating Profit Before Provision for Credit Losses,X. Provision for credit losses,XI. Profit before tax,7. Business income tax - current,8. Business income tax - deferred,XII. Business Income Tax,XIII. Net Profit For the Year,XIV. Minority Interest,XV. Basic Earnings Per Share
2011,0,5340655733569,-4031823646416,1308832087153,102574465029,-38379619871,64194845158,-93489424431,0,-44775764727,11578149137,-9642290955,1935858182,9988190148,1246685791483,-594602582391,652083209092,-86106790982,565976418110,-136746576681,-2733429590,-139480006271,426496411839,0,1427
2012,0,5195232247234,-4345159278402,850072968832,46344535613,-28718510672,17626024941,-43304784267,8592464240,315178910662,377392999858,-29633018777,347759981081,26482194605,1522407760094,-796521860144,725885899950,-298735979395,427149920555,-103270667165,2551404212,-100719262953,326430657602,0,814
2013,0,4899924610652,-4574838368897,325086241755,72933777646,-28587337708,44346439938,-54015011640,61929530864,682240688281,254943585914,-13115092352,241828493562,141311618426,1442728001186,-1010433246650,432294754536,-191841402897,240453351639,-24509493662,1652214920,-22857278742,217596072897,0,434
2014,0,6298131043674,-4668988285355,1629142758319,195761711501,-69421559195,126340152306,42132527655,80461823779,474636570009,84405153891,-37381322624,47023831267,499083971780,2898821635115,-1820135017012,1078686618103,-456469825457,622216792646,-145542616092,202343919,-145340272173,476876520473,0,585000
2015,0,7922478000000,-4677768000000,3244710000000,234104000000,-45997000000,188107000000,25761000000,-4238000000,48787000000,78663000000,-59092000000,19571000000,609939000000,4132637000000,-2409584000000,1723053000000,-934619000000,788434000000,-160328000000,2005000000,-158323000000,513037000000,-117074000000,633
2016,0,11321302000000,-6643222000000,4678080000000,167320000000,-49096000000,118224000000,209284000000,82503000000,151159000000,195119000000,-28428000000,166691000000,12285000000,5418226000000,-3276988000000,2141238000000,-993605000000,1147633000000,-226810000000,-6325000000,-233135000000,738132000000,-176366000000,911
2017,0,14959081000000,-8611781000000,6347300000000,268640000000,-72207000000,196433000000,157437000000,5708000000,484895000000,299104000000,-28939000000,270165000000,43881000000,7505819000000,-4072277000000,3433542000000,-1016760000000,2416782000000,-466302000000,3927000000,-462375000000,1746487000000,-207920000000,1966
2018,0,16797067000000,-9151374000000,7645693000000,541049000000,-102874000000,438175000000,298315000000,124336000000,341516000000,539625000000,-56629000000,482996000000,109324000000,9440355000000,-4441456000000,4998899000000,-994271000000,4004628000000,-780294000000,-22823000000,-803117000000,2842085000000,-359426000000,2897
2019,0,19618067000000,-9871512000000,9746555000000,821429000000,-195553000000,625876000000,229803000000,80459000000,239949000000,474880000000,-36602000000,438278000000,27069000000,11387989000000,-5080492000000,6307497000000,-1289083000000,5018414000000,-1002077000000,3998000000,-998079000000,3604767000000,-415568000000,3675
