Year,Quarter,1. Interest and similar receipts,2. Interest and similar payments,3. Fees and commission income received,"4. Net receipts from dealing of foreign currrencies, gold",5. Net receipts from dealing of securities,6. Other operating income,7. Payments to employees and other operating expenses,8. Corporate income tax paid during the year,9. Cash flow from operating activities before changes in operating assets and liabilities,10. Increase/decrease in compulsory reserves with the SBV,11. Increase/decrease in placements with and loans to other credit institutions,12. Increase/decrease in trading securities,13. Increase/decrease in derivatives and other financial assets,14. Increase/decrease in loans and advances to customers,15. Increase/decrease in interest receivable,16. Increase/decrease in provision for loan losses,17. Increase/decrease in other operating assets,18. Increase/decrease in borrowings from the State and SBV,19. Increase/decrease in placments and borrowings from other credit institutions,20. Increase/decrease in deposits from customers,21. Increase/decrease in derivatives and other financial liabilities,"22. Increase/decrease in funds received from Gov, international and other institutions",23. Increase/decrease in valuable papers issued,24. Increase/decrease in accrued interest expenses,25. Increase/decrease in other operating liabilities,26. Net Cash Flows from Operating Activities before BIT,27. Business Income Tax Paid,28. Payment from reserves,29. Bad Debt Recoveries,NET CASH FLOWS FROM OPERATING ACTIVITIES,1. Purchase of fixed assets,2. Proceeds from disposal of fixed assets,3. Payments on disposal of fixed assets,4. Purchases of investment properties,5. Proceeds from disposal of investment properties,6. Payments on disposal of investment properties,7. Cash paid for investments in other entities,8. Proceeds from disposal of investment in other entities and other LT investments,9. Dividend income,NET CASH FLOWS FROM INVESTING ACTIVITIES,1. Increase in charter captial,2. Proceeds from issuance of convertible bonds,3. Payments for redemption of convertible bonds,4. Dividend paid,5. Purchase of treasury shares,6. Proceeds from selling of treasury shares,NET CASH FLOWS FROM FINANCING ACTIVITIES,Net Increase/Decrease in cash and cash equivalents,Cash and Cash Equivalents at beginning of the period,Foreign Exchange Differences Adjustment,CASH AND CASH EQUIVALENTS AT THE END OF PERIOD
2016,1,1937211000000,-1170513000000,27281000000,52149000000,0,27976000000,-675072000000,-87350000000,112017000000,0,1255250000000,-1161859000000,38347000000,-9775692000000,0,-37353000000,509126000000,-2226851000000,1500389000000,11542887000000,0,-4226000000,1250000000000,0,-82533000000,2919502000000,0,-534000000,0,2918968000000,-14212000000,20213000000,-21176000000,0,0,0,-21060000000,4761000000,454000000,-31020000000,0,0,0,0,0,0,0,2887948000000,14069062000000,0,16957010000000
2016,2,2321163000000,-1522986000000,29707000000,99403000000,0,2305000000,-500667000000,-47512000000,388464000000,0,-209300000000,-5699931000000,-103266000000,-4881842000000,0,-67233000000,189310000000,-39707000000,3645690000000,7081751000000,0,-6490000000,-102000000000,0,216007000000,411453000000,0,0,0,411453000000,-2359000000,20000000,12285000000,0,0,0,5059000000,18856000000,128020000000,161881000000,0,0,0,-809976000000,0,0,-809976000000,-236642000000,16957010000000,0,16720368000000
2016,3,2674905000000,-1564707000000,41235000000,-20972000000,0,-3553000000,-550384000000,-42955000000,541663000000,0,100000000000,-4795444000000,87550000000,-2699328000000,0,-74159000000,-167925000000,-29167000000,2419832000000,4648352000000,0,5563000000,2091000000000,0,-161042000000,1966895000000,0,0,0,1966895000000,-43584000000,2175000000,-87000000,0,0,0,7473000000,4731000000,24345000000,-4947000000,0,0,0,0,0,0,0,1961948000000,16720368000000,0,18682316000000
2016,4,3017097000000,-1475346000000,34257000000,78157000000,0,60242000000,-1294338000000,-30361000000,403706000000,0,140893000000,-1135313000000,25738000000,-7191154000000,0,115742000000,884250000000,-14961000000,5819072000000,5486058000000,0,26022000000,-58986000000,0,176114000000,4677181000000,0,0,0,4677181000000,-625398000000,71465000000,-54435000000,0,0,0,-42593000000,-5385000000,-97765000000,-754111000000,0,0,0,0,0,0,0,3923070000000,18682316000000,-28000000,22605358000000
2017,1,3454647000000,-1734445000000,26480000000,109568000000,0,40269000000,-940561000000,-91326000000,868466000000,0,0,-3204092000000,-60830000000,-5877840000000,0,-127721000000,34649000000,1873141000000,382629000000,9576752000000,0,24594000000,726987000000,0,-34282000000,4182453000000,0,-2658000000,0,4179795000000,-13023000000,15531000000,-2364000000,0,0,0,-22474000000,82026000000,1052000000,60748000000,0,0,0,0,0,0,0,4240543000000,22605359000000,-2132000000,26843770000000
2017,2,3771546000000,-2236242000000,36058000000,128492000000,0,-1043000000,-886575000000,-79294000000,787344000000,0,0,4845194000000,140400000000,-8842667000000,0,-116425000000,400157000000,-1897619000000,5039783000000,2834229000000,0,39241000000,-401001000000,0,4804000000,2833440000000,0,-150000000,0,2833290000000,-5450000000,-13905000000,2364000000,0,42746000000,0,22474000000,-71739000000,15714000000,-7796000000,0,0,0,0,0,0,0,2825494000000,26843770000000,-1878000000,29667386000000
2017,3,3705611000000,-2158975000000,34942000000,204948000000,0,31729000000,-1026230000000,-90035000000,758110000000,0,0,-10647793000000,-187199000000,333397000000,0,-142122000000,187796000000,-687000000,2461233000000,2405568000000,0,20774000000,-771000000000,0,159263000000,-5422660000000,0,-595000000,0,-5423255000000,-15311000000,477000000,0,0,0,0,0,2240000000,176865000000,164271000000,0,0,0,0,0,0,0,-5258984000000,29667386000000,-32946000000,24375456000000
2017,4,4074265000000,-2220884000000,100095000000,-16170000000,0,43288000000,-1135282000000,-233087000000,651714000000,0,-106000000000,-7349635000000,168401000000,-7884604000000,0,-174201000000,1326607000000,3783000000,9649068000000,2421149000000,0,-300000000,-789000000000,0,83486000000,-1999532000000,0,-197000000,0,-1999729000000,-247842000000,11976000000,0,0,0,0,0,-6669000000,250000000,-242285000000,3018656000000,0,0,0,0,0,3018656000000,776642000000,24375456000000,36956000000,25189054000000
2018,1,3736808000000,-2167071000000,107193000000,197693000000,0,23971000000,-985291000000,-114630000000,815152000000,0,106000000000,8184228000000,-98220000000,-11389141000000,0,-151771000000,664602000000,-28765000000,3793478000000,-3235370000000,0,19567000000,-347000000000,0,5315000000,-1661925000000,0,-1364000000,0,-1663289000000,-20317000000,31875000000,0,0,0,0,0,2730000000,22431000000,36719000000,0,0,0,0,0,0,0,-1626570000000,25189053000000,37606000000,23600089000000
2018,2,4754400000000,-2193880000000,116803000000,270402000000,0,64104000000,-1076207000000,-237212000000,1761698000000,0,0,7789581000000,84819000000,-4451924000000,0,-451154000000,644310000000,3691000000,-14638784000000,9474865000000,-70098000000,61407000000,4964637000000,0,294213000000,5467261000000,0,-66000000,0,5467195000000,-43695000000,-30672000000,0,0,0,0,0,806000000,26111000000,-47450000000,0,0,0,0,0,0,0,5419745000000,23600089000000,-19962000000,28999872000000
2018,3,4022901000000,-2422594000000,115441000000,115801000000,0,29950000000,-1126667000000,-195519000000,587739000000,0,-250383000000,-8372997000000,2064000000,-554841000000,0,-198096000000,-323181000000,2020766000000,3284656000000,3189336000000,0,54804000000,339363000000,0,-1461966000000,-1682736000000,0,-881000000,0,-1683617000000,-66623000000,12747000000,0,0,0,0,0,0,53618000000,-258000000,0,0,0,0,0,0,0,-1683875000000,28999872000000,-1020000000,27314977000000
2018,4,4667893000000,-2150084000000,91264000000,190438000000,0,177521000000,-1254969000000,-202331000000,1565497000000,0,-200000000000,-2470910000000,-196957000000,-2230964000000,0,-215827000000,442135000000,5759938000000,11032533000000,-1906206000000,0,-17853000000,177000000000,0,1738136000000,13476522000000,0,-1863000000,0,13474659000000,46135000000,1053000000,0,0,0,0,0,62260000000,0,109448000000,0,0,0,-1425300000000,0,0,-1425300000000,12158807000000,27314977000000,-16624000000,39457160000000
2019,1,4502361000000,-2225703000000,141111000000,155910000000,0,15031000000,-1205758000000,-156907000000,1258437000000,0,-1099618000000,4489410000000,208294000000,-5804923000000,0,-229634000000,-230273000000,-5731376000000,-6456160000000,-1365910000000,2114000000,1223000000,-797319000000,0,-201291000000,-15957026000000,0,-1764000000,0,-15958790000000,-42403000000,0,0,0,0,0,0,0,0,-42403000000,0,0,0,0,0,0,0,-16001193000000,39457161000000,8057000000,23464025000000
2019,2,4842033000000,-2493475000000,135453000000,125306000000,0,21541000000,-1211736000000,-221791000000,1244284000000,0,50000000000,1960032000000,0,-8844766000000,0,-208978000000,-942939000000,-13091000000,-311218000000,3363396000000,27985000000,12788000000,3616319000000,0,184970000000,138782000000,0,0,0,138782000000,-45548000000,98188000000,-5309000000,0,0,0,0,0,27069000000,74400000000,0,0,0,0,0,0,0,213182000000,23464025000000,-813000000,23676394000000
2019,3,5236881000000,-2667338000000,158522000000,106178000000,0,82545000000,-1222718000000,-214168000000,1533477000000,0,100000000000,-1221905000000,-1650000000,-2386348000000,0,-257297000000,1089341000000,37647000000,9021829000000,-5139704000000,-30099000000,-11565000000,2281400000000,0,-102018000000,4913108000000,0,-688000000,0,4912420000000,-25550000000,323000000,0,0,25100000000,-16378000000,0,0,0,-16505000000,0,0,0,0,0,0,0,4895915000000,23676394000000,1847000000,28574156000000
2019,4,5611272000000,-2329598000000,145592000000,74677000000,0,110142000000,-1893955000000,-259421000000,1514806000000,0,590000000000,-324584000000,1650000000,-6156693000000,0,-869150000000,-3714571000000,-1995912000000,3033987000000,1100700000000,14262000000,-4620000000,4985663000000,0,3819511000000,1995049000000,0,-980000000,0,1994069000000,-69694000000,33501000000,-1039000000,0,0,5000000,0,0,0,-37227000000,0,0,0,-158927000000,0,0,-158927000000,1797915000000,28574156000000,-9091000000,30362980000000
2020,1,5302148000000,-1995321000000,156082000000,237100000000,0,17985000000,-1470559000000,-305071000000,1979857000000,0,610000000000,-4951096000000,0,-6080698000000,0,-209169000000,328809000000,393840000000,-6548661000000,6803922000000,8807000000,44629000000,161000000000,0,-7392000000,-7466152000000,0,-2228000000,0,-7468380000000,-97381000000,0,0,0,0,0,0,0,0,-97381000000,0,0,0,0,-344668000000,32915000000,-311753000000,-7877514000000,30362980000000,19370000000,22504836000000
2020,2,5958984000000,-2761650000000,138519000000,42152000000,0,71410000000,-1241483000000,-109560000000,2155877000000,0,200000000000,2860645000000,0,-7966854000000,0,-673189000000,395831000000,-421224000000,-10886156000000,16982539000000,29560000000,-39188000000,3545000000000,123299000000,5164000000,6311304000000,0,2228000000,0,6313532000000,51000000,2000000,0,0,0,0,0,0,260000000,313000000,0,0,0,0,-56000000,-99000000,-155000000,6313690000000,22504836000000,-4211000000,28814315000000
