Year,Quarter,A. Total Assets,I. Cash and Precious Metals,II. Balances with the SBV,III. Placements with and loans to other credit institutions,1. Balances with other credit institutions,2. Loans to other credit institutions,3. Allowance for balances with and loans to other credit,"IV. Trading Securities, net",1. Trading Securities,2. Less: Provision for diminution in value of Trading Securities,V. Derivatives and other financial assets,"VI. Loans and advances to customers, net",1. Loans and advances to customers,2. Less: Provision for losses on loans and advances to customers,VII. Debts purchase,1. Debts purchase,2. Allowance for losses on debts purchase,VIII. Investment Securities,1. Available-for Sales Securities,2. Held-to-Maturity Securities,3. Less: Provision for diminution in value of investment securities,IX. Investment in other entities and long term investments,1. Investment in joint ventures,2. Investments in associate companies,3. Other long-term investments,4. Less: Provision for diminuation in value of long term investments,X. Fixed Assets,1. Tangible fixed assets,2. Leased assets,3. Intagible fixed assets,XI. Investment Properties,XII. Other Assets,1. Receivables,2. Accrued interest and fee receivables,3. Deferred tax assets,4. Other assets,5. In which: Good will,6. Allowance for other assets,B. Liabilities and Shareholder's Equity,Total Liabilities,I. Due to Gov and borrowings from SBV,II. Deposits and borrowings from other credit institutions,1. Deposits from other credit institutions,2. Borrowings from other credit institutions,III. Deposits from customers,IV. Derivatives and other financial liabilities,"V. Funds received from Gov, international and other institutions",VI. Convertible bonds/CDs and other valuable papers issued,VII. Other liabilities,Sharehodler's Equity,I. Capital,1. Paid-in capital,2. Fund for basic construction,3. Capital surplus,4. Treasury shares,5. Preferred shares,6. Owner's other capital,II. Reserves,III. Foreign Currency Difference reserve,IV. Difference upon Assets Revaluation,V. Retained Earnings,VI. Minority interests,Minority Interest,CONTINGENT LIABILITIES,I. Letters of credit (L/C),1. Letters of credit at sight,2. Deferred letters of credit,3. Others,II. Credit guarantee,1. Loan guarantee,2. Payment guarantee,3. Performance guarantee,4. Tender guarantee,5. Export guarantee,6. Others,III. CREDIT COMMITMENTS,1. Foreign exchange transactions commitments,a. Foreign exchange buying commitments,b. Foreign exchange selling commitments,c. Swap commitments,d. Future commitments,2. Irrevocable loan commitments,3. Letters of credit commitments,4. Other commitments
2011,1,33209905945792,1160597239863,420754246317,6615145846419,6615145846419,0,0,0,0,0,0,11863212578731,11966080892971,-102868314240,0,0,0,6945925489487,5373466292139,1663321861723,-90862664375,209577189881,0,0,209577189881,0,263156476546,197725247074,0,65431229472,0,5731536878548,4751735815527,626397707003,158408998,353244947020,0,0,33209905945792,29726295743808,1935285399546,6153140398481,6153140398481,0,15053890346793,8633000000,0,5869557135612,705789463376,3483610201984,3004043016800,3000000000000,0,4043016800,0,0,0,69183191346,22503681165,0,387880312673,0,0,935138352376,346214870768,0,0,346214870768,588923481608,0,0,0,0,0,588923481608,0,0,0,0,0,0,0,0,0
2011,2,44969095517286,2238488634265,793600751939,14881442544271,14881442544271,0,0,0,0,0,0,12867592078656,12980955554886,-113363476230,0,0,0,8894150242437,6990261894486,1994751012326,-90862664375,188482189881,0,0,188482189881,0,272968958080,207270153058,0,65698805022,0,4832370117757,3898286090032,596116787263,158408998,337808831464,0,0,44969095517286,41609448321936,734206547763,10722478561119,10722478561119,0,21909600822159,1456000000,0,6456996969176,1784709421719,3359647195350,3004043016800,3000000000000,0,4043016800,0,0,0,103057392745,-5861169479,0,258407955284,0,0,1029242959838,463152615794,0,0,463152615794,566090344044,0,0,0,0,0,566090344044,0,0,0,0,0,0,0,0,0
2011,3,43688288504651,2582253296994,768693725426,10958554254632,10958554254632,0,0,13340960103889,13469211000210,-128250896321,0,0,0,0,0,0,0,10544488366060,8641368349367,1993982681068,-90862664375,190177949881,0,0,190177949881,0,284984226756,220961394600,0,64022832156,0,5018176581013,3859682178357,808985894691,158408998,349350098967,0,0,43688288504651,40222018958007,2044786990632,6464262161440,6464262161440,0,22789264506021,3885797602,0,7052230889956,1867588612356,3466269546644,3004043016800,3000000000000,0,4043016800,0,0,0,101734942745,-22525343599,0,383016930698,0,0,531556431844,0,0,0,0,531556431844,0,0,0,0,0,531556431844,161186753746,0,0,0,0,0,0,161186753746,0
2012,2,52078041357315,1613530503732,1277844734224,14407527255148,14407527255148,0,0,0,0,0,0,14901058118998,15064683461094,-163625342096,0,0,0,11329472886703,9877332540563,1572637050922,-120496704782,199177949881,0,0,199177949881,0,354478283588,295727891233,0,58750392355,0,7994951625041,6247657346224,1331279840452,0,423074438365,0,-7060000000,52078041357315,46780810341333,592261730399,13422109203778,13422109203778,0,25519988379295,0,0,5673913663200,1572537364661,5297231015982,5004043016800,5000000000000,0,4043016800,0,0,0,139832716399,-2453899882,0,155809182665,0,0,444787835296,0,0,0,0,444787835296,0,0,0,0,0,444787835296,188954247016,0,0,0,0,0,0,188954247016,0
2012,4,52782830690448,807468024948,701234182913,7376463960142,4376463960142,3000000000000,0,207405555556,207405555556,0,360000000,20952361188370,21147824873683,-195463685313,0,0,0,11736418608313,10372146639365,1486435268025,-122163299077,57616952338,0,0,61491310665,-3874358327,311834279881,255582722580,0,56251557301,0,10631667937987,8908174751420,1277182875086,0,453370311481,0,-7060000000,52782830690448,47389084592501,565531992435,7895374488026,3533223288026,4362151200000,34261860116786,0,0,3644839683515,1021478311739,5393746097947,5004043016800,5000000000000,0,4043016800,0,0,0,53298582457,0,0,336404498690,0,0,1029659383949,0,0,0,0,1029659383949,0,0,0,0,0,1029659383949,277486714514,0,0,0,0,0,0,277486714514,0
2013,1,60734959982256,495784419493,856443621626,5947454970860,2135098970860,3812356000000,0,207405555556,207405555556,0,4135825000,22638355501739,22879016627525,-240661125786,0,0,0,14935619483851,13376027051656,1681755731272,-122163299077,57616952338,0,0,61491310665,-3874358327,307506492953,245564529497,0,61941963456,0,15284637158840,12547765993293,1601157992804,0,1142773172743,0,-7060000000,60734959982256,55287923379509,152331937051,6382633462181,1533094262181,4849539200000,44787994041633,0,0,2800481254861,1164482683783,5447036602747,5004043016800,5000000000000,0,4043016800,0,0,0,52101351586,-1672677879,0,392564912240,0,0,1093595286551,0,0,0,0,1093595286551,0,0,0,0,0,1093595286551,182202936679,0,0,0,0,0,0,182202936679,0
2013,2,58615599137771,499534681237,1364044115113,5308971644545,1888776354309,3420195290236,0,0,0,0,0,22352120050234,22630885062138,-278765011904,0,0,0,13546034282936,11928479355702,1743963238387,-126408311153,57616952338,0,0,61491310665,-3874358327,281360598704,222171662130,0,59188936574,0,15205916812664,12562480988466,1535246649945,0,1115249174253,0,-7060000000,58615599137771,53413060033450,130718735504,7494822386171,1733255986171,5761566400000,42827453617680,0,0,1953400000000,1006665294095,5202539104321,5004043016800,5000000000000,0,4043016800,0,0,0,105024584888,-40061150726,0,133532653359,0,0,766895078260,0,0,0,0,766895078260,0,0,0,0,0,766895078260,564180693881,0,0,0,0,0,0,564180693881,0
2013,3,60850696893821,392332453562,1231251373008,8859664866092,3386872866092,5472792000000,0,400000000000,400000000000,0,99082800,25164260326276,25458803921132,-294543594856,0,0,0,13056221399867,11442032585086,1740597125934,-126408311153,55616952338,0,0,59491310665,-3874358327,284410116939,220370093910,0,64040023029,0,11406840322939,9241524688636,1640454707672,0,531920926631,0,-7060000000,60850696893821,55614311389289,125044678718,10147183637952,3301959637952,6845224000000,43271668408879,0,0,1079060500000,991354163740,5236385504532,5004043016800,5000000000000,0,4043016800,0,0,0,101389991974,-8817574156,0,139770069914,0,0,1185956985614,0,0,0,0,1185956985614,0,0,0,0,0,1185956985614,416810922162,0,0,0,0,0,0,416810922162,0
2013,4,86226641414683,632025391095,1595174271111,11340653348174,5988409902805,5372058194432,-19814749063,667545285887,668466197782,-920911895,1847975080,43332980653728,44030492200344,-697511546616,0,0,0,13456295781674,12033115421317,1609680537709,-186500177352,95066857830,0,0,136891310665,-41824452835,590246279022,369550322297,0,220695956725,0,14514805571082,11932793563547,1574367263489,21428598540,1004867980506,113330045256,-18651835000,86226641414683,77627093490822,128173419004,11289316884831,5494880884831,5794436000000,62383934049007,0,116109678789,2503000000000,1206559459191,8599547923861,8104685517995,8100000000000,89002195,4598595800,-2080000,0,0,211531048560,0,0,283331357306,0,0,1303846041690,0,0,0,0,1303846041690,6094439188,0,0,0,0,1297751602502,673916999229,0,0,0,0,0,0,673916999229,0
2014,1,76279586024902,608530482303,595519953050,6444099636752,4986144385815,1477770000000,-19814749063,918079088105,919000000000,-920911895,9510398880,31464558193682,32150485492405,-685927298723,0,0,0,20922864803913,20054388993839,1054975987426,-186500177352,89966857830,0,0,131791310665,-41824452835,587940374636,368612630718,0,219327743918,0,14638516235751,11581047827496,1701405430888,21428598540,1353286213827,110448772919,-18651835000,76279586024902,67652893714917,186029849290,7646373557669,4904933557669,2741440000000,55477283611803,0,59105428789,2505200000000,1778901267366,8626692309985,8104685517995,8100000000000,89002195,4598595800,-2080000,0,0,209866848560,5505932252,0,306634011178,0,0,2029200926570,0,0,0,0,2029200926570,11800000000,0,0,0,0,2017400926570,1264156403864,0,0,0,0,0,0,1264156403864,0
2015,1,88920767476917,791463790192,859783130204,8567815019372,8567815019372,0,0,1621628150750,1629930462500,-8302311750,29038402991,40492051499583,41021470465810,-529418966227,0,0,0,24044944173186,20752270874499,3507503170766,-214829872079,220758224309,0,0,241852189881,-21093965572,531986806444,298197528359,0,233789278085,0,11761298279886,0,0,0,11761298279886,0,0,88920767476917,79589236076689,183161265747,12859399291930,12859399291930,0,60994935873854,0,38402789052,3831000000000,1682336856106,9006737280942,8104685517995,8100000000000,89002195,4598595800,-2080000,0,0,255813069047,1450127714,0,644788566186,0,324794119286,1459885833756,0,0,0,0,1459885833756,9050000000,0,0,0,0,1450835833756,11583701183474,9777951846863,2848918685830,1437525696433,5491507464600,0,0,1805749336611,1805749336611
2016,1,118950018000000,1392843000000,946400000000,15502467000000,12119187000000,3389280000000,-6000000000,985837000000,995176000000,-9339000000,697000000,65555709000000,66342898000000,-787189000000,0,0,0,22353989000000,17926902000000,4966437000000,-539350000000,440178000000,0,0,551252000000,-111074000000,779806000000,507620000000,0,272186000000,62487000000,10929605000000,6616537000000,2296604000000,23636000000,2035867000000,43699000000,-43039000000,118950018000000,108851444000000,261470000000,8095321000000,4560343000000,3534978000000,86085606000000,0,2818337000000,9097000000000,2493710000000,9613548000000,8104686000000,8100000000000,89000000,4599000000,-2000000,0,0,378066000000,-12711000000,0,1143507000000,0,485026000000,11512000000,0,0,0,0,11512000000,11512000000,0,0,0,0,0,29872841000000,25903035000000,2905637000000,2271456000000,20725942000000,0,0,1431414000000,2538392000000
