disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2008-01-18,stockAlert,listedHnx,Ngày giao dịch đầu tiên trên HNX,2008-01-18,,,Giá tham chiếu 52.000đ/cp,,,,
2008-04-23,investorRight,MEETING,Họp cổ đông,2008-04-29,2008-05-26,2008-05-26,ĐHCĐ thường niên 2008,,,,
2008-12-05,investorRight,DIVIDEND,Cổ tức bằng tiền,2008-12-12,2009-01-06,2009-01-06,Trả cổ tức năm 2007 (1300 đ/cp),1300,13,,2007
2009-05-28,investorRight,MEETING,Họp cổ đông,2009-06-08,2009-06-28,2009-06-28,ĐHCĐ thường niên 2009,,,,
2011-05-19,investorRight,MEETING,Họp cổ đông,2011-05-31,2011-07-30,2011-07-30,ĐHCĐ thường niên 2011,,,,
2012-03-21,investorRight,MEETING,Họp cổ đông,2012-03-27,2012-05-05,2012-05-05,Đại hội đồng cổ đông thường niên năm 2012,,,,
2013-04-03,stockAlert,alert,Cảnh báo,2013-04-04,2014-04-07,,CP thuộc diện cảnh báo,,,,
2013-05-08,investorRight,MEETING,Họp cổ đông,2013-05-13,2013-06-04,2013-06-04,Đại hội đồng cổ đông thường niên năm 2013,,,,
2014-03-24,investorRight,MEETING,Họp cổ đông,2014-04-08,2014-05-23,2014-05-23,Đại hội cổ đông thường niên năm 2014,,,,
2014-04-04,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế giao dịch),2014-04-07,2015-05-11,,CP vào diện bị kiểm soát,,,,
2015-04-23,investorRight,MEETING,Họp cổ đông,2015-05-06,2015-08-06,2015-08-06,"ĐHĐCĐ thường niên năm 2015 (8h30 - Phòng 205, nhà A5 KĐT Đại Kim, Định Công, Hoàng Mai, HN)",,,,
2015-05-07,stockAlert,alert,Cảnh báo,2015-05-11,2015-06-05,,Lợi nhuận sau thuế chưa phân phối âm,,,,
2015-06-03,stockAlert,halt,Kiểm soát đặc biệt (Hạn chế GD),2015-06-05,2017-03-22,,Không có biện pháp khắc phục nguyên nhân vào diện cảnh báo,,,,
2015-07-01,stockAlert,alert,Cảnh báo,2015-07-02,2018-07-05,,Lợi nhuận sau thuế chưa phân phối tại ngày 31/12/2014 âm,,,,
2015-07-02,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2015-07-02,2019-01-07,,Chứng khoán thuộc diện bị kiểm soát và hạn chế GD,,,,
2016-08-12,investorRight,MEETING,Họp cổ đông,2016-08-25,2016-09-17,2016-09-17,ĐHĐCĐ thường niên năm 2016,,,,
2016-09-19,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cho CĐCL 23.000.000 cp, giá 10.000đ/cp",,,,
2017-05-23,investorRight,MEETING,Họp cổ đông,2017-06-05,,,Họp ĐHĐCĐ thường niên năm 2017,,,,
2018-07-04,schedEvent,schedIssue,Dự kiến phát hành,2019-01-16,2019-01-16,,"Dự kiến phát hành 16.000.000 cp để tăng VĐL, tỷ lệ 100:800, giá 10.000 đ/cp",,800,,
2019-01-02,investorRight,ISSUE,Phát hành thêm,2019-01-16,2019-02-19,,"Phát hành 16,000,000 cp cho CĐHH, giá 10000 đ/cp, tỷ lệ 100:800",,800,,
2019-05-13,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-05-16,,,Số lượng 16000000 cp,,,,
2019-06-19,investorRight,MEETING,Họp cổ đông,2019-05-27,2019-06-29,2019-06-29,ĐHĐCĐ thường niên năm 2019,,,,
2019-08-26,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiến trả cổ tức bằng cổ phiếu năm 2018, tỷ lệ 100:30",,30,,2018
2020-05-19,investorRight,MEETING,Họp cổ đông,2020-06-08,,,ĐHĐCĐ thường niên năm 2020,,,,
2020-07-04,schedEvent,schedIssue,Dự kiến phát hành,,,,"Dự kiến phát hành 18,000,000cp cho CĐHH",,100,,
