Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,-3599605695,225826208,0,0,0,0,1325779591,0,-2047999896,-6625608913,-19921943407,32664436010,0,-1325779592,0,0,0,2743104202,0,0,0,0,0,0,0,0,0,0,0,-14372649659,0,0,0,-14372649659,-11629545457,14133614910,0,2504069453
2010,2,-2096157252,490897764,0,0,0,-357727746,3323662136,0,1360674902,25319897294,12087841228,-21134479671,-8430588396,-3721396427,-1797312796,1831424108,-9574154327,-4058094085,-204272887,0,0,0,0,0,357727746,153454859,15748400000,0,34051970708,-58433658299,0,0,0,-8633287591,-12537926817,14133614910,0,1595688093
2010,3,-1457935835,686711210,0,0,0,2837128063,6327179174,0,8393082612,-20396977005,34123029813,6498453649,3233838885,-4743958458,-2535647730,44461821519,0,69033643285,-202767433,308036884,0,0,0,0,0,105269451,0,0,0,-79873486508,0,-9542735,0,-79883029243,-10744116507,13298468858,0,2554352351
2011,1,2020222478,205233057,0,0,0,298422336,1045828695,0,3569706566,-18417920457,13746204299,-3308410584,-85054558,-1045828695,-631472094,16958134280,0,10785358757,-86500000,26687437,0,1399500000,0,1399500000,1399500000,4138687437,0,0,679626000,-16626236884,0,-886406988,0,-16833017872,-1908971678,6918111436,0,5009139758
2011,2,2357135093,1756476347,0,0,0,0,-653438796,1725554568,5185727212,32750013743,-40890123282,22711433052,-2625826251,-1725554568,-699985022,-16958134280,-4981372875,-7233822271,-2086322018,-26687437,0,-1399500000,0,-1399500000,-1044483540,-5956492995,3418700000,0,38576010336,-25717745960,0,886406988,0,17163371364,3973056098,5009139758,0,8982195856
2011,3,1844110975,-1352516987,0,0,0,124921288,3471960577,-1725554568,2362921285,-15203381303,52982473433,-10029262899,2503704098,-1092967213,1331457116,0,7333252847,40188197364,2086322018,0,0,0,0,11500000000,-355016460,13231305558,-3418700000,0,-35139212843,-21330816776,0,0,0,-59888729619,-6469226697,8982195856,0,2512969159
2011,4,8880948526,0,0,0,0,0,1500000000,0,10380948526,0,2350000000,0,0,0,0,0,0,12730948526,0,0,0,0,0,0,0,0,0,0,0,1034388397,0,0,0,1034388397,13765336923,2512969159,0,16278306082
2012,1,-1178406059,96121661,0,0,0,-367541120,1707736058,0,257910540,-29516305507,22619593634,-12563662533,125473904,-1707501292,0,24880869570,0,4096378316,-104334545,68361184,0,4501500,0,0,4501500,-26970361,5663678000,0,0,-23675927471,0,-48233073,0,-18060482544,-13991074589,16273228176,0,2282153587
2012,2,-5432899076,2505042259,975245526,0,0,279787088,2306529316,0,633705113,61537896273,-54571519577,-15233787283,156021358,-2306764082,0,-20416709651,-1264546676,-31465704525,-364667293,-68361184,0,-4501500,0,0,83252532,-354277445,22000,0,41450558007,-9623516954,0,48233073,0,31875296126,55314156,2282153587,0,2337467743
2012,3,5674484956,2072435566,274141486,0,0,87754032,-2060166329,0,6048649711,-19767568771,18410553531,19928920375,122592070,2060166329,0,-4464159919,-12127390903,10211762423,-8310678835,0,0,0,0,0,-87754032,-8398432867,-22000,0,21629081345,-22524173626,0,0,0,-895114281,918215275,2337467743,0,3255683018
