Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,68923815952,-56753808110,-4534741339,-179333334,-525722813,9145460529,-25909068872,0,-9833397987,-128397727,0,0,0,-287396250,0,1053714381,637920404,0,0,28200000000,-17935416464,0,-46000000,0,10218583536,1023105953,5301782172,0,6324888125
2015,1,69399936059,-25915871011,-4695460280,-247222224,-2674067941,1533081566,-16575027559,1180862697,20825368610,0,0,0,0,0,0,9625223,9625223,0,-429375000,11400000000,-33500000000,0,-214125000,0,-22743500000,-1908506167,6264888125,0,4356381958
2015,2,58565290587,-59586526923,-3574192183,-18663890,-358267931,5166807871,-156524854,0,37922677,0,0,0,0,0,0,15449877,15449877,30000000,429375000,7700000000,-4200000000,0,-4358101400,0,-398726400,-345353846,4356381958,0,4011028112
2015,3,69428887605,-78479016232,-4239350041,-207979165,-363924716,5039905472,-9778759458,0,-18600236535,3366037380,0,-2500000000,-410000000,0,0,18184817,474222197,299875000,-329875000,26400000000,-4400000000,0,-2275605290,0,19694394710,1568380372,4011031112,0,5579411484
2015,4,113642746382,-92600108558,-5206614169,-424806945,-317111324,24030070621,-31973667609,0,7150508398,-238072800,0,0,2500000000,0,0,2001929941,4263857141,0,0,31550000000,-38500000000,0,-4061382500,0,-11011382500,402983039,5579411484,0,5982394523
2016,1,105802943418,-76582721843,-5263196310,-35598211,-2404351660,12146646361,-14565359532,1210203688,19098362223,-40000000,0,-7250000000,0,0,0,102461160,-7187538840,0,0,11600000000,-23550000000,0,-229233891,0,-12179233891,-268410508,5982382527,0,5713972019
2016,2,65124526581,-32147107108,-4308394538,-406953874,-241750038,2274787873,-32555622156,-1210203688,-2260513260,0,-10500000000,19000000000,0,0,0,709600200,9209600200,0,0,16500000000,-20100000000,0,-58126521,0,-3658126521,3290960419,5713972019,0,9004932438
2016,3,181815839198,-140859737996,-5483670683,-84056212,-528262596,2174253764,-33611740327,0,3422625148,0,0,-1500000000,0,0,0,-788616163,-2288616163,0,0,17550000000,-23367454884,0,0,0,-5817454884,-4683445899,9004932438,0,4321486539
2016,4,167972953304,-93499159098,-6423295058,-85729167,-182077217,4944082631,-65745383872,0,6981391523,0,10500000000,-40500000000,22000000000,0,0,10019979477,2019979477,0,0,25400000000,-16100000000,0,-10562550808,0,-1262550808,7738820192,4321486539,668731,12060975462
2017,1,372758846862,-313788471578,-7560723284,-149479167,-3515456417,1113183552,-27229935478,1299313953,21627964490,-1159445455,0,-8000000000,0,0,0,4993963,-9154451492,0,0,12400000000,-24400000000,0,-500000000,0,-12500000000,-26487002,12060988304,0,12034501302
