Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,102728099087,-568166851,102159932236,-91927206057,10232726179,11679848814,-1010067724,-715007942,-10999173884,-1534662759,8368670626,1300731742,-854165397,446566345,0,8815236971,-539494139,0,-539494139,8275742832,157099445,8118643387,737,0
2010,1,68485500980,-251780480,68233720500,-57271407221,10962313279,2274953793,-1939807281,-763990056,-7471799122,-1115983737,2709676932,704877868,-464775771,240102097,1765700000,4715479029,-376148374,0,-376148374,4339330655,12366640,4326964015,393,0
2010,2,62573893923,-615966629,61957927294,-51410009097,10547918197,10765795602,-1812867191,-498146535,-7306190377,-1278272430,10916383801,1847066314,-1113434794,733631520,-1765700000,9884315321,-184356217,0,-184356217,9699959104,27521936,9672437168,877,0
2010,3,55417736057,-431010802,54986725255,-44957056629,10029668626,4344332537,-783279270,-653827584,-7823816536,-1078652974,4688252383,1120342808,-547935356,572407452,0,5260659835,-259244174,0,-259244174,5001415661,-39670557,5041086218,457,0
2010,4,68771729429,-627368126,68144361303,-54936264192,13208097111,5536652483,-2251923136,-581858187,-9692630710,-927367863,5872827885,333182062,-182476244,150705818,0,6023533703,-388476365,0,-388476365,5635057338,418210891,5216846447,475,0
2011,1,57340764504,-361061202,56979703302,-47804370348,9175332954,5180674923,-1011384198,-520824969,-8548170735,-1254939945,3541512999,132350823,-38090607,94260216,0,3635773215,-60521876,0,-60521876,3575251339,-32210990,3607462329,331,0
2011,2,40589846862,-162802728,40427044134,-30775308747,9651735387,5238683014,-1667676317,-379298638,-6806352482,-1229431030,5186958572,97361012,-7369729,89991283,0,5276949855,-369861412,0,-369861412,4907088443,-22498550,4929586993,453,0
2011,3,47566343970,-182317370,47384026600,-40174505031,7209521569,5653493693,-72390778,-332916811,-7588413340,-1610247387,3591963757,90531225,-1628907,88902318,0,3680866075,-21153265,0,-21153265,3659712810,-108710977,3768423787,346,0
2011,4,63300802459,-242946720,63057855739,-51669521796,11388333943,5839603272,-554424099,-305234253,-10611845327,-2043204548,4018463241,333562619,-29112573,304450046,0,4322913287,-187103590,0,-187103590,4135809697,-68220165,4204029862,386,0
2012,1,50176592330,-9854547,50166737783,-35525574479,14641163304,2830139862,-501754418,-399643645,-7544754575,-3767162858,5657631315,478832569,-45824545,433008024,0,6090639339,-1612517454,0,-1612517454,4478121885,229038567,4249083318,390,0
2012,2,44142940902,-13372141,44129568761,-34065161680,10064407081,2154415037,-66409652,-406494292,-7161524141,-3605872265,1385016060,288698870,-34899609,253799261,0,1638815321,-623407426,170625749,-452781677,1186033644,98757307,1087276337,100,0
2012,3,54028656014,-47721026,53980934988,-37874612244,16106322744,1964562494,-813782166,-613758366,-10319686795,-4281905745,2655510532,367034982,-455514520,-88479538,0,2567030994,-632526805,30141912,-602384893,1964646101,-208612877,2173258978,200,0
