Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2009,4,184306067864,-155091238,184150976626,-105072061848,79078914778,4173075448,-3304243706,0,-17025032810,-12712239831,50210473879,753111724,-2070976559,-1317864835,0,48892609044,-12530408683,0,-12530408683,36362200361,143749916,36218450445,0,0
2010,1,83304154331,-196259190,83107895141,-47769453261,35338441880,2483097156,-5530431379,0,-8593917523,-8730793505,14966396629,334809396,-100228016,234581380,0,15200978009,-3248642552,0,-3248642552,11952335457,216253412,11736082045,0,0
2010,2,92609927457,-184243771,92425683686,-56766560941,35659122745,3022456669,-1027071417,0,-8527087502,-10164791788,18962628707,1077968624,-466902158,611066466,0,19573695173,-3729407161,0,-3729407161,15844288012,-264795074,16109083086,0,0
2010,3,156328203600,-154075812,156174127788,-97927565920,58246561868,2942770178,-3549254695,0,-13395965793,-10638948198,33605163360,1284803691,-365680766,919122925,0,34524286285,-6909373767,0,-6909373767,27614912518,-9484672,27624397190,0,0
2010,4,245522954684,0,245522954684,-136640850720,108882103964,11145823253,-5331885794,0,-20340931907,-21465513855,72889595661,327811561,25581464,353393025,0,73242988686,-15734235592,0,-15734235592,57508753094,394611671,57114141423,0,0
2011,1,163443349570,-709173787,162734175783,-91961696497,70772479286,4004129580,-2118199980,0,-12790965240,-12827836465,47039607181,858573831,-670348483,188225348,0,47227832529,-9384354496,0,-9384354496,37843478033,146908833,37696569200,0,0
2011,2,173577365051,-280275767,173297089284,-110520154103,62776935181,9417569559,-3030180037,0,-11625497176,-12710201582,44828625945,327841321,6371694,334213015,0,45162838960,-10152645193,0,-10152645193,35010193767,-96694483,35106888250,0,0
2011,3,216064294931,-38693000,216025601931,-124300021639,91725580292,2521123021,-6234811617,0,-17927287002,-13997390780,56087213914,326023618,-292628885,33394733,0,56120608647,-11056793943,0,-11056793943,45063814704,16868023,45046946681,0,0
2011,4,258241205828,229926109,258471131937,-166134054483,92337077454,3196081480,-1622781796,0,-28819392949,-21634524243,43456459946,132113131,-511233063,-379119932,0,43077340014,-8823226302,0,-8823226302,34254113712,30793996,34223319716,0,0
2012,1,134393068634,-36804645,134356263989,-87988674626,46367589363,2606678605,-630759266,0,-15339163691,-15732776813,17271568198,291433323,-11517726,279915597,0,17551483795,-3654847029,0,-3654847029,13896636766,0,13896636766,0,0
2012,2,169505627799,-132668438,169372959361,-107792004193,61580955168,5888383877,-1696569835,-924268152,-12771566270,-21157186747,31844016193,355985391,-3602247,352383144,0,32196399337,-7334239217,0,-7334239217,24862160120,-127549052,24989709172,0,0
2012,3,164819899807,-174209273,164645690534,-102378380761,62267309773,2223417598,-2527051592,-2527051592,-13342446202,-14073263883,34547965694,4815672918,-4116366,4811556552,0,39359522246,-8834243064,0,-8834243064,30525279182,-82241841,30607521023,0,0
2012,4,212725294344,153196545,212878490889,-143105263157,69773227732,360590427,623841546,0,-28441028478,-27501561289,14815069938,4363796563,-321139769,4042656794,0,18857726732,-5173888918,0,-5173888918,13683837814,47747804,13636090010,0,0
2013,1,129025196766,0,129025196766,-83076068930,45949127836,1746836898,-118490004,0,-12368096492,-17986562515,17222815723,762687683,140259638,902947321,0,18125763044,-4772474753,0,-4772474753,13353288291,93691886,13259596405,0,0
2013,2,205163429017,-1100039071,204063389946,-127501354957,76562034989,4622034552,-2216016177,0,-18659821872,-21803214138,38505017354,21491328,-464814712,-443323384,0,38061693970,-10537713361,-912107811,-11449821172,26611872798,-92144600,26704017398,1453,0
2013,3,195405048031,-664623200,194740424831,-125181435527,69558989304,1711854070,616120613,616120613,-15364791317,-22145346819,34376825851,669374868,-440994897,228379971,0,34605205822,-6842034406,0,-6842034406,27763171416,-274125365,28037296781,0,0
