Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2015,3,812236321439,0,812236321439,-790978843502,21257477937,187232242786,-207755277127,-201856693612,-49487156380,-92251121508,-140523355613,9319534824,-16065412074,-6745877250,0,-147269232863,-7956530503,38874826,-7917655677,-155186888540,-42740598214,-112446290326,-321,-321
2015,4,4368696237591,-19192626026,4349503611565,-3342618740091,1006884871474,57163690709,-122454923890,0,-91416631466,-176325210071,674844542891,10265035508,-21165576290,-10900540782,0,663944002109,-170562251165,37879802792,-132682448373,531261553736,59188313448,472073240288,1347,1347
2016,1,2195141035273,-808448080,2194332587193,-1740672202169,453660385024,78578768890,-202374088645,-186469654238,-37032323800,-84680548676,208152192793,11711555286,-11705331860,6223426,0,208158416219,-63552537887,10368567944,-53183969943,154974446276,-2356779423,157331225699,346,335
2016,2,2771820889685,0,2771820889685,-1971710622747,800110266938,1355318546072,-142855708278,-132880597750,-73078136841,-165811506185,1774204794957,21332033898,-18876753723,2455280175,0,1776660075132,-177596135513,-214987697563,-392583833076,1384076242056,-12318303244,1396394545300,3158,2852
2016,3,2218562775248,-8586360388,2209976414860,-2038106739040,171869675820,461702482824,-362232270124,-268180013076,-26767167526,-228033376610,18388417712,14716058744,-16254942127,-1538883383,0,16849534329,-41980774404,46949378578,4968604174,21818138503,10098066287,11720072216,24,22
2016,4,183938445190,-887416113,183051029077,-4687482179,178363546898,630325329977,-435774197157,-275542998454,-26443270867,-169293398930,187045112400,10255151933,-5778759116,4476392817,0,191521505217,-44539036128,-52603991209,-97143027337,94378477880,-1982618228,96361096108,177,157
2017,1,1931332409706,-21445972157,1909886437549,-1451352518821,458533918728,464513301660,-240511026776,-201824840222,-35832425204,-83929949244,562909453760,5718684643,-16258642413,-10539957770,0,552369495990,-134278200777,-9590087604,-143868288381,408501207609,5150059661,403351147948,676,612
2017,2,1442512369283,-19127924034,1423384445249,-1072309926637,351074518612,754283093312,-299051715361,-255696497513,-48687995005,-295599781441,463353297015,4627974369,-2665220291,1962754078,0,465316051093,-100847524141,68199534018,-32647990123,432668060970,1712293476,430955767494,721,764
2017,3,2439659513036,-36221248957,2403438264079,-1552519555488,850918708591,222982117060,-348440193898,-309507252110,-41859397768,-120440209193,557007814696,4565006018,-3482943795,1082062223,0,558089876919,-218767987404,163453057973,-55314929431,502774947488,14771439327,488003508161,775,778
2017,4,5945889664123,-50262781827,5895626882296,-4299323073955,1596303808341,254745613557,-575306566060,-438359407275,-131912579053,-176223813880,984368288100,47510950988,-19155638971,28355312017,0,1012723600117,-356753819197,61729235269,-295024583928,717699016189,6527629470,711171386719,1132,1165
