Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2017,4,0,0,0,0,0,0,0,0,34439049596,0,0,0,0,-40000000000,1500000000,0,-38500000000,0,0,2000000000,-240625000,0,0,0,1759375000,-2301575404,17891577459,0,15590002055
2018,1,139875116952,-143631534231,-990554335,-90855705,-100000000,142603600,-898273286,0,-5693497005,0,0,0,0,0,0,0,0,0,0,4700000000,0,0,0,0,4700000000,-993497005,15590002055,0,14596505050
2018,2,0,0,0,0,0,0,0,0,-1738436783,0,0,0,0,0,0,2088630,2088630,0,0,3750000000,-2000000000,0,0,0,1750000000,13651847,14596505050,0,14610156897
2018,3,0,0,0,0,0,0,4395944686,911683473,4395944686,0,0,0,0,-12000000000,0,-2088630,-12002088630,1260690000,0,4700000000,-4700000000,0,0,0,1260690000,-6345453944,14610156897,0,8264702953
2018,4,143481189164,-237791704116,-553267899,-161272181,-100000000,58082231,-3616781493,0,-98683754294,0,0,0,0,-95000000000,0,0,-95000000000,198740000000,0,3750000000,-3750000000,0,0,0,198740000000,5056245706,8264702953,0,13320948659
2019,1,117978326248,-88761076570,-642613560,-112056656,-3209960855,58360047190,-123344738219,0,-39732072422,0,0,0,64500000000,-27300000000,0,0,37200000000,0,0,3800000000,-4700000000,0,0,0,-900000000,-3432072422,13808555487,0,10376483065
2019,2,0,0,0,0,0,0,0,0,16506094203,0,0,0,0,-8683122073,0,2286329,-8680835744,0,0,4200000000,-3750000000,0,0,0,450000000,8275258459,10376483065,0,18651741524
2019,3,0,0,0,0,0,0,0,901116807,-13374559966,0,0,0,0,-16877927,0,-2286329,-19164256,0,0,3800000000,-3800000000,0,0,0,0,-13393724222,18651741524,0,5258017302
2019,4,266773885142,-251466701415,-409215038,-238279382,-300000000,-54991809750,116623338588,0,75991218145,-168200000,0,0,-64500000000,-6000000000,0,0,-70668200000,0,0,13688000000,-4241166668,0,0,0,9446833332,14769851477,5258017302,-487606828,19540261951
2020,1,224117548582,-236373944873,-584842600,-345267632,0,24888940,-421540027,0,-13583157610,0,0,0,0,0,0,0,0,0,0,5898000000,-3861750002,0,0,0,2036249998,-11546907612,19540261951,0,7993354339
2020,2,267616374969,-244290390989,-692917881,-381205485,-3617225055,1118716622,-1931132687,0,17822219494,0,0,0,0,0,0,0,0,1020000,0,12230000000,-12761750002,0,0,0,-530730002,17291489492,7993354339,0,25284843831
