Year,Quarter,Average Outstanding Shares,Average Outstanding Shares diluted,BookValue per Share,Sale per Share,Tangible BookValue per Share,Cash Flow per Share,EPS Basis,EPS Diluted,EPS before other income,Basic EPS in year,Beta,Cash Ratio,Quick Ratio,Current Ratio,LT Debt/Equity,LT Debt/Total Assets,Debt/Equity,Debt/Total Assets,ST liabilities/ Equity,ST liabilities/ Total Assets,Total liabilities/ Equity,Total liabilities/ Total Assets,ROE %,ROCE %,ROA %,Account Receivable Turnover Ratio,Turnover Ratio,Inventory Turnover Ratio,Inventory Turn-Days,Payment Period Turnover Ratio,Average Payment Period,Sales per Employees,Net Profit per Employees,Dividend Yield %,Cash Dividend Ratio %,Dividend Payout Ratio %,Gross profit margin %,EBITDA/ Revenue %,EBIT/ Revenue %,Operating profit margin %,Pre-tax profit margin %,Net profit margin,Revenue/MarCap,Asset Turnover Ratio,Equity Turnover Ratio (%),The quality of earning by Financial Report (%),The Quality of earning by Cash Flow Statement (%),P/E cơ bản,P/E diluted,P/E before other income,P/B ,P/S,P/Tangible Book ,P/Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Sale growth rate %,Gross profit growth rate %,EBITDA growth rate %,EBIT growth rate %,Pre-tax profit growth rate %,Net profit growth rate %,EPS growth rate %,Total assets growth rate %,Equity growth rate %,Capital growth rate %
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,2220000,2220000,10025.4008207207,7795.81140405405,10025.4008207207,-5966.21611801802,0.895680630630631,0.895680630630631,-16.9472001126126,0,0,0.0554519947680617,1.63114979857253,2.79254323358481,0,0,0.18022914012923,0.116626589141918,0.545352062983829,0.352898265739421,0.545352062983829,0.352898265739421,0.0000893411292623252,0.0236651541517918,0.0000578127996864492,1.13461269283722,321.695678449779,1.1083282577873,329.324816393923,1.92592269985267,189.519548228972,576890043.9,66280.3666666667,0,0,0,0.0990576117654507,0.0479891177866567,0.030433349854061,0.000153190082352422,0.000114892547319045,1.47090781208567,0.503190163639674,0.777605957453741,-0.000038297535033377,0,0,5917.28772371507,5917.28772371507,0,0.528657167406798,0.679852259797337,0.528657167406798,-0.888335235459198,0.872736945090944,18.1861427203316,28.6769924860732,0,0,0,0,0,0,0,0,0,0
2014,0,8000000,8000000,10544.213207125,19237.3214985,10544.213207125,-5205.70838875,542.715905125,542.715905125,548.6757685,1320,0,0.176828350131944,3.19886676238369,3.9060287312284,0.00209697960062672,0.00159722663725612,0.0495163545865324,0.037715598426323,0.310790967365456,0.236723147686484,0.312887946966083,0.23832037432374,0.0814505834835357,0.111040220612017,0.0598277480970571,4.30252197240032,84.8339653676124,8.97392924213587,40.6733761935844,9.89969307925872,36.8698299106593,5129952399.6,144724241.366667,0,0,0,0.0623949248518611,0.0394265041034501,0.0385242372649325,0.0356589009118805,0.0282116148637074,3.62968330160377,2.12067789759962,2.88712942796895,-0.00744728604817313,-68.0043511972499,124.798659104917,9.76569868314305,9.76569868314305,9.65962104448212,0.502645374850601,0.275506130123846,0.502645374850601,-1.01811311817884,0.272524234911486,6.9122089596485,7.07409813300983,7.89242664844679,4.60120805046547,6.30576663866281,10.2565312628593,2068.93922748627,2182.51600398509,604.925691105863,2.21995403021881,2.79008933306955,2.6036036036036
2015,0,8000000,8000000,11193.214915875,25459.85129275,11193.214915875,5634.42626275,1160.75278075,1160.75278075,1161.0213004375,1149,0,0.193114676880964,1.60617748151197,2.32369485972974,0.00597771176582197,0.00435745433455013,0.0311557550820723,0.022710994666015,0.365858068227297,0.266692321021932,0.37183577999312,0.271049775356482,0.106797618759859,0.14128263843389,0.0795073640973154,4.38643418590265,83.2110968797972,9.07454270984679,40.2224124862995,8.63973725269956,42.2466551151139,6789293678.06667,309534074.866667,0,0,0,0.0811408703598073,0.0667672420619779,0.0605600216943946,0.0585240331234495,0.0455914988427501,4.80374552693396,1.74390766075809,2.34248975073655,-0.0129325342806995,10.8685773221361,7.12220366488571,4.56600241489449,4.56600241489449,4.56494639504274,0.473501137951275,0.208170893814656,0.473501137951275,0.940645906583082,0.190806446147953,2.85778534885167,3.15069976544632,0.323461340225311,0.72108236829194,1.24122999672092,1.08047850304085,1.17208868844147,1.13878526460847,1.13878526460847,0.109213452932838,0.0615505107874197,0
