Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2013,0,17306701317,0,17306701317,-15592340817,1714360500,593357,-524049681,-524049681,0,-1241067888,-50163712,52814927,0,52814927,0,2651215,-662804,0,-662804,1988411,0,1988411,0,0
2014,0,153898571988,0,153898571988,-144296082154,9602489834,2029786,-440971173,-440971173,0,-3612122642,5551425805,0,-63571876,-63571876,0,5487853929,-1146126688,0,-1146126688,4341727241,0,4341727241,1320,0
2015,0,203678810342,0,203678810342,-187152134397,16526675945,119682889,-414687730,-414687730,-1451332423,-2857369028,11922969653,0,-2864210,-2864210,0,11920105443,-2634083197,0,-2634083197,9286022246,0,9286022246,1149,0
2016,0,408417465918,0,408417465918,-391114372387,17303093531,52702547,-363500315,-363500315,-1401132391,-3197216675,12393946697,40000,-576962374,-576922374,0,11817024323,-2421700865,0,-2421700865,9395323458,0,9395323458,1163,0
2017,0,439353322903,0,439353322903,-431056148935,8297173968,26226566,-73784775,-73784775,-1156357826,-4597870015,2495387918,0,-17054868,-17054868,0,2478333050,-541113306,0,-541113306,1937219744,0,1937219744,119,0
2018,0,499335995235,0,499335995235,-476613771762,22722223473,5309571,-565537776,-565537776,-340488369,-4057394210,17941545397,2260200,-51492366,-49232166,0,17892313231,-3570113371,0,-3570113371,14322199860,-3591125,14325790985,583,0
2019,0,662942525446,0,662942525446,-634485494487,28457030959,3004717699,-652948384,-647867156,-628699061,-3599830266,26580270947,12804418,-38876424,-26072006,0,26554198941,-5379774062,0,-5379774062,21174424879,0,21174424879,496.43,481.97
