disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2011-04-22,stockAlert,listedUpcom,Ngày giao dịch đầu tiên trên UPCoM,2011-04-26,,,Giá tham chiếu 12.000đ/cp,,,,
2011-05-09,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-05-13,2011-06-17,2011-06-17,Tạm ứng cổ tức đợt 1/2010 (600 đ/cp),600,6,1,2010
2011-05-09,investorRight,MEETING,Họp cổ đông,2011-05-13,2011-05-27,2011-05-27,ĐHCĐ thường niên 2011,,,,
2011-11-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-11-29,2011-12-26,2011-12-26,Trả cổ tức đợt 1/2011 (900 đ/cp),900,9,1,2011
2012-02-23,investorRight,MEETING,Họp cổ đông,2012-03-01,2012-03-21,2012-03-21,Đại hội đồng cổ đông thường niên năm 2012,,,,
2012-03-29,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-04-05,2012-04-25,2012-04-25,Trả cổ tức đợt 2/2011 (2.100 đ/cp),2100,21,2,2011
2012-08-13,investorRight,DIVIDEND,Cổ tức bằng tiền,2012-08-20,2012-09-17,2012-09-17,Tạm ứng cổ tức đợt 1/2012 (3000 đ/cp),3000,30,1,2012
2013-02-20,investorRight,MEETING,Họp cổ đông,2013-02-26,2013-03-22,2013-03-22,Đại hội đồng cổ đông thường niên năm 2013,,,,
2013-04-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-04-10,2013-05-02,2013-05-02,Tạm ứng cổ tức đợt 2/2012 (1.500 đ/cp),1500,15,2,2012
2013-06-26,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-06-26,2013-07-22,2013-07-22,Tạm ứng cổ tức bằng tiền đợt 1 (1.500 đ/cp),1500,15,1,
2013-11-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-11-27,2014-02-17,2014-02-17,Tạm ứng cổ tức bằng tiền đợt 2/2013 (2200đ/cp),2200,22,2,2013
2013-12-12,investorRight,DIVIDEND,Cổ tức bằng tiền,2013-12-27,2014-02-17,2014-02-17,Trả cổ tức đợt 3/2013 (800 đ/cp),800,8,3,2013
2014-01-22,investorRight,DIVIDEND,Cổ tức bằng tiền,2014-12-25,2015-01-20,2015-01-20,Trả cổ tức năm 2014 (2500 đ/cp),2500,25,,2014
2014-01-25,investorRight,MEETING,Họp cổ đông,2014-02-13,2014-03-21,2014-03-21,Đại hội đồng cổ đông thường niên năm 2014,,,,
