Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2017,3,58655550115,0,58655550115,-48265827424,10389722691,187022,-1979818715,-1979818715,0,-1887088103,6523002895,0,-367973697,-367973697,0,6155029198,-1231005839,0,-1231005839,4924023359,0,4924023359,410,0
2017,4,82338327573,0,82338327573,-74769338083,7568989490,1939255,-3026232431,-3026232431,0,-973346399,3571349915,43787159,229508536,273295695,0,3844645610,-793523468,0,-793523468,3051122142,0,3051122142,255,0
2018,1,44036967941,-42094967,43994872974,-40907642267,3087230707,658382,-1317843915,0,0,-1597616295,172428879,99595245,-227596624,-128001379,0,44427500,-8885500,0,-8885500,35542000,0,35542000,0,0
2018,2,81266812124,0,81266812124,-75433995378,5832816746,267183,-2076809818,-4473844565,0,-1436070875,2320203236,903189809,-43463165,859726644,0,3179929880,-752973805,0,-752973805,2426956075,0,2426956075,202,0
2018,3,60185625171,0,60185625171,-51578685308,8606939863,528412,-3203215682,-2864537225,-31840000,-1989289326,3383123267,400000000,-1914705955,-1514705955,0,1868417312,-394407924,0,-394407924,1474009388,0,1474009388,123,0
2018,4,74104428365,-1253087000,72851341365,-59067263614,13784077751,265482,-4675283666,-4675283666,0,-2453446340,6655613227,2123085040,-665861765,1457223275,0,8112836502,-1750814635,0,-1750814635,6362021867,0,6362021867,0,0
2019,1,70613795835,-43385214,70570410621,-62836070479,7734340142,374506,-2990566910,-2990566910,0,-2087872200,2656275538,0,-5500,-5500,0,2656270038,-531254008,0,-531254008,2125016030,0,2125016030,0,0
2019,2,95262442728,-80179477,95182263251,-81052873581,14129389670,345411222,-4446228719,-4442987372,0,-2169845530,7858726643,5025098,-4369360,655738,0,7859382381,-1608230428,0,-1608230428,6251151953,0,6251151953,698,0
2019,3,98155453248,-238332046,97917121202,-90180776015,7736345187,796432,-3283739875,-3283739875,-77592727,-2217150654,2158658363,0,-53784588,-53784588,0,2104873775,-421350889,0,-421350889,1683522886,0,1683522886,140,0
2019,4,78988314659,-285419408,78702895251,-66450610128,12252285123,1135039445,-5425195060,-5425195060,-17480000,-2237933279,5706716229,90,-139064970,-139064880,0,5567651349,-1199933301,0,-1199933301,4367718048,0,4367718048,364,0
2020,1,109901812552,-195521945,109706290607,-100524185234,9182105373,379149,-5683875112,-5683875112,-89010732,-2537408891,872189787,0,-148512139,-148512139,0,723677648,-144535535,0,-144535535,579142113,0,579142113,48,0
2020,2,85901893003,-1185379183,84716513820,-75631086739,9085427081,998448031,-7281099503,-7281099503,-42140000,-1535588912,1225046697,2,-204834448,-204834446,0,1020212251,-203842625,0,-203842625,816369626,0,816369626,56,0
