Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,271291589379,-27311500,271264277879,-207609208100,63655069779,472326850,-3846088517,-3555990430,-19266873485,-16341079671,24673354956,35429248,-1693358,33735890,1889365545,26596456391,-3723393674,0,-3723393674,22873062717,0,22873062717,-761.075,0
2008,0,322150753932,-25839000,322124914932,-225667062991,96457851941,4327368566,-23351583955,-2981428559,-17215393782,-23038520571,37179722199,964851385,-823649781,141201604,1774380955,39095304758,-1777790228,0,-1777790228,37317514530,-903485,37318418015,5059,0
2009,0,706894775791,-14200000,706880575791,-521343877758,185536698033,5357544990,-31854518758,-3619254338,-30930734096,-36423905529,91685084640,1518823269,-2462048307,-943225038,4371196879,95113056481,-5275185590,335235133,-4939950457,90173106024,2432853,90170673171,9115,0
2010,0,752972159991,0,752972159991,-477578387351,275393772640,11643785070,-33623562912,-5698990590,-12969706591,-57969050767,182475237440,566483516,-880050132,-313566616,2527360001,184689030825,-20750912479,6306474657,-14444437822,170244593003,481480,170244111523,8495,0
2011,0,482586262906,0,482586262906,-274803007263,207783255643,39236688180,-51244870144,-4378319996,-15431497724,-57944724924,122398851031,1801985791,-976463856,825521935,-276362441,122948010525,-3240836708,-5129369688,-8370206396,114577804129,-10918515,114588722644,3911,0
2012,0,479914808824,0,479914808824,-299849130860,180065677964,37501966944,-1356808748,-575953523,-7718549935,-88414361921,120077924304,2074570180,-1783316050,291254130,-374720909,119994457525,-3643688462,-146792343,-3790480805,116203976720,-11772063,116215748783,3173,0
2013,0,418706908180,0,418706908180,-331959555193,86747352987,38335472317,-10016103075,-3365538460,-7111415459,-69850961929,38104344841,1403304513,-1839729679,-436425166,315261153,37983180828,-6713185020,700606982,-6012578038,31970602790,-657697587,32628300377,889,0
2014,0,330621604296,0,330621604296,-204708309379,125913294917,17012475184,-14652061043,-6164084873,-14060374448,-48280095658,65933238952,10220204271,-13384793116,-3164588845,1605931258,64374581365,-3938960504,1393431266,-2545529238,61829052127,-2270257826,64099309953,1694,0
2015,0,723315713867,-47527000,723268186867,-496605482666,226662704201,9223973731,-30946203216,-4270329416,-25431452402,-84409381479,94485131885,15831239133,-22965360056,-7134120923,0,87351010962,-13513288570,-690018607,-14203307177,73147703785,-40266914,73187970699,1789,0
2016,0,1301579187148,0,1301579187148,-1023490251526,278088935622,17260738239,-14456415781,-10748143428,-36769772678,-134373436893,109750048509,4262402953,-2446035899,1816367054,0,111566415563,-17526272784,97751647,-17428521137,94137894426,-601252555,94739146981,1720,0
2017,0,561394684029,0,561394684029,-420482253701,140912430328,12063225283,-1041538950,-1815083267,-2365492590,-96894557800,52266296400,5267031618,-699972208,4567059410,0,56833355810,-11172512695,-576414470,-11748927165,45084428645,251804573,44832624072,885,0
2018,0,412289720236,0,412289720236,-318521883189,93767837047,10203591593,-2896428348,-2015393325,-38320081268,-51069573759,11674958886,1003597698,-206902020,796695678,0,12471654564,-3418020633,-70921414,-3488942047,8982712517,-353948491,9336661008,183,0
2019,0,874779551788,-19912160,874759639628,-755009338629,119750300999,6457738870,-3094213099,-2360730075,-36192560074,-53151079111,34383063529,5164843026,-464844439,4699998587,0,39083062116,-7884977740,-486602441,-8371580181,30711481935,850807720,29860674215,590,0
