Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,188648799089,-20460743393,-5429633761,-2674112796,-1500000000,568520116,-21374899969,0,137777929286,-84344000,0,0,0,0,0,3176277,-81167723,0,0,2500000000,-148059929539,0,0,0,-145559929539,-7863167976,9107782070,0,1244614094
2015,1,134121015769,-15189659836,-1461165069,-2114406618,-3708217441,124891034,-17254408606,34031201120,94518049233,0,0,0,0,0,0,3658305,3658305,0,0,4725000000,-97567589284,0,0,0,-92842589284,1679118254,1244614094,0,2923732348
2015,2,172378505226,-12968281675,-1149824962,-2283789085,-3092051405,184200505,-29341104590,0,123727654014,0,0,0,0,0,0,5522063,5522063,0,0,8000000000,-133673393362,0,0,0,-125673393362,-1940217285,2923732348,0,983515063
2015,3,188250653936,-10771289320,-2359195682,-2409726658,-362140000,254531799,-24640943419,0,147961890656,-7083300,0,0,0,0,0,3197860,-3885440,0,0,0,-147244821874,0,0,0,-147244821874,713183342,983515063,0,1696698405
2015,4,189578370006,-21345763363,-1901923471,-2212140550,-2500000000,384725272,-28847183645,2947151579,133156084249,0,0,0,0,0,0,2396813,2396813,0,0,12400000000,-146908572414,0,0,0,-134508572414,-1350091352,1696698405,0,346607053
2016,1,148836394527,-22619628278,-906364307,-2155299384,-1602972456,347403342,-17956182669,3016036937,103943350775,0,0,0,0,0,0,4128701,4128701,0,0,5500000000,-104610980520,0,0,0,-99110980520,4836498956,346607053,0,5183106009
2016,2,204093699013,-258604710903,-36077908475,-2024992504,-1660000000,436480949,-12025963575,3800803707,-105863395495,-17003148972,0,0,0,0,0,5168768,-16997980204,0,0,280129498439,-150693991742,0,-10122227500,0,119313279197,-3548096502,5183106009,15169,1635024676
2016,3,135381877459,211765900183,29145689321,-2554305040,-500000000,440025627,-61046492191,0,312632695359,16986648972,0,0,0,0,0,3874990,16990523962,0,0,-261979498439,-74340832770,0,10122227500,0,-326198103709,3425115612,1635024676,0,5060140288
2016,4,241826356735,-21457516009,-5106034807,-3020383998,-2000083864,483739001,-20571745026,0,190154332032,-72639000,0,0,0,0,0,26108513,-46530487,0,0,5500000000,-192754984435,0,0,0,-187254984435,2852817110,5060140288,29230000,7942187398
2017,1,134781224912,-12132883219,-1426757657,-69899040,-3034047552,124504767,-13471647986,2679708372,104770494225,-126590000,0,0,0,0,0,20909522,-105680478,0,0,11420000000,-119556401893,-2440693560,0,0,-110577095453,-5912281706,7942187398,0,2029905692
2017,2,226127218393,-324412935834,-43328612768,-6895962905,-1449987507,694456498,-12498404692,0,-161764228815,-3617114392,0,0,0,0,0,-17512020,-3634626412,0,0,344636121467,-181938566927,2440693560,0,0,165138248100,-260607127,2029905692,360169,1769658734
2018,1,193587909405,-10577428427,-1282825918,-2196126399,-2629584345,447924050,-9210360567,0,168139507799,-18000000,0,0,0,0,0,4199890,-13800110,0,0,8500000000,-174374452445,-2760803444,0,0,-168635255889,-509548200,8091796485,0,7582248285
2018,2,0,0,0,0,0,0,0,0,-235147796287,-5422378801,50000000,0,0,0,0,-4199890,-5376578691,0,0,470233165782,-221706880456,2760803444,-14999944000,0,236287144770,-4237230208,7582248285,18792719,3363810796
