Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2010,1,15722031583,-1650694393,-2986118627,0,-48687235,12689151523,-8411501988,2033685749,15314180863,-56742309125,0,0,0,0,0,233040491,-56509268634,0,0,60090438000,-28485155552,0,0,0,31605282448,-9589805323,13570960803,60266164,4041421644
2010,2,20262299332,-2832056720,-5177994894,-1206454665,0,17762990385,-10343304825,0,18465478613,-153676908915,0,0,0,0,0,356619546,-153320289369,50000000000,0,159468399111,-86336855074,0,0,0,123131544037,-11723266719,13570960803,-846467,1846847617
2010,3,44080852252,-4077536220,-6426923786,-18136370016,-164139139,60918008889,-21910425006,0,54283466974,-210301695944,0,0,0,0,0,544994127,-209756701817,50000000000,0,204450193451,-106702030898,0,0,0,147748162553,-7725072290,13570960803,-1011341,5844877172
2011,1,74275765311,-2329034029,-4153673802,-15624680418,0,4257186286,-20347355887,17899012368,36078207461,-24005929294,0,0,0,0,0,53723885,-23952205409,0,-896900312,15298097194,-10953705372,0,0,0,3447491510,15573493562,5318511122,1004712,20893009396
2011,2,34676926008,-19252115634,-3012042700,-13167104195,0,-3000298435,19673959450,15919324494,15919324494,-11433367658,0,0,0,0,0,283868586,-11149499072,0,0,23411657002,-33928805165,0,-7982451252,0,-18499599415,-13729773993,20893009396,-1771496,7161463907
2011,3,38632112376,-2458612223,-2119687780,-13154158527,0,712609661,-7374634879,0,14237628628,-10522415539,0,0,0,0,0,130264962,-10392150577,0,0,0,-4112588548,0,-3190986022,0,-7303574570,-3458096519,7161463907,56867,3703424255
2011,4,100504327082,-10342267263,-3005448205,-31947596711,0,1471227815,-1825651820,0,54854590898,-4861839424,0,0,0,0,0,48167753,-4813671671,0,0,0,-37318398768,0,-1377013700,0,-38695412468,11345506759,3703424255,321567,15049252581
2012,1,47693023460,-12119927778,-2412461869,-14005047513,-67219234,440362447,-1558204206,8953766531,17970525307,-57706501097,0,0,0,0,0,81971612,-57624529485,0,0,57000000000,-9675145527,0,-16407809503,0,30917044970,-8736959208,15049252581,30604,6312323977
2012,2,54423538312,-4305924348,-3044859061,-21310585139,-721136992,5060487738,-1117264377,0,28984256133,-4485809947,0,0,0,0,0,25982159,-4459827788,0,0,0,-22288993565,0,-3564661233,0,-25853654798,-1329226453,6312323977,-61208,4983036316
2012,3,21951895198,-4429558852,-2225402442,-7786674596,-868801728,112511883,-984068968,0,5769900495,-1257049200,0,0,0,0,0,12601710,-1244447490,0,0,0,-5635241873,0,-389990903,0,-6025232776,-1499779771,4983036316,-11059,3483245486
