Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2007,0,12998805900,0,12998805900,-4702699503,8296106397,913945693,-5537663767,-5537663767,0,-931543885,2740844438,136842665,-26954546,109888119,0,2850732557,-192610516,0,-192610516,2658122041,0,2658122041,103.8,0
2008,0,25358842343,0,25358842343,-11039794706,14319047637,1047943484,-13881414282,-13033774639,0,-395392880,1090183959,2684521111,-1814741205,869779906,0,1959963865,-353744259,0,-353744259,1606219606,0,1606219606,52,0
2009,0,27036010278,0,27036010278,-13434243942,13601766336,4417111395,-13636305935,-8435017834,0,-668434100,3714137696,2881679385,-2677989021,203690364,0,3917828060,0,0,0,3917828060,0,3917828060,102,0
2010,0,141508024426,0,141508024426,-55224653555,86283370871,592285331,-48358954754,-40090670453,0,-4357675500,34159025948,1398649805,-1225627370,173022435,0,34332048383,-380377519,0,-380377519,33951670864,0,33951670864,716,0
2011,0,202533208154,0,202533208154,-75547686318,126985521836,516025186,-86219987865,-71723127581,0,-8099693875,33181865282,317753548,-423710526,-105956978,0,33075908304,-681732608,0,-681732608,32394175696,0,32394175696,650,0
2012,0,168733021314,0,168733021314,-69123363127,99609658187,247394392,-72384788841,-72384788841,0,-7341439305,20130824433,93825429,-119775145,-25949716,0,20104874717,-1429867339,0,-1429867339,18675007378,0,18675007378,375,0
2013,0,222149308401,0,222149308401,-75134864375,147014444026,633427699,-70762279406,-64262122863,0,-9012474108,67873118211,408117838,-625713630,-217595792,0,67655522419,-1099513588,0,-1099513588,66556008831,0,66556008831,1247,0
2014,0,211372110045,0,211372110045,-75292146142,136079963903,121717405,-57853569282,-48597994249,0,-8880417954,69467694072,366665749,-298942088,67723661,0,69535417733,-4145814395,0,-4145814395,65389603338,0,65389603338,1085,0
2015,0,194925779987,0,194925779987,-67181704847,127744075140,87212324,-63738080830,-61747829453,0,-8259071801,55834134833,2064776664,-376211991,1688564673,0,57522699506,-5752930149,0,-5752930149,51769769357,0,51769769357,859,0
2016,0,211905171350,0,211905171350,-67903953844,144001217506,33271356,-64384939106,-64181390598,0,-9515198946,70134350810,293935090,-811458232,-517523142,0,69616827668,-5409715945,0,-5409715945,64207111723,0,64207111723,1065,0
2017,0,333016036443,0,333016036443,-111750120873,221265915570,274292146,-58632807677,-57950013948,0,-17597017392,145310382647,232258928,-471183847,-238924919,0,145071457728,-9162059436,0,-9162059436,135909398292,0,135909398292,2254,0
2018,0,254006800774,0,254006800774,-82110521852,171896278922,388002583,-52644101000,-52644101000,0,-16707640461,102932540044,478007244,-309430759,168576485,0,103101116529,-6758840441,0,-6758840441,96342276088,0,96342276088,1595,0
2019,0,253482899786,0,253482899786,-86324219455,167158680331,476913962,-47681376928,-46758433762,0,-16099619882,103854597483,1428251421,-412327477,1015923944,0,104870521427,-6871099288,0,-6871099288,97999422139,0,97999422139,1623,1623
