Year,Quarter,1. Sales,2. Sales deductions,3. Net sales,4. Cost of sales,5. Gross Profit,6. Financial income,7. of which: interest expenses,Interest expenses,8.Selling expenses,9. General and admin expenses,10 Operating profit/(loss),11. Other incomes,12. Other expenses,13. Net other income/(expenses),13b. Venture company profit/(loss),14. Net accounting profit/(loss) before tax,15. Business income tax - current,16. Business income tax - deferred,17. Business income tax expenses,18. Net profit/(loss) after tax,19. Minority Interests,20. Attributable to parent company,21. EPS Basis,22. EPS Diluted
2005,0,322859414808,0,322859414808,-203063086461,119796328347,0,0,0,0,0,119796328347,12058984907,0,12058984907,0,131855313254,-36729508249,0,-36729508249,95125805005,0,95125805005,0,0
2006,0,464327309872,-7003528,464320306344,-257579874897,206740431447,5559184867,-1721879381,-1721879381,-3778375065,-20316309985,186483051883,7949483722,-2062428741,5887054981,0,192370106864,-52449266366,0,-52449266366,139920840498,0,139920840498,0,0
2007,0,491893912054,0,491893912054,-290779106218,201114805836,10177279791,-5704887850,-5525525104,-6439457470,-22525316235,176622424072,12287886026,-11464396183,823489843,0,177445913915,-752802,0,-752802,177445161113,0,177445161113,0,0
2008,0,549115314787,0,549115314787,-342616237166,206499077621,23829432291,-5361401874,-4326366554,-6433732481,-25906737482,192626638075,17030514565,-11437268066,5593246499,0,198219884574,0,0,0,198219884574,0,198219884574,6607,0
2009,0,440353171017,0,440353171017,-289794982821,150558188196,14428416194,-2449593558,-2377890128,-4219060243,-21104706426,137213244163,36439259855,-1142278769,35296981086,0,172510225249,-9220355751,0,-9220355751,163289869498,0,163289869498,5110,0
2010,0,757981620063,0,757981620063,-432480777118,325500842945,33034465889,-3045580835,-2674447888,-7454532989,-57139432335,290895762675,24008586698,-9911391989,14097194709,0,304992957384,-30386632899,0,-30386632899,274606324485,0,274606324485,9243,0
2011,0,1195284314294,0,1195284314294,-700737947511,494546366783,76951213591,-2391491529,-2126577798,-8808068927,-47129549223,513168470695,63455072443,-8565321708,54889750735,0,568058221430,-52976694167,0,-52976694167,515081527263,0,515081527263,17401,0
2012,0,915510359035,-7797377829,907712981206,-610906834410,296806146796,59073477852,-3387141820,-1481876534,-7710784378,-33564409875,311217288575,99151006160,-13261647338,85889358822,0,397106647397,-42942874016,52784709,-42890089307,354216558090,0,354216558090,12040,0
2013,0,674859428575,-3555210505,671304218070,-474957802887,196346415183,51151394428,-9123407828,-707053387,-4844413947,-26797483775,206732504061,67736514556,-13488584860,54247929696,5026184668,266006618425,-35953552568,-160075547,-36113628115,229892990310,0,229892990310,7893,0
2014,0,501818340222,-1180315203,500638025019,-379379347278,121258677741,24717910457,136413923,-249343690,-4167213475,-26542630179,115403158467,71008257769,-27467754148,43540503621,5232575228,164176237316,-24684124819,0,-24684124819,139492112497,0,139492112497,4789,0
2015,0,362947258988,0,362947258988,-295297603149,67649655839,8660016487,-200090120,-78537177,-2461947292,-38068490329,40688903493,23880670559,-1708533688,22172136871,0,62861040364,-8158321323,85705847,-8072615476,54788424888,0,54788424888,1881,0
2016,0,350371732854,0,350371732854,-288982057083,61389675771,4626469200,-781263763,-582144139,-2850131067,-24108033851,41226959578,39430951199,-1328860572,38102090627,0,79329050205,-9731128782,0,-9731128782,69597921423,0,69597921423,0,0
2017,0,405340996937,0,405340996937,-290200885957,115140110980,4982528670,-1586984283,-1039871098,-4270595984,-28831157602,87173805127,84375326192,-1252097142,83123229050,0,170297034177,-25488934129,4535168,-25484398961,144812635216,0,144812635216,4972,0
2018,0,354457057912,-1358822000,353098235912,-295075662463,58022573449,9123769471,-84983117,0,-3989688311,-24555330595,40126530960,106430507541,-1622128650,104808378891,0,144934909851,-24978288134,0,-24978288134,119956621717,0,119956621717,4119,0
2019,0,334212753559,-439889000,333772864559,-267246071905,66526792654,11909935500,-144905700,0,-3899596871,-30926358673,45068747161,55006864576,-1135775729,53871088847,0,98939836008,-15585102280,0,-15585102280,83354733728,0,83354733728,2862,0
