disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2009-08-17,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2009-08-19,,,Ngày giao dịch đầu tiên trên HOSE,,,,
2009-08-31,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-09-11,2009-09-30,2009-09-30,Cổ tức đợt 1/2009 (1.200 đ/cp),1200,12,1,2009
2009-08-31,investorRight,POLL,Lấy ý kiến cổ đông,2009-09-11,,,Lấy ý kiến cổ đông bằng văn bản: Thông qua phương án phát hành cổ phiếu tăng vốn điều lệ,,,,
2009-12-11,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2009-12-22,2009-12-24,,"Trả cổ tức đợt 2/2009, Tỷ lệ 100:42.86",,42.86,2,2009
2009-12-14,investorRight,DIVIDEND,Cổ tức bằng tiền,2009-12-22,2010-01-29,2010-01-29,Cổ tức đợt 2/2009 (1.800 đ/cp),1800,18,2,2009
2010-02-09,investorRight,MEETING,Họp cổ đông,2010-03-03,,,ĐHCĐ thường niên 2010,,,,
2010-12-08,investorRight,DIVIDEND,Cổ tức bằng tiền,2010-12-22,2011-01-25,2011-01-25,Trả cổ tức đợt 1/2010 (1000 đ/cp),1000,10,1,2010
2011-03-07,investorRight,MEETING,Họp cổ đông,2011-03-16,2011-04-16,2011-04-16,ĐHCĐ thường niên năm 2011,,,,
2011-10-11,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2011-10-19,2011-10-21,,"Trả cổ tức đợt 2/2010, Tỷ lệ 100:16",,16,2,2010
2011-10-11,investorRight,KINDDIV,Cổ phiếu thưởng,2011-10-19,2011-10-21,,Tỷ lệ 100:14,,14,,
2011-10-11,investorRight,POLL,Lấy ý kiến cổ đông,2011-10-19,2011-11-10,2011-11-10,v/v điều chỉnh kế hoạch kinh doanh năm 2011,,,,
2011-10-11,investorRight,DIVIDEND,Cổ tức bằng tiền,2011-10-19,2011-11-21,2011-11-21,cổ tức đợt 2.2010 (500 đ/cp),500,5,2,2010
2011-12-23,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2011-12-30,,,Số lượng 29.997.818 cp,,,,
2012-02-13,investorRight,MEETING,Họp cổ đông,2012-02-22,2012-04-19,2012-04-19,Đại hội cổ đông thường niên 2012,,,,
2012-06-18,investorRight,POLL,Lấy ý kiến cổ đông,2012-06-26,2012-07-02,2012-07-02,"v/v từ nhiệm và bầu bổ sung, thay thế thành viên BKS",,,,
