Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,306938952619,-198168588927,-13447495190,-4781348159,-2030203131,24790134120,-44966222924,0,68335228408,-6381147709,2279579090,-10236447000,3400000000,0,0,3374639302,-7563376317,0,0,130554183067,-133815669480,0,284950247,0,-2976536166,57795315925,415297217299,185037,473092718261
2015,1,183277622930,-237549394755,-23029247469,-20360794944,-4680466470,19103934763,-32492886705,0,-115731232650,-5811419231,0,0,150000000,-11168656768,0,5724423377,-11105652622,0,0,36674002448,-74630918909,0,-582609820,0,-38539526281,-165376411553,473092626908,0,307716215355
2015,2,221094939312,-160035074904,-22432965808,-126426750694,-898816789,41741744110,-51600434439,0,-98557359212,-4189258305,2363636,-100371095890,1371163000,-4029774144,459780000,10898170496,-95858651207,0,0,55752672675,-91897241507,0,582609820,0,-35561959012,-229977969431,307716215355,0,77738245924
2015,3,224210291273,-194661427320,-21112404534,-16961647070,-4638876741,45024077696,-30827773158,0,1032240146,-7926045586,707736364,-216713500000,126552095890,-3757772434,0,11511503824,-89625981942,209086000000,0,17320786048,-118164153782,0,-3889627290,0,104353004976,15759263180,77739245924,0,93498509104
2015,4,193486298706,-243437512617,-21043053064,-18503754740,-1621703156,23458397373,-72299547989,0,-139960875487,-15533804407,-541980000,-43517500000,189228837000,-1725823569,11373060840,2292133709,141574923573,-103400000,0,165825989477,-120618873950,-4213671959,-71455615070,0,-30565571502,-28951523416,93498509104,523875,64547509563
2016,1,253963544838,-371189545387,-31948869814,-9632595947,-2362375233,37350608541,-56914000589,0,-180733233591,-3196608354,100250000,-10945492986,12204656487,848359744,14416200000,-1418863685,12008501206,-848359744,0,205887492807,-53970894235,0,2319786910,0,153388025738,-15336706647,64549207165,0,49212500518
2016,2,0,0,0,0,0,0,0,0,-148792412834,-6944054872,179750000,-4216507014,20399285501,-848359744,-666200000,11096835207,19000749078,848359744,0,290523431138,-177477494294,0,-2319786910,0,111574509678,-18217154078,49212500518,0,30995346440
2016,3,0,0,0,0,0,0,0,0,43067609098,-3671333792,-173386364,-7100000000,82892259,0,666200000,11774706228,1579078331,0,0,126550021443,-151551101043,0,-5469060630,0,-30470140230,14176547199,30995346440,-16761,45171876878
2016,4,512115423272,-428921910493,-52030579369,-18563111408,-1247571510,31113349495,-53683017265,0,-11217417278,-10400768854,101200000,-59700000000,44900000000,-870498847,75032274860,3489601598,52551808757,65000000000,0,246816672464,-218462349512,0,-32025000,0,93322297952,134656689431,45171846878,-666642,179827869667
2017,1,471637174298,-389058759874,-42602235965,-18387354166,-29903835303,4655180596,-65476173728,0,-69136004142,0,0,-16000000000,21924533828,0,700000000,10577105464,17201639292,0,0,228567521001,-47939028681,-17676105639,-22608000,0,162929778681,110995413831,179462187815,-36677,290457564969
2017,2,0,0,0,0,0,0,0,0,14317793696,-11237468597,113187272,-55900000000,12855999999,-20765468204,48763340000,6276479246,-19893930284,0,0,118268271929,-185751366160,17096105639,22608000,0,-50364380592,-55940517180,290457564969,135412,234517183201
2017,3,0,0,0,0,0,0,0,0,-286840620673,6772681704,621273919,2800000000,-300000000,20365468204,364930001050,31190665718,426380090595,400000000,0,64725216881,-147486680417,-30755583770,-4450897250,0,-117567944556,21971525366,234517183201,-172354,256488536213
2017,4,394691693340,-228967849289,-29672515752,-18494456492,-2009202976,7268210763,-106511732848,0,16304146746,-768869325,0,-201400000000,229800000000,-89152826811,8010703688,7219223887,-46291768561,81110000000,0,110758016448,-100389517815,-8696123200,-106925753490,0,-24143378057,-54130999872,256488536213,1118077,202358654418
2018,1,435855679545,-361960863171,-35169151152,-19354449908,-32003211808,26731225466,-35115309290,0,-21016080318,-2122091932,0,-44042000000,27700000000,-12032680000,0,2369131149,-28127640783,0,0,208920021249,-101006034708,-11240808408,-26530330,0,96646647803,47502926702,202362406183,-37038,249865295847
2018,2,0,0,0,0,0,0,0,0,61676218847,1240532418,0,-158600000000,234933038388,-8775948550,54139000000,48126118753,171062741009,0,0,143390282253,-207637294712,11240808408,26530330,0,-52979673721,179759286135,249865295847,37038,429624619020
2018,3,451865940340,-214263268368,-28003694878,-17259456567,-3274727628,46303304780,-161956247436,0,73411850243,-3213423685,0,-43000000000,43400000000,66300000000,-26523000,8588476799,72048530114,-75000000000,0,84901511334,-182905258411,-10059350343,-6205500,0,-183069302920,-37608922563,429624619020,-37423,392015659034
2018,4,1103297279131,-588724918748,-19815333633,-21272331247,-7686986512,118545535079,-116331689438,0,468011554632,-1491887659,0,-59058000000,44405000000,-90465900000,173437986067,43156607126,109983805534,75000000000,0,125839157810,-421035783800,-9269418079,-5490344500,0,-234956388569,343038971597,392015659034,2775258,735057405889
2019,1,709436285496,-509005044150,-47341434921,-35058126864,-52314847092,18137821482,-66172361217,0,17682292734,-4917611079,292681818,-19500000000,26023000000,0,23437195971,27124170848,52459437558,0,0,225516522507,-400119692381,-6712731846,-173301578520,0,-354617480240,-284475749948,734834226232,0,450358476284
2019,3,0,0,0,0,0,0,0,0,-64296226649,-3588347563,2944720317,-44400000000,59123000000,-82200000000,114144262569,65384955927,111408591250,344255000,0,-19229678540,233638699752,-160149868595,-870943200,0,53732464417,100844829018,993708670905,0,1094553499923
2019,4,866671275117,-1230392335875,-42545233422,-29168103235,-7231111586,147643965639,-136276581500,0,-431298124862,-9797926565,1018538182,-3400000000,-21000000000,-10000000000,239779302252,8645386238,205245300107,0,0,585722024698,-527697920933,-107435781164,-160706050,0,-49572383449,-275625208204,1094553499923,174838,818928466557
2020,1,533417002736,-716651238102,-41563198528,-34702424793,-77279395531,18537300103,-96229576365,0,-414471530480,-1992611134,1271582727,-17700000000,0,-3700000000,72036000,3905375717,-18143616690,3800000000,-30848488350,233392216506,-175168854899,-73241252574,-47131875,0,-42113511192,-474728658362,818928466557,0,344199808195
