Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2014,4,55893875128,-43198483503,-1018531665,-370145349,-307162680,2059167721,-878153872,0,12180565780,-203698273,0,0,0,0,0,8951614,-194746659,0,0,8347201800,-18149323227,0,0,0,-9802121427,2183697694,1663702225,0,3847399919
2015,1,36552548697,-30728493001,-939028569,-250757409,-242101674,48209773,-1037449435,0,3402928382,0,0,0,0,0,0,9247472,9247472,0,0,13140952575,-13966696800,0,0,0,-825744225,2586431629,3847399919,0,6433831548
2015,2,69932613739,-56547538058,-1048318970,-336067635,-231519272,8843346048,-11732273937,0,8880241915,-325120252,0,0,0,0,0,182508640,-142611612,0,0,15887769600,-10448512575,0,-4397287600,0,1041969425,9779599728,6433831548,0,16213431276
2015,3,61497527209,-59337759409,-1443803005,-237754219,-1064400489,11451270581,-14845944022,0,-3980863354,-17011135,4654605455,0,0,0,0,59132008,4696726328,0,0,17660327538,-22950585400,0,0,0,-5290257862,-4574394888,16213431276,0,11639036388
2015,4,49611860879,-49325563276,-1737403272,-358922928,-1078172159,-3639337152,5187719235,0,-1339818673,-15750553632,0,0,0,0,0,153237745,-15597315887,0,0,22363024636,-6485163538,0,-3789760140,0,12088100958,-4849033602,11639036388,0,6790002786
2016,1,35583533190,-31449993487,-1035435723,-503016122,-441449496,122785783,-411295671,0,1865128474,-126873636,0,0,0,0,0,73648167,-53225469,4513070000,0,10527759750,-12003981200,0,-168200550,0,2868648000,4680551005,6790002786,0,11470553791
2016,2,47571703324,-40243324483,-1627533146,-496702090,-588766735,48552070,-575414698,0,4088514242,122873636,0,0,0,-6000000000,0,-42630573,-5919756937,0,0,19518563748,-19420787750,0,-6861375,0,90914623,-1740328072,11470553791,0,9730225719
2016,3,47398728134,-33507781571,-1820170300,-523989207,-665054215,42532495,-2429240447,0,8495024889,-5556363636,154545455,0,0,0,0,12820318,-5388997863,0,0,20870568500,-17340612248,0,-2792202373,0,737753879,3843780905,9730225719,0,13574006624
2016,4,-6749072577,5854108849,-1802830290,-645266452,-850440863,110967706,-2991508390,0,-7074042017,-7123454545,0,0,0,0,0,1125544995,-5997909550,0,0,16933829430,-13317906500,0,152279398,0,3768202328,-9303749239,13574006624,0,4270257385
2017,1,48905069883,-24463552320,-2019201485,-620635548,-28163961,1058317493,-307801997,0,22524032065,0,0,0,0,0,0,4339090,4339090,0,0,14925413900,-23111453330,0,0,0,-8186039430,14342331725,4270257385,0,18612589110
2017,2,60180214149,-60162394156,-2147975902,-579290225,-960722927,822046999,-1198503038,0,-4046625100,-2458000000,0,0,0,0,0,43593319,-2414406681,0,0,26562681240,-26080330200,0,-2318518125,0,-1836167085,-8297198866,18612589110,0,10315390244
2017,3,-15599414370,23427398438,-2302814261,-566118946,-1021743746,94187115,52710808,0,4084205038,228181818,45454545,0,0,0,0,454436771,728073134,0,0,16989624413,-17747194540,0,-4682645,0,-762252772,4050025400,10315390244,0,14365415644
2017,4,104597917649,9804432948,-1238945527,-591737859,710365645,1283619649,-88312574807,0,26253077698,-316674315,-45454545,0,0,0,0,-103727493,-465856353,0,0,11900449218,-13086184413,0,-162607445,0,-1348342640,24438878705,14365415644,0,38804294349
2018,1,59196402910,-66505419114,-2289528128,-609270545,-892990649,7762680772,-467368331,0,-3805493085,-2099745455,72727273,0,0,0,0,244627441,-1782390741,0,0,11688350000,-5974457218,0,0,0,5713892782,126008956,38804294349,0,38930303305
2018,2,76009039453,-37848239072,-19329575341,-639861987,-1209654972,-1269652583,-31192886966,0,-15480831468,-2182164747,7272727,0,0,0,0,67810252,-2107081768,0,-7426893655,25165716000,-25901842000,0,0,0,-8163019655,-25750932891,38930303305,0,13179370414
2018,3,85864698442,-57667840484,-4393881943,-23268102,-976912073,1647149832,-3594066790,0,20855878882,0,0,0,0,0,0,100609497,100609497,0,0,18039986405,-29048716000,0,-8386125,0,-11017115720,9939372659,13179370414,0,23118743073
2018,4,36513435068,-76051782744,14565767545,1207035903,-1200638597,14215030490,-12788501691,0,-23539654026,10529113001,-80000000,0,0,0,0,426879508,10875992509,0,7426893655,17689664223,-13164486405,0,-5427210200,0,6524861273,-6138800244,23118743073,0,16979942829
2019,1,40680904494,-24460774719,-8865680852,-479970,-304759518,60071410,-3987053200,0,3122227645,-85850300,0,0,0,0,0,73886081,-11964219,0,0,9086161000,-11035460000,0,-3817100,0,-1953116100,1157147326,16979942829,0,18137090155
2019,2,54705002569,-56992357992,-6402915182,-940930027,-203152175,1342043850,-4845787061,0,-13338096018,-254863636,0,-31228857534,30000000000,0,0,599490798,-884230372,0,0,17500253520,-10366569223,0,-5428929700,0,1704754597,-12517571793,18137090155,0,5619518362
2019,3,-9596444022,-15077963339,-5183715986,-531104665,-1017234780,36670815571,-967037369,0,4297315410,254863636,0,31228857534,-30000000000,0,0,735675542,2219396712,0,0,12550000000,-18673299520,0,0,0,-6123299520,393412602,5619518362,0,6012930964
2019,4,41270247402,-35758281955,-2869489805,-434941210,-655596399,46106525,-1423134078,0,174910480,0,103750000,0,0,0,0,1812070536,1915820536,0,0,11308468156,-13055750000,0,0,0,-1747281844,343449172,6012930964,0,6356380136
