Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,16413147019,4711004507,0,978660534,0,-330018516,7302233441,0,29075026985,-11695657046,-57078606030,8198426772,-237830243,-7302233441,-785450690,1956512862,-410496277,-38280307108,-2163778481,552500000,0,0,0,0,81690264,-1529588217,0,0,371307076832,-323309005711,0,0,0,47998071121,8188175796,8046183212,0,16234359008
2008,0,31317167037,4279743552,0,-608707659,0,-2193399450,9710271644,0,42505075124,26495410908,98414665181,-53603766116,-721606249,-9710271644,-11248849031,245041904651,-246392879427,90779683397,-10838391113,2289060624,0,0,-151726500000,0,118227838,-160157602651,201000000000,0,325387960991,-437749168546,0,-29427503283,0,59211289162,-10166630092,16234359008,816411,6068545327
2009,0,170379833176,12714581597,14892599000,-1800244750,0,5022381516,19979171834,0,221188322373,-623052862755,-280270457302,229402386285,-930822669,-19979171834,-4647043068,508309793446,-418616607422,-388596462946,-56167605621,601400000,-263233400816,267578108191,-55000000000,0,1537760709,-104683737537,403897709537,0,1118665906393,-1003845968747,0,-27786224000,0,490931423183,-2348777300,31604875256,-145382263,29110715693
2010,0,73533217008,12862442731,58059335417,-99134650,0,-13571119878,75693823760,0,206478564388,575795672428,-470715500594,-35445066058,-3606792063,-73456797942,-40586288939,423252496312,-482629217984,99087069548,-47056712139,153747811,-163702379688,152147420588,-190015000000,0,9314931520,-239157991908,15106905000,0,1821802031792,-1607530642306,0,-91141878771,0,138236415715,-1834506645,29110715693,38939980,27315149028
2011,0,36436693613,13340540273,112195218329,866944542,0,-15208367663,74913289128,0,222544318222,-17853807434,200932482734,22571368645,3824150766,-71235300701,-6336549674,675597791848,-662151168624,367893285782,-23938264050,351941580,-10766488582,40136634000,0,0,13629428529,19413251477,0,-36442747244,1688276118338,-1924291919122,0,-65553543818,0,-338012091846,49294445413,27315149028,-57409451,76552184990
2012,0,52097674190,12049155564,-72452143341,-75837689,0,26350752320,40780723154,0,58750324198,-82422555979,231381921274,32855270715,1938733551,-44344367597,-8316659980,534015327240,-513115457444,210742535978,-28100630203,5138500000,-24731007915,38295930000,-15185000000,0,8115017625,-16467190493,0,-4070507617,1219650817937,-1194766664946,0,0,0,20813645374,215088990859,76552184990,55980129,291697155978
2013,0,132372984757,19936607694,-75838854771,1279357059,0,-95294153881,48698910207,0,31154851065,575103827,-46055887608,-160221599641,1706695700,-49234676454,-3273292847,2846099181,-3115017745,-225617724522,-15952314518,8999738818,-8962576795,40003140000,0,37668624291,17982267007,79738878803,0,0,1953465551922,-1871453082886,0,-18696210000,0,63316259036,-82562586683,291697155978,-61410058,209073159237
2014,0,98486793108,21090939457,-29817157385,835117189,0,-17418676620,51993856455,0,125170872204,-39858510493,-85961739889,-196052215831,-165602099,-52214885236,-48175149635,88603155856,-87615271348,-309274448974,-55346467187,19068292891,0,0,0,0,5734536831,-30543637465,50498098100,-28067910,2848449355870,-2555744401461,0,0,0,343174984599,3356898160,209073159237,17895767,212447953164
2015,0,-171051198102,20710268013,95589216942,103841894,0,-3619285006,64560726730,0,6293570471,55935534169,107639820722,16586474685,559623792,-62526062067,-7424303691,246993178,-3040466371,112961140788,-51725900526,7810000000,0,0,0,0,3863760503,-40052140023,0,-8993360790,3386535157679,-3474139673886,0,-90297750500,0,-186895627497,-113986626732,212447953164,6521341,98467847773
2016,0,547552728347,21827663008,-73799726193,-46898570,0,-31616827201,62071147672,0,525988087063,40630704551,-556087805102,4021907689,661762996,-62514107606,-37066561967,0,-266143720,-77931169666,-11311470305,227272727,0,0,0,0,3608753555,-7475444023,0,0,3622147228963,-3550037673667,0,0,0,72109555296,-13297058393,98467847773,4296203,85175085583
