Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2006,0,2555201030986,2553170805667,573986802733,573986802733,0,0,302283253502,302901358722,0,0,0,-618105220,1676900749432,0,0,0,0,0,0,0,0,0,1676900749432,0,0,0,0,0,0,0,0,0,0,0,0,2030225319,0,0,0,0,0,0,0,2030225319,0,3614592080,587500000,0,0,0,0,0,0,0,0,587500000,0,0,0,0,587500000,0,2518346538,2189050927,2189050927,0,0,0,0,0,0,329295611,329295611,0,0,0,0,0,0,0,0,0,0,508745542,0,0,0,0,0,508745542,0,0,2558815623066,2296667739208,1962828089208,0,0,0,0,0,0,0,0,0,1962828089208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333839650000,333839650000,333839650000,333839650000,333839650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262147883858,262147883858,200000000000,200000000000,200000000000,0,0,0,0,0,0,0,0,0,0,0,62147883858,62147883858,0,62147883858,0,0,0,0,0,0,0,2558815623066,0,0
2007,0,3892784616324,3877628871416,826962571124,826962571124,0,0,474426670054,482712185983,0,0,0,-8285515929,2576239630238,0,0,0,0,0,0,0,0,0,2576239630238,0,0,0,0,0,0,0,0,0,0,0,0,15155744908,0,0,0,0,0,0,0,15155744908,0,503352111629,499156768500,0,0,0,0,0,0,0,0,499156768500,0,0,499156768500,0,0,0,2959260009,2921082691,2921082691,0,0,38177318,38177318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236083120,0,0,0,0,0,1236083120,0,0,4396136727953,3534609323161,3519906823161,0,0,0,0,0,0,0,0,0,3519906823161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14702500000,14702500000,14702500000,14702500000,14702500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861527404792,861527404792,700000000000,700000000000,700000000000,0,0,0,0,0,0,0,0,0,0,0,161527404792,161527404792,0,161527404792,0,0,0,0,0,0,0,4396136727953,0,0
2008,0,4887409768028,4881434074373,746194942291,736194942291,0,10000000000,1561456791660,2153234383217,0,0,0,-591777591557,2573424015422,0,0,0,0,0,0,6931132363,0,0,879250323,0,0,0,0,0,116473800,0,2565497158936,0,358325000,358325000,0,5975693655,0,0,0,0,113485390,5280764615,0,581443650,0,249750217155,239631287300,0,0,0,0,0,0,0,0,239631287300,0,0,239464287300,0,167000000,0,6330559825,5650513799,14544809556,-8894295757,0,0,0,0,0,680046026,745680998,-65634972,0,0,0,0,0,0,0,0,0,3788370030,0,0,0,0,0,3788370030,0,0,5137159985183,4825227801521,4825148272363,0,0,0,0,0,0,0,446113761897,0,1333428016,142000000,303387363,3908414486,0,54184965045,0,0,0,0,1607950500,110392011200,4207162353856,0,0,0,0,79529158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79529158,0,0,0,0,311932183662,310317433318,700000000000,700000000000,700000000000,0,0,0,0,0,0,0,0,92009778586,34671134540,0,-516363479808,-516363479808,0,-516363479808,0,0,1614750344,1614750344,0,0,0,5137159985183,0,0
2009,0,3579651336314,3558986519777,422224191778,422224191778,0,0,688409534524,818326880954,0,0,0,-129917346430,2448277832475,0,0,0,0,0,0,2261680,0,0,191098000,0,0,51453249729,0,0,2396920815786,0,-289592720,0,74961000,74961000,0,20664816537,0,0,15400000,0,132957523,5280764615,0,15235694399,0,224491453152,213445052196,0,0,0,0,0,0,0,0,213445052196,0,0,229846597300,0,167000000,-16568545104,4618019510,3910746639,16088066508,-12177319869,0,0,0,0,0,707272871,945680998,-238408127,0,0,0,0,0,0,0,0,0,6428381446,0,502822945,5920558501,0,0,5000000,0,0,3804142789466,3058072382096,3057975472634,115000000000,115000000000,0,0,0,0,0,417038390515,0,827496534,2116750000,78928531,4968000,0,153518832878,0,0,0,0,1774604774,0,2367615501402,0,0,0,0,96909462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96909462,0,0,0,0,746070407370,743907131724,700000000000,700000000000,700000000000,0,0,0,0,0,0,104397901,0,92009778586,32509049335,0,-80716094098,-80716094098,0,-80716094098,0,0,2163275646,2163275646,0,0,0,3804142789466,0,0
2010,0,1364049499688,1315367622684,207858679941,175858679941,0,32000000000,881735156851,925521585181,0,0,0,-43786428330,225350123347,0,0,0,0,0,0,8985500000,0,0,350690740,0,0,161935005834,0,0,54078926773,0,0,0,423662545,423662545,0,48681877004,0,0,178475000,0,0,5280764615,0,43222637389,0,137129966344,117344540738,0,0,0,0,0,0,0,0,117344540738,0,0,117344540738,0,0,0,6903115473,6380122604,16497985517,-10117862913,0,0,0,0,0,522992869,945680998,-422688129,0,0,0,0,0,0,0,0,0,12882310133,0,2773842397,0,0,0,10108467736,0,0,1501179466032,734510546153,734391425656,0,0,0,0,0,0,0,157198171867,0,847913097,1039500000,2452135856,676302113,0,480866764,0,0,0,0,1446795544,0,570249740415,0,0,0,0,119120497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119120497,0,0,0,0,766668919879,766668919879,711226929690,700000000000,700000000000,0,11226929690,0,0,0,0,208262457,0,92009778586,32509049335,0,-69285100189,-69285100189,0,-69285100189,0,0,0,0,0,0,0,1501179466032,0,0
2011,0,3024138188990,3023547712738,2075867170610,1618867170610,0,457000000000,759575538400,1006429755504,0,0,0,-246854217104,187711198183,0,0,0,0,0,0,137500000,0,0,4079393434,0,0,170986863398,0,0,12940903368,0,-433462017,0,393805545,393805545,0,590476252,0,0,177901252,0,0,0,0,412575000,0,136905603464,119544540738,0,0,0,0,0,0,0,0,119544540738,0,0,0,0,119544540738,0,3704309104,3365596237,16444915406,-13079319169,0,0,0,0,0,338712867,945680998,-606968131,0,0,0,0,0,0,0,0,0,13656753622,0,1661544650,0,0,0,11995208972,0,0,3161043792454,2504430570677,2504355678029,0,0,0,0,0,0,0,83489720764,0,900119150,1805557664,274722393,9349028752,0,11511920404,0,0,0,0,2848975774,0,2394175633128,0,0,0,0,74892648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74892648,0,0,0,0,656613221777,656613221777,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,-208628491680,-208628491680,0,-208628491680,0,0,0,0,0,0,0,3161043792454,0,0
2012,0,1182817149566,1182575538566,470115194719,195115194719,0,275000000000,576822160448,749510094969,0,0,0,-172687934521,135303377214,0,0,0,0,0,0,444700000,0,0,76385500,0,0,132716260660,0,0,3747212402,0,-1681181348,0,334806185,334806185,0,241611000,0,0,1400000,0,0,0,0,240211000,0,124900838427,105956861438,0,0,0,0,0,0,0,0,105956861438,0,0,129499471738,0,0,-23542610300,2662258495,2507908402,16670549969,-14162641567,0,0,0,0,0,154350093,945680998,-791330905,0,0,0,0,0,0,0,0,0,16281718494,0,3355447163,0,0,0,12926271331,0,0,1307717987993,630172207978,630172207978,19000000000,19000000000,0,0,0,0,0,168381912672,0,535863342,1875716141,562433855,5761943583,0,307313011,0,0,0,0,5219468947,0,428527556427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677545780015,677545780015,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,-187695933442,-187695933442,0,-187695933442,0,0,0,0,0,0,0,1307717987993,0,0
2013,0,1506359779923,1506051655762,310137802436,305937802436,0,4200000000,927412078658,1007290194104,0,0,0,-79878115446,268479599303,0,0,0,0,0,0,366500000,0,0,77182322,0,0,285983200343,0,0,10288071199,0,-28235354561,0,22175365,22175365,0,308124161,0,0,0,0,55824161,0,0,252300000,0,35478130863,18965521809,0,0,0,0,0,0,0,0,18965521809,0,0,48483832109,0,0,-29518310300,1492534553,1481045660,10385452494,-8904406834,0,0,0,0,0,11488893,921400000,-909911107,0,0,0,0,0,0,0,0,0,15020074501,0,0,0,0,0,15020074501,0,0,1541837910786,849392412152,849392412152,419000000000,419000000000,0,0,0,0,0,161749907067,0,1808237417,1515540722,2011734284,4842284029,0,908149144,0,0,0,0,41339692793,0,216216866696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692445498634,692445498634,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,-172796214823,-172796214823,0,-172796214823,0,0,0,0,0,0,0,1541837910786,0,0
2014,0,1806525733362,1805797084362,442321779588,322321779588,0,120000000000,771093160515,998405442180,0,0,0,-227312281665,592357386820,0,0,0,0,0,0,5906144087,0,0,43697500,0,0,595921551087,0,0,3112522012,0,-12626527866,0,24757439,24757439,0,728649000,0,0,0,0,0,0,0,728649000,0,36005952046,16345823700,0,0,0,0,0,0,0,0,16345823700,0,0,16345823700,0,0,0,1800987845,1800987845,11407842267,-9606854422,0,0,0,0,0,0,921400000,-921400000,0,0,0,0,0,0,0,0,0,17859140501,0,0,0,0,0,17859140501,0,0,1842531685408,1074921743036,1074921743036,234000000000,234000000000,0,0,0,0,0,372342297579,0,1615299881,1645884733,4892734339,9364772385,0,1639873968,0,0,0,0,5922990967,0,443497889184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767609942372,767609942372,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,-97631771085,-97631771085,0,-97631771085,0,0,0,0,0,0,0,1842531685408,0,0
2015,0,2080223802088,2080180906253,53422468177,43422468177,0,10000000000,2003128513655,1276923492375,106186821420,632754918509,0,-12736718649,23629924421,16401822447,3107420000,13294402447,0,0,13294402447,0,0,7135894981,0,0,0,0,0,0,269819366,0,-177612373,0,0,0,0,42895835,20000000,22895835,0,0,0,0,0,0,0,38434908806,9745693643,0,0,0,0,0,0,0,0,9745693643,0,0,9745693643,9745693643,0,0,5657630180,4725530514,15126129807,-10400599293,0,0,0,0,0,932099666,1937980000,-1005880334,0,0,0,0,0,0,0,0,0,23031584983,3642572104,980745615,0,0,18408267264,0,0,0,2118658710894,1249523342920,1249523342920,623600000000,623600000000,0,0,0,0,0,59777261722,0,2260446410,1454338206,2986873425,11299189666,461018913,2233245794,0,0,0,0,0,0,378448784,0,0,0,545072520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869135367974,869135367974,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,207782726,0,207782726,0,3478089065,3478089065,0,3478089065,0,0,0,0,0,0,0,2118658710894,0,0
