disclosuredDate,group,type,typeDesc,effectiveDate,expiredDate,actualDate,content,dividend,ratio,divPeriod,divYear
2011-07-13,stockAlert,listedHose,Ngày giao dịch đầu tiên trên HOSE,2011-07-19,,,Giá tham chiếu 10.300đ/cp,,,,
2012-02-03,investorRight,MEETING,Họp cổ đông,2012-03-13,2012-04-14,2012-04-14,ĐHCĐ thường niên 2012,,,,
2012-04-04,stockAlert,alert,Cảnh báo,2012-04-04,2016-04-06,,CP thuộc diện cảnh báo,,,,
2013-03-04,investorRight,MEETING,Họp cổ đông,2013-03-13,2013-04-13,2013-04-13,Đại hội đồng cổ đông thường niên năm 2013,,,,
2014-02-19,investorRight,MEETING,Họp cổ đông,2014-02-26,2014-03-29,2014-03-29,Đại hội đồng cổ đông thường niên năm 2014,,,,
2014-06-16,investorRight,MEETING,Họp cổ đông,2014-06-12,2014-07-26,2014-07-26,ĐHĐCĐ bất thường năm 2014,,,,
2014-06-30,stockAlert,nomargin,CP không đủ điều kiện GD ký quỹ,2014-06-30,2016-04-05,,Vì thuộc diện bị cảnh báo,,,,
2015-03-03,investorRight,MEETING,Họp cổ đông,2015-03-10,2015-04-11,2015-04-11,ĐHĐCĐ thường niên năm 2015,,,,
2016-03-10,investorRight,MEETING,Họp cổ đông,2016-03-23,2016-04-23,2016-04-23,ĐHCĐ thường niên năm 2016,,,,
2016-04-25,schedEvent,schedIssue,Dự kiến phát hành,,,,Phát hành riêng lẻ 13.5 triệu cp cho nhà đầu tư tài chính,,,,
2016-09-06,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2016-09-21,2016-09-22,,"Trả cổ tức năm 2016, Tỷ lệ 100:4.3",,4.3,,2016
2016-10-18,stockAlert,noticed,Nhắc nhở,2016-10-18,,,Chậm CBTT thay đổi SLCP có quyền biểu quyết đang lưu hành,,,,
2016-11-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2016-11-16,,,"Số lượng 3,719,115 cp",,,,
2017-03-14,investorRight,MEETING,Họp cổ đông,2017-03-24,2017-04-27,2017-04-27,ĐHCĐ thường niên năm 2017,,,,
2017-04-27,schedEvent,schedDiv,Dự kiến cổ tức,,,,Chia cổ tức năm 2016 (750đ/cp),750,7.5,,2016
2017-04-27,schedEvent,schedIssue,Dự kiến phát hành,,,,"Phát hành cổ phiếu riêng lẻ, tối thiểu 7017636, tối đa 27017636",,,,
2017-04-28,schedEvent,schedDiv,Dự kiến cổ tức,2017-11-02,2017-11-02,,Trả cổ tức năm 2017 tỷ lệ 6%,,6,,2017
2017-06-12,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2017-06-27,2017-06-28,,"Trả cổ tức năm 2016, Tỷ lệ 100:3.07",,3.07,,2016
2017-08-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,Số lượng 2769377 cp,,,,
2017-10-05,investorRight,POLL,Lấy ý kiến cổ đông,2017-09-14,2017-10-05,2017-10-05,Nội dung lấy ý kiến: Thông qua các vấn đề thuộc thẩm quyền của ĐHCĐ,,,,
2017-10-05,schedEvent,schedDiv,Dự kiến cổ tức,2017-11-02,2017-11-02,,"Dự kiến phát hành 4.649.424 cổ phiếu để trả cổ tức năm 2017, tỷ lệ 100:5",,5,,2017
2017-10-05,schedEvent,schedIssue,Dự kiến phát hành,2018-01-17,2018-01-17,,Dự kiến phát hành 10.000.000 cổ phiếu để tăng vốn điều lệ,,10.75,,
2017-11-08,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2017-11-02,2017-11-03,,"Trả cổ tức năm 2017, Tỷ lệ 100:5",,5,,2017
2017-12-14,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,Số lượng 4648943 cp,,,,
2018-02-07,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2018-02-13,,,"Số lượng 10,000,000 cp",,,,
2018-02-26,investorRight,MEETING,Họp cổ đông,2018-03-19,2018-04-20,2018-04-20,ĐHCĐ thường niên năm 2018,,,,
2018-04-23,schedEvent,schedDiv,Dự kiến cổ tức,,,,"Dự kiển trả cổ tức còn lại năm 2017 bẳng cổ phiếu, tỷ lệ 100:3.1",,3.1,,2017
2018-06-07,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2018-06-18,2018-06-19,,"Trả cổ tức đợt 2/2017, Tỷ lệ 100:3.1",,3.1,2,2017
2018-08-06,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,,,,Số lượng 3336209 cp,,,,
2019-02-15,investorRight,MEETING,Họp cổ đông,2019-03-19,2019-04-20,2019-04-20,Họp ĐHĐCĐ thường niên năm 2019,,,,
2019-05-17,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-05-27,2019-06-12,2019-06-12,Trả cổ tức năm 2018 (800 đ/cp),800,8,,2018
2019-06-03,investorRight,STOCKDIV,Cổ tức bằng cổ phiếu,2019-06-19,2019-06-20,,"Trả cổ tức năm 2018, Tỷ lệ 100:10",,10,,2018
2019-07-25,schedEvent,schedUpdate,Dự kiến giao dịch bổ sung,2019-08-05,,,"Số lượng 11,096,434 cp",,,,
2019-12-10,investorRight,DIVIDEND,Cổ tức bằng tiền,2019-12-20,2020-01-06,2020-01-06,Trả cổ tức năm 2019 (500 đ/cp),500,5,,2019
2020-05-05,investorRight,MEETING,Họp cổ đông,2020-05-22,2020-06-28,2020-06-28,ĐHĐCĐ thường niên năm 2020,,,,
2020-05-08,investorRight,POLL,Lấy ý kiến cổ đông,2020-05-22,,,"V/v: Thông qua Quy chế Đại hội đồng cổ đông về bỏ phiếu điện tử, các phương án dự kiến tổ chức họp Đại hội đồng cổ đông thường niên trước tình hình dịch Covid-19 tại Việt Nam và các nội dung khác",,,,
