date,bull,bigBull,cancelSell,bear,bigBear,cancelBuy
2019-12-02,195,0,0,675,0,0
2019-12-03,12890,0,1050,7510,0,0
2019-12-04,18290,0,0,23610,0,2000
2019-12-05,8970,0,10,13650,0,4000
2019-12-06,15115,0,0,10695,0,0
2019-12-09,33011,15730,0,6089,0,0
2019-12-10,39410,0,20000,132570,30200,6000
2019-12-11,62456,15280,0,81314,44610,0
2019-12-12,69525,0,10000,15305,0,1350
2019-12-13,37982,0,6300,17138,0,30
2019-12-16,11275,0,100,27535,0,0
2019-12-17,24756,0,0,53654,17260,0
2019-12-18,26460,0,10000,22590,0,1990
2019-12-19,7960,0,0,18270,0,2000
2019-12-20,16786,0,27880,29204,0,0
2019-12-23,36490,20000,100,10770,0,0
2019-12-24,5770,0,1000,12450,0,2900
2019-12-25,44215,0,0,23895,0,0
2019-12-26,8855,0,1200,21935,0,0
2019-12-27,28175,0,0,21535,0,23980
2019-12-30,19280,0,0,36760,0,0
2019-12-31,33130,0,240,52030,32550,0
2020-01-02,4500,0,50,16440,0,0
2020-01-03,25,0,0,28805,25800,0
2020-01-06,270,0,70,29910,15800,3100
2020-01-07,24375,14000,0,25805,14750,200
2020-01-08,5107,0,0,5683,0,0
2020-01-09,1495,0,0,13015,0,0
2020-01-10,25045,15010,1800,9405,0,0
2020-01-13,7010,0,0,15150,0,10000
2020-01-14,20520,0,1000,4030,0,0
2020-01-15,6810,0,0,6450,0,1320
2020-01-16,21020,0,20000,11810,0,0
2020-01-17,6160,0,8880,6590,0,0
2020-01-20,4920,0,30,710,0,0
2020-01-21,175,0,70,4355,0,0
2020-01-22,107628,14000,0,18272,0,5700
2020-01-30,61860,15100,0,5180,0,390
2020-01-31,86750,39510,12570,150,0,11450
2020-02-03,78910,35960,9300,138460,85980,1370
2020-02-04,39819,0,500,46081,21410,0
2020-02-05,30971,0,45110,55519,26860,0
2020-02-06,62895,0,100,54295,11000,1000
2020-02-07,83255,15000,890,24095,0,5120
2020-02-10,83795,15000,0,106975,0,0
2020-02-11,63675,17510,720,29645,16100,2080
2020-02-12,7950,0,80,2370,0,0
2020-02-13,4780,0,0,16050,0,0
2020-02-14,6655,0,0,22185,0,30
2020-02-17,4240,0,0,41650,14600,5010
2020-02-18,460,0,110,20040,0,70
2020-02-19,18972,0,1100,6368,0,80
2020-02-20,14795,0,110,28415,11000,100
2020-02-21,14710,0,10,14840,0,320
2020-02-24,250,0,0,15750,0,0
2020-02-25,6620,0,0,5850,0,8000
2020-02-26,70,0,0,4550,0,0
2020-02-27,13130,11000,0,17020,0,0
2020-02-28,10265,0,0,2505,0,100
2020-03-02,710,0,0,6240,0,0
2020-03-03,2885,0,0,4535,0,260
2020-03-04,12420,0,1060,4740,0,0
2020-03-05,4490,0,0,9470,0,0
2020-03-06,940,0,0,2920,0,150
2020-03-09,500,0,0,36160,0,1000
2020-03-10,14295,0,4550,17455,0,0
2020-03-11,3430,0,0,20320,17990,500
2020-03-12,70,0,0,2300,0,10000
2020-03-13,1605,0,10030,2805,0,0
2020-03-17,5,0,0,5,0,0
2020-03-18,14160,0,10000,4040,0,0
2020-03-19,15,0,0,1055,0,0
2020-03-20,5234,0,0,15406,0,0
2020-03-23,680,0,0,60,0,0
2020-03-24,2930,0,0,1090,0,10000
2020-03-25,3160,0,0,120,0,0
2020-03-26,2302,0,0,1788,0,90
2020-03-27,115,0,0,905,0,0
2020-03-30,5,0,0,5,0,0
2020-03-31,1065,0,0,9075,0,0
2020-04-01,35,0,0,2085,0,0
2020-04-02,1060,0,0,1060,0,0
2020-04-03,1035,0,120,115,0,0
2020-04-06,2800,0,0,8060,0,0
2020-04-07,1740,0,1400,2500,0,0
2020-04-08,35,0,0,3195,0,0
2020-04-09,19245,0,22680,21285,0,2390
2020-04-10,500,0,0,1040,0,0
2020-04-13,3935,0,0,25275,0,100
2020-04-14,2890,0,0,2250,0,0
2020-04-15,1545,0,50,1975,0,150
2020-04-16,1460,0,0,7420,0,1000
2020-04-17,565,0,0,5175,0,1660
2020-04-20,8450,0,0,9110,0,100
2020-04-21,1675,0,0,22255,0,0
2020-04-22,395,0,0,1325,0,2030
2020-04-23,2785,0,0,27085,0,0
2020-04-24,3100,0,0,5900,0,120
2020-04-27,2036,0,0,19534,0,100
2020-04-28,4904,0,0,4706,0,0
2020-04-29,1800,0,0,3430,0,1000
2020-05-04,3315,0,7180,14455,0,1550
2020-05-05,270,0,8860,3650,0,0
