Year,Quarter,I. Current Assets,1. Short term financial assets,1.1.Cash and cash equivalents,1.1.1. Cash,1.1.1.1 Cash deposited by investors for securities trading,1.1.2. Cash equivalents,1.2. Net Value Short-term investments,1.2.1. Short-term investments,1.2.2. Held-to-maturity investment,1.2.3. Loans,1.2.4. Available for sales assets,1.2.5. Provisions for impairments of short-term investments,1.3. Accounts receivable,1.3.1. Receivables(from 2019),1.3.1.1. Account receivables,1.3.1.2. Receivables and accrued dividend/interest of financial assets,1.3.1.2.1. Due or overdue receivables on dividend/interest,1.3.1.2.1.1. Doubtful debts on dividend/interest which are overdue,1.3.1.2.2 Undue accrued dividend/interest,1.3.2. Trade accounts receivable,1.3.3. Deductible value added tax,1.3.4. Receivables form services provided by the stock company,1.3.5. Prepayments to suppliers,1.3.6. Intercompany receivables,1.3.7. Receivables arise from transaction error,1.3.8. Receivable from trading stocks,1.3.9. Construction contract in progress receivables,1.3.10. Short-term loans receivables,1.3.11. Other receivables,1.3.12. Provision for short term receivables,1.3.13. Provision for doubtful debts,1.3.14. Shortage of current assets waiting for solution,"1.4.Inventories,net",1.4.1.Inventories,1.4.2. Provision for decline in inventories,2. Other current assets,2.1. Advance,2.2. Tools and equipments,2.3. Short-term prepayments,2.4. Short term Collaterals,2.5. VAT to be claimed,2.6. Other taxes receivable,2.7. Government bonds purchased for resale,2.8. Other current assets,2.9. Provision for other current assets,II. Long-Term Assets,1. Long term financial assets,1.1. Long-term trade receivables,1.1.1. Long-term customer receivables,1.1.2. Long-term prepayments to suppliers,1.1.3. Paid-in capital in wholly-owned subsidiaries,1.1.4. Long-term intercompany receivables,1.1.5. Long-term loans receivables,1.1.6. Other long-term receivables,1.1.7. Provision for doubtful LT receivable,1.2. Long-term investments,1.2.1. Investments in subsidiaries,1.2.2. Investments in associates,1.2.3. Long- term securities Investments,1.2.3.1. Held-to-maturity investment,1.2.4. Other long-term investments,1.2.5. Provision for diminuation in value of long-term investments,2. Fixed Assets,2.1. Tangible fixed assets Accumulated depreciation,2.1.1. Cost,2.1.2. Accumulated depreciation,2.1.3. Revaluation of tangible fixed assets using fair value model,2.2 Finance lease assets,2.2.1. Cost,2.2.2. Accumulated depreciation,2.2.3. Revaluation of fixed assets in financial lease using fair value model,2.3. Intangible fixed assets,2.3.1. Cost,2.3.2. Accumulated depreciation,2.3.3. Revaluation of intangible fixed assets using fair value model,2.4. Construction in progress,3. Net Investment properties,3.1. Cost,3.2.Accumulated depreciation,3.3.Revaluation of investment property using fair value model,4. Long-term incomplete assets,4.1. Long-term cost of work in progress,4.2. Construction in progress,5. Other long-term assets,5.1. Long term collaterals,5.2. Long-term prepayments,5.3. Deferred income tax assets,"5.4. Long-term equipment, material and spare parts",5.5. Payments to Settlement Assistance Fund,5.6. Other long-term assets,5.7. Goodwill,6. Provision for long term assets,A.  Total Assets,I. Liabilites,1. Current liabilities,1.1. Short-term borrowings,1.1.1. Short term borrowings,1.1.2. Short term finance lease,1.2. Short term financial assets borrowings,1.3. Short term convertible bonds,1.4. Short term bonds issued,1.5. Borrowings form payable assistance fund,1.6. Payables to securities trading,1.7. Payable arise from transaction errors,1.8. Short-term trade payables,1.9. Advances from customer,1.10. Taxes and liabilities to State budget,1.11. Payable to employees,1.12. Employees' welfare payable to authorities,1.13. Accrued expenses,1.14. Intercompany payables,1.15. Short-term unrealized revenue,1.16. Short term collaterals received,1.17. Construction contract in progress payables,"1.18. Dividend, principal and interest payables",1.19. Payables to securities issuers,1.20. Other payables,1.21. Provision for ST liabilities,1.22.Bonus and welfare funds,1.23.Price stabilization fund,1.24.Government bonds purchased for resale,2. Long-term liabilities,2.1. Long-term borrowings,2.1.1. Long term borrowings,2.1.2. Long term financial lease,2.2. Long term financial assets borrowings,2.3. Convertible bonds,2.4. Long term bonds,2.5. Long-term trade payables,2.6. Long-term advances from customers,2.7. Long-term accrued expenses,2.8. Long-term intercompany payables,2.9. Intra-company payables for operating capital received,2.10. Deffered revenue,2.11. Long term collaterals received,2.12. Other long-term payables,2.13. Preferred shares,2.14. Provision for severance allowances,2.15. Provision for long-term liabilities,2.16. Provision for compensation of investors,2.17. Deferred income tax liabilities,2.18. Technology-science development fund,II. Owner's equity,1. Capital and researves,1.1. Shareholders' equity,1.1.1. Paid-in capital,1.1.1.1 Common shares,1.1.1.2 Preferred shares,1.1.2. Share premium,1.1.3. Conversion options on convertible bonds,1.1.4. Owner's other capital,1.1.5. Treasury shares,1.2. Differences upon asset revaluation,1.3. Foreign exchange differences,1.4. Charter reserve,1.5. Investment and development funds,1.6. Financial researve funds,1.7. Other funds in owners' equity,1.8. Undistributed earnings,1.8.1. Realized gain,1.8.1.1 Beginning accumulated undistributed earnings,1.8.1.2 Current period undistributed earnings,1.8.2. Unrealized gain,1.9. Minority interests,2. Budget sources and other funds,2.1. Bonus and welfare funds,2.2. Budget sources and other funds,2.2. Funds used for fixed asset acquisitions,III. Minority Interests,B. Total Resources,C. Distributed profit to investor,1. Distributed profit to investor during the year
2014,3,1635362151581,1634320000311,115670491796,115670491796,0,0,905796491903,1073661986209,0,0,0,-167865494306,612831293685,0,0,0,0,0,0,6695724745,0,0,110705000,0,0,633570254170,0,0,1275488663,0,-28820878893,0,21722927,21722927,0,1042151270,0,0,0,0,660651270,0,0,381500000,0,38218431175,18570431466,0,0,0,0,0,0,0,0,18570431466,0,0,48088741766,0,0,-29518310300,1788859208,1788859208,11198742267,-9409883059,0,0,0,0,0,0,921400000,-921400000,0,0,0,0,0,0,0,0,0,17859140501,0,0,0,0,0,17859140501,0,0,1673580582756,926462514209,926462514209,209000000000,209000000000,0,0,0,0,0,674334883790,0,4666432799,799619888,4325942180,3983935706,0,9255255556,0,0,0,0,16100225259,0,3996219031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747118068547,747118068547,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,-118123644910,-118123644910,0,-118123644910,0,0,0,0,0,0,0,1673580582756,0,0
2014,4,1806525733362,1805797084362,442321779588,322321779588,0,120000000000,771093160515,998405442180,0,0,0,-227312281665,592357386820,0,0,0,0,0,0,5906144087,0,0,43697500,0,0,595921551087,0,0,3112522012,0,-12626527866,0,24757439,24757439,0,728649000,0,0,0,0,0,0,0,728649000,0,36005952046,16345823700,0,0,0,0,0,0,0,0,16345823700,0,0,16345823700,0,0,0,1800987845,1800987845,11407842267,-9606854422,0,0,0,0,0,0,921400000,-921400000,0,0,0,0,0,0,0,0,0,17859140501,0,0,0,0,0,17859140501,0,0,1842531685408,1074921743036,1074921743036,234000000000,234000000000,0,0,0,0,0,372342297579,0,1615299881,1645884733,4892734339,984772385,0,10019873968,0,0,0,0,56290114255,0,393130765896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767609942372,767609942372,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,-97631771085,-97631771085,0,-97631771085,0,0,0,0,0,0,0,1842531685408,0,0
2015,1,1513671984514,1513556424561,258773623388,223773623388,0,35000000000,656904548472,884495479639,0,0,0,-227590931167,597854848266,0,0,0,0,0,0,5243724745,0,0,219679950,0,0,602688449804,0,0,2531021633,0,-12828027866,0,23404435,23404435,0,115559953,0,0,0,0,56159953,0,0,59400000,0,39467192686,16321750886,0,0,0,0,0,0,0,0,16321750886,0,0,16321750886,0,0,0,2102102299,1619402622,11407842267,-9788439645,0,0,0,0,0,482699677,1437980000,-955280323,0,0,0,0,0,0,0,0,0,21043339501,0,0,0,0,17385767397,3657572104,0,0,1553139177200,778307676224,778307676224,184000000000,184000000000,0,0,0,0,0,296988662101,0,4776546652,1239235385,2276105013,6304006954,0,3155861526,0,0,0,0,9975439686,0,99591818907,0,0,0,170000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774831500976,774831500976,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,-90410212481,-90410212481,0,-90410212481,0,0,0,0,0,0,0,1553139177200,0,0
2015,3,1684964805950,1684895805950,907714057912,522714057912,0,385000000000,373253106457,609178074741,0,0,0,-235924968284,403904416746,0,0,0,0,0,0,480224745,0,0,360030170,0,0,419021059844,0,0,1189540655,0,-17146438668,0,24224835,24224835,0,69000000,0,0,0,0,0,0,0,69000000,0,39142565322,16272802829,0,0,0,0,0,0,0,0,16272802829,0,0,16272802829,16272802829,0,0,1841422992,1390997331,11517138267,-10126140936,0,0,0,0,0,450425661,1437980000,-987554339,0,0,0,0,0,0,0,0,0,21028339501,0,0,0,0,17385767397,3642572104,0,0,1724107371272,865890375528,865890375528,200000000000,200000000000,0,0,0,0,0,640184488453,0,4388413560,594300760,2534273833,11707334205,0,3009693,0,0,0,0,5512703930,0,965851094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858216995744,858216995744,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,-7024717713,-7024717713,0,-7024717713,0,0,0,0,0,0,0,1724107371272,0,0
2015,4,2347204111878,2347184111878,325882779520,315882779520,0,10000000000,1376607812375,1656529093839,0,0,0,-279921281464,644670624148,0,0,0,0,0,0,6248363841,0,0,245000000,0,0,644183177258,0,0,6908414071,0,-12914331022,0,22895835,22895835,0,20000000,0,0,0,0,0,0,0,20000000,0,43914910359,16248195063,0,0,0,0,0,0,0,0,16248195063,0,0,16248195063,16248195063,0,0,5657630180,4725530514,15126129807,-10400599293,0,0,0,0,0,932099666,1937980000,-1005880334,0,0,0,0,0,0,0,0,0,22009085116,0,980745615,0,0,17385767397,3642572104,0,0,2391119022237,1521983654263,1521983654263,623600000000,623600000000,0,0,0,0,0,309343132343,0,2260446410,1454338206,2986873425,11258589666,0,2233245794,0,0,0,0,22051140722,0,1723367697,0,0,0,545072520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869135367974,869135367974,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,0,0,3893654517,3893654517,0,3893654517,0,0,0,0,0,0,0,2391119022237,0,0
2016,1,1343070727640,1342949093805,85451610265,5451610265,0,80000000000,1236051302279,701362093089,6489175496,544792652539,0,-16592618845,21446181261,12991894311,3075000000,9916894311,0,0,9916894311,0,324224748,6352019519,0,0,0,0,0,0,1895655056,-117612373,0,0,0,0,0,121633835,98750000,22883835,0,0,0,0,0,0,0,32352411199,3502875993,0,0,0,0,0,0,0,0,3502875993,0,0,3502875993,3502875993,0,0,5314293774,4413960967,15126129807,-10712168840,0,0,0,0,0,900332807,1937980000,-1037647193,0,0,0,0,0,0,0,0,0,23535241432,3642572104,6901931,0,0,19885767397,0,0,0,1375423138839,488562061037,488562061037,400885326862,400885326862,0,0,0,0,0,60395231132,0,11559783289,1118006051,2704023671,8726319835,414148516,2065861352,0,0,0,0,0,0,693360329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886861077802,886861077802,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,0,0,207782726,207782726,21203798893,29465616976,0,29465616976,-8261818083,0,0,0,0,0,0,1375423138839,0,0
2016,2,2831698953818,2831650131283,200372550988,5372550988,0,195000000000,2104181537948,1479992415687,297296992094,344405002695,0,-17512872528,527096042347,523233959685,515078400000,8155559685,0,0,8155559685,0,213341833,4179849495,0,0,43000000,0,0,0,376448656,-950557322,0,0,0,0,0,48822535,25057700,23764835,0,0,0,0,0,0,0,30405828711,310893560,0,0,0,0,0,0,0,0,310893560,0,0,310893560,310893560,0,0,5961334259,5092768311,15146474373,-10053706062,0,0,0,0,0,868565948,1937980000,-1069414052,0,0,0,0,0,0,0,0,0,24133600892,3642572104,22166500,0,0,20468862288,0,0,0,2862104782529,1949125927281,1949125927281,1910569540000,1910569540000,0,0,0,0,0,15022033034,0,3063632149,1234755121,2518491921,12947829998,345660093,3122382220,0,0,0,0,0,0,301602745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912978855248,912978855248,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,207782726,0,207782726,0,47321576339,47321576339,0,47321576339,0,0,0,0,0,0,0,2862104782529,0,0
2016,3,2109138571516,2108989531731,50982259436,5982259436,0,45000000000,1968349403128,1256752728086,347296992094,392280451944,0,-27980768996,89657869167,81757819204,66659077500,15098741704,0,0,15098741704,0,18554333,8064658886,0,0,0,0,0,0,345394066,-528557322,0,0,0,0,0,149039785,124598950,24440835,0,0,0,0,0,0,0,31583968573,311795942,0,0,0,0,0,0,0,0,311795942,0,0,311795942,311795942,0,0,7110389921,5829109987,16228170373,-10399060386,0,0,0,0,0,1281279934,2387980000,-1106700066,0,0,0,0,0,0,0,0,0,24161782710,3642572104,50348318,0,0,20468862288,0,0,0,2140722540089,1200451066211,1200451066211,872980800000,872980800000,0,0,0,0,0,297485785261,0,4397298542,637300739,3177255855,15219799957,416130811,5850258587,0,0,0,0,0,0,286436459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940271473878,940271473878,865241713457,865000000000,865000000000,0,241713457,0,0,0,0,0,207782726,0,207782726,0,74614194969,74614194969,0,74614194969,0,0,0,0,0,0,0,2140722540089,0,0
2016,4,1408981381472,1408862984637,436488305264,106488305264,0,330000000000,935823536799,358921518262,127024023168,471678060306,0,-21800064937,36551142574,34805705685,14945333000,19860372685,0,0,19860372685,0,148798773,1688628798,0,0,0,0,0,0,299166640,-391157322,0,0,0,0,0,118396835,98500000,19896835,0,0,0,0,0,0,0,33889477937,311795942,0,0,0,0,0,0,0,0,311795942,0,0,311795942,311795942,0,0,8297959432,6669765241,17485559194,-10815793953,0,0,0,0,0,1628194191,2782980000,-1154785809,0,0,0,0,0,0,0,0,0,25279722563,4007552104,217119939,0,0,21055050520,0,0,0,1442870859409,460429282529,460429282529,301120500000,301120500000,0,0,0,0,0,115496785910,0,4073893672,1737669723,14336629939,23216594685,3754346,289480134,0,0,0,0,0,0,153974120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982441576880,982441576880,902432863457,902191150000,902191150000,0,241713457,0,0,0,0,0,0,0,207782726,207782726,79593147971,79593147971,0,79593147971,0,0,0,0,0,0,0,1442870859409,0,0
2017,1,1517707452461,1517366445329,123339432710,58339432710,0,65000000000,1374663263942,767108316096,167024023168,459248333346,0,-18717408668,19363748677,17083186993,0,17083186993,0,0,17083186993,0,0,2295411237,91058000,0,0,0,0,0,140249769,-246157322,0,0,0,0,0,341007132,137008000,20759835,0,0,183239297,0,0,0,0,105683789765,50337581289,0,0,0,0,0,0,0,0,50337581289,0,0,50337581289,50337581289,0,0,7838656372,6268635289,17485559194,-11216923905,0,0,0,0,0,1570021083,2782980000,-1212958917,0,0,0,0,0,0,0,0,0,47507552104,27507552104,0,0,0,20000000000,0,0,0,1623391242226,616864628139,616864628139,0,0,0,0,0,0,0,36624199696,0,4957851165,1543766285,9220042218,19295351120,420544070,3923166592,0,0,0,0,0,0,3324206993,0,0,0,537555500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006526614087,1006526614087,902432863457,902191150000,902191150000,0,241713457,0,0,0,0,0,5959872250,0,5959872250,0,92174006130,92174006130,0,92174006130,0,0,0,0,0,0,0,1623391242226,0,0
