Year,Quarter,1. Revenue,1.1. Income from financial assets regconized through profit/loss (FVTPL),1.1.1. Income from selling financial assets FVTPL,1.1.2. FVTPL revaluation gain,"1.1.3. Dividend, interest from FVTPL financial assets",1.2. Income from held to maturity investment (HTM),1.3. Income from loans and receivables,1.4. Income from available for sales assets (AFS),1.5. Income from derivatives,1.6. Revenue in Brokerage services,1.7. Revenue in Underwriting services,1.8. Revenue in Issuance agency services,1.9. Revenue in Advisory services,1.10.Revenue in Auction trust services,1.11. Revenue in Securities custody services,1.12. Revenue in Securities investment and other investment activities,1.13. Rental income from investment property,1.14. Revenue from advisory services,1.15. Others revenue,2. Deductions,3. Net sales and services,4. Cost of goods sold,4.1. Loss from financial assets recognized through profit/loss (FVTPL),4.1.1 Loss from selling financial assets FVTPL,4.1.2 FVTPL financial assets revaluation loss,4.1.3 FVTPL financial assets purchase transaction costs,4.2 Loss form held to maturity investment (HTM),"4.3 Interest cost, loss from loans and receivables",4.4 Loss from available for sales assets (AFS),"4.5 Provision for losses from mortgage assets, uncollectible receivables, and borrowing expenses",4.6 Loss from derivatives,4.7 Proprietary trading services expenses,4.8 Brokerage expenses,"4.9 Underwriting, securities issuance expenses",4.10 Expenses for securities advisory,4.11 Bidding agent service expenses,4.12 Investor' securities depository expenses,4.13 Expenses for financial advisory activities,4.14 Other expenses,4.14.1 Expenses arise from securities transaction errors and other errors,5. Gross profit/(loss) from operating activities,6. Revenue from financial activities,6.1. Realized and unrealized foreign exchange gain,6.2. Income from non fixed accrued dividend and interest,"6.3. Gain from disposals or sales of investments in subsidiaries, associates and joint ventures",6.4. Other revenue from investments,7. Financial expenses,7.1. Realized and unrealized foreign exchange loss,7.2. Interests expenses,"7.3. Loss from disposals or sales of investments in subsidiaries, associates and joint ventures",7.4. Provision for losses on long term financial investment,7.5. Other investment expenses,8. Gain/(loss) from joint ventures,9. Selling costs,10. General and administrative expenses,11. Net profit/(loss) from operating activities,12. Other incomes/(loss),13. Other profit,14. Others revenue,"15. Shares of profit/(loss) in associates, joint-ventures",16. Profit/(loss) before tax,16.1.  Realized gain,16.2.  Unrealized gain,17. Business income tax expenses,17.1.  Current Enterprise Income Tax Expense,17.2.  DeferredIncomeTaxIncome/(expense),18.  Net profit/(loss)after tax,19. Equity holders of the parent,20. Profit after tax deducted of Funds,21. Minority Interests,22. Gain (loss) from revaluation of held to maturity investments,23. Gain (loss) from revaluation of available for sales financial assets,"24. Gain (loss) distributed from investments in subsidiaries, associates and joint ventures",25. Gain (loss) from revaluation of derivatives,26. Gain (loss) from foreign exchange difference of overseas operations,"27. Pre-distributed gain (loss) from investments in subsidiaries, associates and joint ventures",28. Gain (loss) from revaluation of derivatives,29. Gain (loss) from revaluation of fixed assets using fair value model,30. Total comprehensive income,31. Comprehensive income distributed to shareholders,32. Comprehensive income distributed to uncontrolled shareholders,33. Net income to common share,34. Basic earnings/(loss) per share,35. EPS_diluted
2013,1,38326073616,0,0,0,0,0,0,0,0,11794869909,0,390000000,943051818,0,832813814,14697420170,0,0,9667917905,0,38326073616,-34560188959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3765884657,0,0,0,0,0,0,0,0,0,0,0,0,0,-1352402796,2413481861,0,0,0,0,2413481861,0,0,0,0,0,2413481861,2413481861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,62619596800,0,0,0,0,0,0,0,0,12926366490,0,0,6643090909,0,1326283584,25019621500,0,0,16704234317,0,62619596800,-48591342534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14028254266,0,0,0,0,0,0,0,0,0,0,0,0,0,-12335510365,1692743901,9427273,-42849443,-33422170,0,1659321731,0,0,0,0,0,1659321731,1659321731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
2013,3,54213841379,0,0,0,0,0,0,0,0,10916726340,399000000,7666318182,3598363636,0,1513449005,12068528365,0,0,18051455851,0,54213841379,-42128661259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085180120,0,0,0,0,0,0,0,0,0,0,0,0,0,-8159025227,3926154893,1266659916,-32666667,1233993249,0,5160148142,0,0,0,0,0,5160148142,5160148142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,63341273491,0,0,0,0,0,0,0,0,17820131863,2574000000,46250153,4672545456,0,1923166063,21476224636,0,0,14828955320,0,63341273491,-46236731102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17104542389,0,0,0,0,0,0,0,0,0,0,0,0,0,-11212962686,5891579703,876512182,-875325000,1187182,0,5892766885,0,0,0,0,0,5892766885,5892766885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,71962865457,0,0,0,0,0,0,0,0,25717678969,0,0,2051262371,0,870684098,26084920772,0,0,17238319247,0,71962865457,-60223634267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11739231190,0,0,0,0,0,0,0,0,0,0,0,0,0,-1411558844,10327672346,762013000,-838214300,-76201300,0,10251471046,0,0,0,0,0,10251471046,10251471046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,2,131723129243,0,0,0,0,0,0,0,0,23045624260,0,0,11154363636,0,1128608044,27310779339,0,0,69083753964,0,131723129243,-117953220418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13769908825,0,0,0,0,0,0,0,0,0,0,0,0,0,-860560990,12909347835,-751033011,720590465,-30442546,0,12878905289,0,0,0,0,0,12878905289,12878905289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,3,147106407405,0,0,0,0,0,0,0,0,29900273389,0,0,40247818182,0,2332905061,55327964135,0,0,19297446638,0,147106407405,-112409331240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34697076165,0,0,0,0,0,0,0,0,0,0,0,0,0,-3075396590,31621679575,27909090,-73395087,-45485997,0,31576193578,0,0,0,0,0,31576193578,31576193578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,4,179888712145,0,0,0,0,0,0,0,0,35245809623,2400000000,41095686550,-5185163248,0,1965449422,41600062685,0,0,62766867113,0,179888712145,-173845667386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043044759,0,0,0,0,0,0,0,0,0,0,0,0,0,14660094570,20703139329,1603486,-30868990,-29265504,0,20673873825,0,0,0,0,0,20673873825,20673873825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,76504897334,19951199289,17498926499,0,2452272790,393490040,19980221969,0,0,25511154968,0,50440082,8544429903,0,0,0,0,0,2073961083,0,76504897334,-34807537541,-7156255667,-6871441316,-278649502,-6164849,-24072814,0,0,0,0,-903286643,-22022209139,0,-3179360812,0,-1320852466,0,-201500000,0,41697359793,1227367238,0,1227367238,0,0,-16220932898,0,-16205532898,0,0,-15400000,0,0,-19194459702,7509334431,5471818,-279247645,-273775827,0,7235558604,6956909102,278649502,0,0,0,7235558604,7235558604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,2,142588834259,41443080570,31913827354,8186962606,1342290610,26442249615,21829807492,0,0,28209068780,50440082,-50440082,23128309091,0,3610279794,0,0,0,-2073961083,0,142588834259,-58940020070,-15712840578,-5990464379,-7077141077,-2645235122,-24340291,-16892623795,0,0,0,-374988944,-14920155977,0,-9899751498,0,-1316818987,0,201500000,0,83648814189,358324272,0,358324272,0,0,-24939921494,0,-24955321494,0,0,15400000,0,0,-11065974098,48001242869,0,229397764,229397764,0,48230640633,48509290135,-278649502,0,0,0,48230640633,48230640633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0
2015,3,114546186807,19469492373,14484994017,3759444166,1225054190,13922208298,19483701312,0,0,24448550601,17607087360,0,17085181819,0,2529965044,0,0,0,0,0,114546186807,-32933156465,-15020065647,-1415677150,-13177112812,-427275685,-24607766,8313325366,0,0,0,-643830239,-18319175437,-4116560550,-1523148473,0,-1599093719,0,0,0,81613030342,609554418,0,609554418,0,0,-29273708376,0,-29273708376,0,0,0,0,0,-18061796069,34887080315,0,-3088808,-3088808,0,34883991507,34883991507,0,0,0,0,34883991507,34883991507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0
2015,4,180006188700,47193930989,3865466869,41455014920,1873449200,50667944296,22335562581,0,0,30117890503,14930942042,0,11521909091,1366689445,1871319753,0,0,0,0,0,180006188700,-127756549304,-101782264252,-17285031003,-84286488832,-210744417,-193104866,4256107646,0,0,0,-552310491,-21300201914,-2907885986,-3236172828,0,-2040716613,0,0,0,52249639396,1683531644,0,1683531644,0,0,-30775878999,0,-30768378999,0,0,-7500000,0,0,-12011775214,11145516827,0,-5144597,-5144597,0,11140372230,11140372230,0,0,0,0,11140372230,11140372230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0
2016,1,93465228968,31664871619,28327696356,0,3337175263,263324101,23213834672,0,0,26806419695,2505702842,0,0,0,1332616278,0,0,7678459761,0,0,93465228968,-38826990768,-8723262927,-16868698388,8261818083,-116382622,-13325924,0,0,0,0,-370063648,-25629773940,0,0,0,-1666551853,-2484012476,60000000,0,54638238200,356824088,26022941,330801147,0,0,-14865648541,-100155923,-14743720618,0,0,-21772000,0,0,-22334639710,17794774037,2727273,-71791482,-69064209,0,17725709828,29843428107,-12117718279,0,0,0,17725709828,17725709828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,101048400803,31856850324,14404662804,17972114275,-519926755,7378869873,23064689902,0,0,34174422544,103322000,0,2288471364,0,2181774796,0,0,0,0,0,101048400803,-53393674673,-21413487390,-5317104037,-15295512850,-800870503,-7175496,-4776153879,0,0,0,-832886553,-17855356360,0,2484012476,0,-2074698736,-8917928735,0,0,47654726130,1747058158,1334287,1745723871,0,0,-11279565677,-202500,-11260969491,0,0,-18393686,0,0,-12085569010,26036649601,25336363,71791482,97127845,0,26133777446,14016059167,12117718279,0,0,0,26133777446,26133777446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,116589793327,24140292720,22112178324,1108116312,919998084,6725104877,26671257258,0,0,40494443044,6750138595,0,0,0,3004102287,0,0,8804454546,0,0,116589793327,-49283096234,-4398650033,-224237870,-3172192192,-1002219971,0,-10467896468,0,0,0,-753808316,-28474244063,-560000000,0,0,-1942984497,-2685512857,0,0,67306697093,1181884802,175000,1112605859,0,69103943,-20409289786,-33000,-20393356786,0,0,-15900000,0,0,-20777635681,27301656428,962202,0,962202,0,27302618630,27302618630,0,0,0,0,27302618630,27302618630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0
2016,4,343028950836,264980276886,35113721581,228228259633,1638295672,9282778915,28207653780,0,0,35110750194,2400000000,0,0,0,2029036516,0,0,1018454545,0,0,343028950836,-262290465659,-239570448537,-230470798518,-7147411078,-1952238941,0,6180704059,0,0,0,-425671655,-21270541623,0,0,0,-1988688790,-5215819113,0,0,80738485177,942039982,114526681,818128816,0,9384485,-9323052967,-1231820,-9310821147,0,0,-11000000,0,0,-18615179739,53742292453,0,-947498,-947498,0,53741344955,53741344955,0,-11355241953,-11355241953,0,42386103002,42386103002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0
2017,1,108701551286,15855251680,13273085792,2576725608,5440280,7206853697,29363401125,0,0,39861276470,12520000000,0,6000000,0,2150599459,0,0,1738168855,0,0,108701551286,-43319685407,-915514132,-188805635,-357111033,-369597464,0,0,0,0,0,-432749099,-33583948887,-3700000000,0,0,-2025656101,-2661817188,0,0,65381865879,213069906,0,0,0,213069906,-16805134385,-793747,-16797740638,0,0,-6600000,0,0,-21296840571,27492960829,0,0,0,0,27492960829,27492960829,0,-4901505205,-4901505205,0,22591455624,22591455624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0
2017,2,176899034867,90595823534,57502894890,30958533114,2134395530,6298642533,30378804898,0,0,45938544010,0,0,21000000,0,3074599437,0,0,591620455,0,0,176899034867,-37118330494,-2980118418,0,-2819852054,-160266364,0,50181809,0,0,0,-1299122943,-21664822176,0,0,0,-3584306315,-8010299773,370157322,0,139780704373,935224707,0,1148294613,0,-213069906,-10451269649,-4652711,-10445516938,0,0,-1100000,0,0,-17916211391,112348448040,8790909,0,8790909,0,112357238949,112357238949,0,-14995068201,-14995068201,0,97362170748,97362170748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0
2017,3,119563543685,27576680507,21493742550,3206744427,2876193530,5662845722,31031411666,0,0,45245611221,5852000000,0,21000000,0,2185282701,0,0,1988711868,0,0,119563543685,-50824686558,-10057802602,-2689781098,-6817875999,-550145505,0,0,0,0,0,-937488207,-33858106034,0,0,0,-2592060374,-3379229341,0,0,68738857127,435226348,2593,435223755,0,0,-16034946927,-276188,-16029170739,0,0,-5500000,0,0,-21782272462,31356864086,1818180,-108185182,-106367002,0,31250497084,34861628656,-3611131572,-5032252744,-5032252744,0,26218244340,26218244340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0
2017,4,159735629311,55713057157,58597265870,-3659451863,775243150,3850488056,32800164968,0,0,58344106910,-1580000000,0,0,0,4932083015,21000000,0,5654729205,0,0,159735629311,-77753612941,-23424394524,-6713070257,-16510014469,-201309798,0,0,0,0,0,-2314664684,-42043715174,0,0,0,-4666637242,-5304201317,0,0,81982016370,1041983035,0,1041983035,0,0,-11799678405,-7391977,-11786786428,0,0,-5500000,0,0,-34555710331,36668610669,0,0,0,0,36668610669,56838077001,-20169466332,-7867875788,-7867875788,0,28800734881,28800734881,0,0,0,54558190566,0,0,0,0,0,0,54558190566,54558190566,0,0,307,0
2018,1,183021960452,67869762510,69013728900,-5113845246,3969878856,3653022997,37787272949,1007850000,0,69808619342,0,0,21000000,0,2561250836,0,0,313181818,0,0,183021960452,-75981072032,-27432464003,-7376406279,-19446193128,-609864596,0,0,0,0,0,-1743408179,-42370056288,-2593284420,0,0,0,-1841859142,0,0,107040888420,776612911,2573391,774039520,0,0,-18937715831,0,-18926040917,0,0,-11674914,0,0,-16937574212,71942211288,0,0,0,0,71942211288,96502249662,-24560038374,-14415665536,-14415665536,0,57526545752,57526545752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0
2018,2,405814715554,309924329620,207818178240,100915269124,1190882256,2947894131,37031428368,0,0,52516396685,0,0,21000000,0,2670666750,0,0,703000000,0,0,405814715554,-216508501439,-172052147018,-14907849735,-156494973683,-649323600,0,0,0,0,0,-2172471900,-38017786481,2483284420,0,0,-5163809887,-1531870573,-53700000,0,189306214115,1074547840,27066437,1047481403,0,0,-13510423979,0,-13491723979,0,0,-18700000,0,0,-19555242731,157315095245,9090910,-157500,8933410,0,157324028655,212903733214,-55579704559,-35035554288,-35035554288,0,122288474367,122288474367,0,0,0,-23007596519,0,0,0,0,0,0,-23007596519,-23007596519,0,0,0.1235,0
2018,3,164079724144,82220642191,15493971285,66135903744,590767162,8094389129,25687577387,0,0,43789504892,1275000000,0,12000000,0,2596724181,0,0,403886364,0,0,164079724144,-95987928640,-46756620409,-15292717262,-31070394724,-393508423,0,0,0,-101297302,0,-2613945586,-40939336897,0,0,0,-2724019712,-2920208734,67500000,0,68091795504,327721510,36447463,291274047,0,0,-10136932200,-348343,-10131083857,0,0,-5500000,0,0,-29970011784,28312573030,165127273,-11798266,153329007,0,28465902037,-6599606983,35065509020,-4321714825,-4321714825,0,24144187212,24144187212,0,0,0,13379626904,0,0,0,0,0,0,13379626904,13379626904,0,0,224,0
2018,4,159042821158,77856101768,7650855960,66049017622,4156228186,8290998151,26633279210,0,0,37948219928,2432500000,0,0,0,3148994829,0,0,2732727272,0,0,159042821158,-151877716956,-116447970743,-34174172855,-81959691654,-314106234,0,0,0,0,0,-2228054347,-26519122339,-860000000,0,0,-2782819750,-3046949777,7200000,0,7165104202,927300183,1310110,925990073,0,0,-6582059877,-9384739,-6563875138,0,0,-8800000,0,0,-18275840992,-16765496484,0,0,0,0,-16765496484,-854822452,-15910674032,8282601804,8282601804,0,-8482894680,-8482894680,0,0,0,-34838241959,0,0,0,0,0,0,-43321136639,-43321136639,0,0,-73,0
2019,1,149464307636,76373533843,20726555020,50653718723,4993260100,7701073607,22499482614,0,0,35712752017,0,0,94057925,0,6983407630,0,0,100000000,0,0,149464307636,-83102717770,-43549042010,-15220442640,-27638516607,-690082763,0,0,0,12000000,0,-2316580496,-32008188491,0,0,0,-2778560090,-2462346683,0,0,66361589866,147983040,1586759,146396281,0,0,-8501208053,0,-8489108053,0,0,-12100000,0,0,-17397839557,40610525296,0,0,0,0,40610525296,17595323180,23015202116,-6330284909,-6330284909,0,34280240387,34280240387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0
2019,2,141579588086,73235065652,19456038242,52208083741,1570943669,9223124487,22119696708,0,0,32246900162,0,0,40899235,0,4468901842,0,0,245000000,0,0,141579588086,-95763273259,-69339934840,-26043515651,-42940680380,-355738809,0,0,0,100000000,0,-1680391878,-20024297879,0,0,0,-2799824732,-2018823930,0,0,45816314827,803910432,7471837,796438595,0,0,-6140972979,0,-6140972979,0,0,0,0,0,-18872113507,21607138773,17036364,0,17036364,0,21624175137,12356771776,9267403361,-1499274697,-1499274697,0,20124900440,20124900440,0,0,0,-10091978992,0,0,0,0,0,0,10032921448,10032921448,0,0,134,0
2019,3,169287283509,97161763516,16856721120,80100822826,204219570,5910896330,27051381074,0,0,34286039644,85000000,0,90000001,0,3588398399,0,0,1113804545,0,0,169287283509,-82830100950,-53014812461,-28627680241,-24026206870,-360925350,0,0,0,470278920,0,-1747687332,-24276454195,-47500000,0,0,-2390481725,-1823444157,0,0,86457182559,250290436,121481,250168955,0,0,-4589668070,0,-4583068070,0,0,-6600000,0,0,-16699001311,65418803614,7272728,0,7272728,0,65426076342,9351460386,56074615956,-5484348358,-5484348358,0,59941727984,59941727984,0,0,0,0,0,0,0,0,0,0,59941727984,59941727984,0,0,491,0
2019,4,148018126172,64050273307,15925232475,43652786722,4472254110,6674950360,26376248280,0,0,34520893780,360000000,0,0,0,15395760445,0,0,640000000,0,0,148018126172,-110260164936,-66436671777,-22462008690,-43454701398,-519961689,0,0,0,0,0,-2209440905,-36492968892,-240000000,0,0,-2484066072,-2397017290,0,0,37757961236,895294743,101128,895193615,0,0,-8572272116,-388403,-8559783713,0,0,-12100000,0,0,-21232370523,8848613340,0,0,0,0,8848613340,8650528016,198085324,-9753036389,-9753036389,0,-904423049,-904423049,0,0,0,0,0,0,0,0,0,0,-904423049,-904423049,0,0,-8,0
2020,1,213043720693,135707489096,77920513577,54154259025,3632716494,6646453016,30707801156,0,0,36844620274,0,0,46003995,0,3091353156,0,0,0,0,0,213043720693,-242847739883,-205029837886,-102212326986,-101875088225,-942422675,0,0,0,0,0,-1896499978,-31082491139,0,0,0,-2634686072,-2204224808,0,0,-29804019190,611883722,0,418658722,0,193225000,-12333582388,-84811,-12321397577,0,0,-12100000,0,0,-19200739101,-60726456957,0,0,0,0,-60726456957,-13005627757,-47720829200,0,0,0,-60726456957,-60726456957,0,0,0,0,0,0,0,0,0,0,-60726456957,-60726456957,0,0,-499,0
2020,2,256799982033,162244417012,42720348120,118306486646,1217582246,4045022686,28641146264,0,0,56688290058,1600000000,0,56778240,0,3397509591,0,0,126818182,0,0,256799982033,-136147718437,-91221255990,-60792102923,-29756382196,-672770871,0,0,0,0,0,-1490375353,-39784768271,0,0,0,-2522436022,-1128882801,0,0,120652263596,2863583262,412676,951335586,0,1911835000,-9240984431,-113700,-9238670731,0,0,-2200000,0,0,-18236785326,96038077101,0,0,0,0,96038077101,7487972651,88550104450,-2699783849,-2699783849,0,93338293252,93338293252,0,0,0,0,0,0,0,0,0,0,93338293252,93338293252,0,0,767,0
