Year,Quarter,1. Net profit/(loss) before tax,2. Accumulated depreciation,3. Provisions,4. Unrealised foreign exchange gain/loss,5. (Profit)/loss from liquidation of fixed assets,6. Profits/losses from investments,7. Interest expense,8. Interest income and dividend,9. Operating profit/(loss) before changes in WC,10. (Increase)/decrease in receivables,11. (Increase)/decrease in inventories,12. Increase/(decrease) in payables,13. (Increase)/decrease in prepaid expenses,14. Interest paid,15. Business Income Tax Paid,16. Other receipts from operating activities,17. Cash for other business activities,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments","4. Collection of loans, proceeds from sales of debts instruments",5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2007,0,3192917662,442350945,0,0,0,-46667000,8111626620,0,11700228227,-45613237402,23014996918,16070270371,10652649210,-8111626620,-28210000,0,0,7685070704,-145625272,0,-13685834624,7294336355,-3000000000,0,15321665885,5784542344,10700000000,-7828400000,108967718314,-127545715325,0,-1177000000,0,-16883397011,-3413783963,3791438721,0,377654758
2008,0,4270127534,800546126,2494615273,0,0,-14492500000,22791310240,0,15864099173,-64385475189,92030934814,-117980691328,1435876754,-20409419542,0,0,-275342999,-93720018317,-153856204,113071427,0,0,0,0,29779648394,29738863617,0,0,176824932733,-112560690342,0,-455295000,0,63808947391,-172207309,377654758,0,205447449
2009,0,9482362528,723337091,-2494615273,0,0,-15161153974,11822611876,0,4372542248,-38431228445,-19231681231,99152412386,603636179,-10828028543,-529861694,0,-431237396,34676553504,-24444546,225376623,0,126062415981,-242000000000,0,15161153974,-100575497968,0,0,224950000000,-158291350171,0,-200000000,0,66458649829,559705365,205447449,0,765152814
2010,0,41477774296,1957055469,0,0,0,10437686,13195481918,0,56640749369,28535931465,-12409161341,-37680283148,-7720431334,-13195481918,0,0,0,14171323093,-2219434034,0,0,0,0,0,0,-2219434034,78600000000,0,73078121959,-163309637443,0,0,0,-11631515484,320373575,765152814,0,1085526389
2011,0,22445955385,2785224028,0,0,0,-42280913726,46767449686,0,29717715373,-296965665265,-14565612686,-31198687714,-10404586163,-21690779275,-2600000000,12004500,-4706543728,-352402154958,0,0,-187900000000,222566000000,-44053340000,0,4001699714,-5385640286,0,0,489119425069,-147561880787,0,15834400000,0,357391944282,-395850962,1085526389,0,689675427
2012,0,13274801376,2689999977,677443627,0,0,-13774411306,52348920932,0,55216754606,158243838948,-67218202235,37538146734,10458892933,-20085830705,-212000000,0,-3799658501,170141941780,11627273,363636364,-92608750000,23530780000,-3720000000,0,0,-72422706363,0,0,103948452978,-199683465226,0,0,0,-95735012248,1984223169,689675427,0,2673898596
2013,0,36137683005,5398499694,-626634429,0,0,-87299028803,61493236376,0,15103755843,-149233113748,158236198657,20974470682,-37358228784,-64243236376,-4361489246,-7170153850,1453267959,-66598528863,-13622108407,0,-65130000000,0,-16156600000,0,329317691,-94579390716,0,0,361439299530,-200102424975,0,0,0,161336874555,158954976,2673898596,0,2832853572
2014,0,16691819310,6315990982,0,0,0,-107330681215,61282149064,0,-23040721859,106194817932,-8638775420,261405118096,18158347489,-19873592663,-1000000000,0,-4313133260,328892060315,-31774830742,0,0,146190000000,-770466621333,178640190000,4857126770,-472554135305,11250002798,0,430120773263,-283130655754,0,0,0,158240120307,14578045317,2832853572,0,17410898889
2015,0,1538266598,6657588906,-34433398,0,0,-84630144548,37145609287,0,-39323113155,-84340450775,32750289335,235673309940,14659947788,-66508706124,-11274487477,0,0,81636789532,-810000000,0,0,0,0,182730620519,123525624669,305446245188,0,0,222338183338,-536646281449,0,0,0,-314308098111,72774936609,17410898889,0,90185835498
2016,0,20309211687,6862061207,-41509115,0,0,932459794,18382450320,0,46444673893,-62718203733,-22093191305,188466702930,4376984717,-18431051493,-11651431271,0,-197255000,124197228738,-8243360425,0,0,0,-5000000000,0,333771848,-12909588577,0,0,117200411110,-232427067007,0,0,0,-115226655897,-3939015736,90185835498,0,86246819762
2017,0,9619614321,7321724283,0,0,0,804841186,16986035970,0,34732215760,131824500645,11086526293,-320550431922,4888708361,-13295279374,-7088034679,0,-319900000,-158721694916,-455227272,8072824712,-8500000000,0,-250000000,69683131007,40805129,68591533576,0,0,140995000000,-106038306339,0,0,0,34956693661,-55173467679,86246819762,0,31073352083
2018,0,6412544379,8160010580,0,0,0,-13838132886,20969403118,0,21703825191,54432578893,-60480671250,-11315822914,1936097438,-6153653049,-3694902763,0,-386700000,-3959248454,0,0,-12200000000,5618000000,0,0,19240157,-6562759843,45030000,0,0,-10700000000,0,-2200000000,0,-12854970000,-23376978297,31073352083,0,7696373786
2019,0,-211199093859,3348277197,104200017976,0,0,72544382079,24160218599,0,-6946198008,127731578296,45672657749,-40395976528,13988488275,-40842928890,-809879021,0,-70200000,98327541873,0,1120000000,-750000000,25928911586,0,0,619560996,26918472582,0,0,1530000000,-134348049569,0,0,0,-132818049569,-7572035114,7696373786,0,124338672
