Year,Quarter,Current Assets,Cash and cash equivalents,Cash,Cash equivalents,Short-term financial investments,Short-term investments,Provisions for impairments of short-term investments,Accounts receivable,Trade accounts receivable,Prepayments to suppliers,Intercompany receivables,Receivables from financial investments,Other receivables,Provision for doubtful debts,Inventories,Inventories,Provision for decline in inventories,Other current assets,Short-term prepaired expenses,Shortage of current assets waiting for solution ,VAT deductible,Receivables from State,Margin deposits,Others,LOANS AND ADVANCES TO CUSTOMERS,Loans and advances to customers,Provision for credit loss,Long-Term Assets,Fixed Assets,Tangible fixed assets Accumulated depreciation,Cost,Accumulated depreciation,Finance lease assets,Cost,Accumulated depreciation,Intangible fixed assets,Cost,Accumulated depreciation,Construction in progress,Investment Properties,Cost,Accumulated depreciation,Long-term financial investments,Investments in subsidiaries,Investments in joint-ventures and associates,Other long-term investments,Prosivions for impairments in long-term investments,Other long-term assets,Long-term prepayments,Deferred income tax liabilities,Deferred income tax liabilities,Other long-term assets, Total Assets,Liabilites,Current liabilities,Short-term debts and borrowings,Trade payable,Advances from customers,Taxes payable to State,Payable to employees,Accrued expenses,Other payables,Bonus and welfare funds,Amount due to customers,Deposit from commercial banks,Deposits from customers,Long-term liabilities,"Long-term deposit, mortgage",Deferred income tax liabilities,Provision for severance allowances,Reserves,Unearned premium reserve,Technical reserve,Claim reserve,Catastrophe reserve,Dividend reserve,Equalization reserve,Sharehodler's Equity,Sharehodler's Equity,Owner's equity,Additional Paid-In Capital,Treasury shares,Other reserves,Foreign exchange revaluation,Reserves for investment and development,Financial researve funds,Statutory reserve,Retained earnings,"Other capital, funds",Bonus and Welfare fund (Before 2010),Minority Interests,
2017,2,4178655624818,209007243719,209007243719,0,1840648862119,165315455438,-33384976652,935417882294,882244751750,5086372759,0,0,282536707028,-234449949243,4487340410,4487340410,0,417926388343,417926388343,0,0,0,0,0,0,0,0,1009964789359,393798593137,102181028520,229721752468,-127540723948,0,0,0,283176711062,351831275547,-68654564485,8440853555,77129218645,86576373083,-9447154438,512965300000,0,145350000000,57615300000,0,17796416764,13733605435,4062811329,0,0,5188620414177,3041623775577,3041466906847,0,573002339409,0,46512079804,60356198265,0,64318057020,49823157585,0,0,0,156868730,0,0,0,0,0,0,0,0,0,0,2146996638600,2146996638600,913540378000,974943696449,0,0,0,0,0,73173469646,157253941066,0,0,0,5188620414177
2017,3,3982524311983,193149073964,193149073964,0,1663153624904,166190226883,-32254985312,946200435813,884705299871,4489665143,0,0,303284901323,-246279430524,5082108162,5082108162,0,406840573345,406840573345,0,0,0,0,0,0,0,0,1307285311747,396200387955,105785601999,235231762375,-129446160376,0,0,0,281945085128,351831275547,-69886190419,8469700828,76527625776,86576373083,-10048747307,807928482122,0,145350000000,57826503135,-4048021013,17854929581,13792118252,4062811329,0,0,5289809623730,3070054601929,3069897733199,0,548273943902,0,32026889965,79351966789,0,63173025591,44461289810,0,0,0,156868730,0,0,0,0,0,0,0,0,0,0,2219755021801,2219755021801,913540378000,974943696449,0,0,0,0,0,73173469646,230012324267,0,0,0,5289809623730
2017,4,4608385082184,162646091901,162646091901,0,1841677914633,269660118138,-35757561628,1003790571938,977728092335,2755715302,0,0,269716545025,-246409780724,4640562126,4640562126,0,400715604731,400715604731,0,0,0,0,0,0,0,0,1117856231224,403021359590,106144181658,237885234472,-131741052814,0,0,0,284660169112,355801918108,-71141748996,12217008820,73661529897,85439019757,-11777489860,607142588231,0,145350000000,14397300000,-4049836979,22159839233,18097027904,4062811329,0,0,5726241313408,3597745592577,3597589223847,0,589535241674,0,33931018252,99783518900,147263202714,25731306259,0,0,0,0,156368730,0,0,0,0,0,0,0,0,0,0,2128495720831,2128495720831,913540378000,974943696449,0,0,0,0,0,73173469646,138753023297,0,0,0,5726241313408
2018,1,4931058824386,327148568940,301603968940,25544600000,2200955191763,210753088741,-43929180311,1096628360276,937735134859,4634100802,0,0,400493900505,-246234775890,4748191863,4748191863,0,242023883187,239880080424,0,0,2143802763,0,0,0,0,0,761513721719,398192602350,103489581670,236044755937,-132555174267,0,0,0,286437759668,360364905914,-73927146246,8265261012,72802996547,85439019757,-12636023210,255251166565,0,145350000000,55901166565,0,23155393936,18011854403,5143539533,0,0,5692572546105,3495161631160,3495005762430,0,758867753294,0,56009357204,167496670046,0,107125959291,5756604908,0,0,0,155868730,0,0,0,0,0,0,0,0,0,0,2197410914945,2197410914945,913540378000,974943696449,0,0,0,0,0,81332734797,199508952260,0,0,0,5692572546105
2018,2,4816001106680,309072589552,309072589552,0,2172371539196,248131624806,-66283468943,926751398426,850075548843,4552542166,0,0,330151205025,-258027897608,4692018845,4692018845,0,232544360020,232154326120,0,0,390033900,0,0,0,0,0,786681809324,390429856659,102254912997,234079465794,-131824552797,0,0,0,285190490989,359922905914,-74732414925,2984452673,60916109419,74398769757,-13482660338,301965300000,0,145350000000,57615300000,0,21327594124,17512254102,3815340022,0,0,5602682916004,3380505896242,3380325027512,0,636933550905,0,43721419437,184304653817,0,53089497047,33460380367,0,0,0,180868730,0,0,0,0,0,0,0,0,0,0,2222177019762,2222177019762,913540378000,974943696449,0,0,0,0,0,81332734797,224275057077,0,0,0,5602682916004
2018,3,4764576856846,311174204282,311174204282,0,2078533612879,230935855038,-57925625492,1104794065372,914628266726,4086902482,0,0,447827491004,-261748594840,4590966652,4590966652,0,216201046499,216201046499,0,0,0,0,0,0,0,0,842935218041,388100878148,99699872332,233416716554,-133716844222,0,0,0,285416553143,360364905914,-74948352771,2984452673,60916109419,74398769757,-13482660338,354965300000,0,145350000000,57615300000,0,26598423163,19998360488,6600062675,0,0,5607512074887,3369879011770,3369708143040,0,730419365576,0,46166806568,197470152387,0,53517295499,38495846132,0,0,0,170868730,0,0,0,0,0,0,0,0,0,0,2249738725469,2249738725469,913540378000,974943696449,0,0,0,0,0,81332734797,251836762784,0,0,0,5619617737239
2018,4,4675943913409,161408896648,161408896648,0,2023739158189,231306273123,-74090498267,1158545840134,1141238091075,1921016372,0,0,281299437121,-265912704434,4199355190,4199355190,0,272417002872,272417002872,0,0,0,0,0,0,0,0,868769739302,382249819715,96702170755,233549764736,-136847593981,0,0,0,282523206287,360364905914,-77841699627,3024442673,59264678529,74398769757,-15134091228,386965300000,0,145350000000,57615300000,0,27914779829,21314717154,6600062675,0,0,5544713652711,3289162890221,3288996521491,0,617341296915,0,40552419847,179473350743,0,36802114873,13626060112,0,0,0,166368730,0,0,0,0,0,0,0,0,0,0,2255550762490,2255550762490,913540378000,974943696449,0,0,0,0,0,90124123120,248857411482,0,0,0,5544713652711
2019,1,4791820055515,349281955092,349281955092,0,1861769866084,224380864784,-76934382033,1433688014129,1262343487574,3992710084,0,0,424212869908,-256861053437,4439002912,4439002912,0,259783925183,244509437917,0,15274487266,0,0,0,0,0,0,911704296034,379296556950,94734874899,232124562112,-137389687213,0,0,0,284561682051,364981505914,-80419823863,0,69420647342,85359655013,-15939007671,419165300000,0,145350000000,57615300000,0,29099940462,22335308623,6764631839,0,0,5703524351549,3418972239990,3418799871260,0,892658660231,0,48974837486,157602385967,0,134868478950,12788296063,0,0,0,172368730,0,0,0,0,0,0,0,0,0,0,2284552111559,2284552111559,913540378000,974943696449,0,0,0,0,0,91786407208,276196476463,0,0,0,5703524351549
2019,2,4448102866128,289346400091,289346400091,0,1907757881800,223756075909,-86371577442,1227301538140,1152831631121,6246741708,0,0,324246266522,-256023101211,4974092128,4974092128,0,202291974143,202291974143,0,0,0,0,0,0,0,0,843373943966,375672052458,92118353456,230610077515,-138491724059,0,0,0,283553699002,365086603414,-81532904412,0,68604482612,85359655013,-16755172401,350965300000,0,145350000000,57615300000,0,33314036218,26549404379,6764631839,0,0,5291476810094,3092215190948,3092040822218,0,808144606299,0,33468507839,136483427382,0,34194116853,33278393252,0,0,0,174368730,0,0,0,0,0,0,0,0,0,0,2199261619146,2199261619146,913540378000,974943696449,0,0,0,0,0,91354037800,191338353458,0,0,0,5291476810094
2019,3,4551676500514,248773421431,248773421431,0,1973683396014,215482258724,-85529358448,1188152842929,1094068831233,6458581365,0,0,339564917076,-251939486745,6123161833,6123161833,0,225121056037,225121056037,0,0,0,0,0,0,0,0,934271134843,388042440927,92800868995,233871593165,-141070724170,0,0,0,295241571932,378047266754,-82805694822,0,67779349040,85359655013,-17580305973,418138187595,0,145350000000,52970694672,4644605328,43784628553,37019996714,6764631839,0,0,5485947635357,3249163828677,3248943959947,0,726561177985,0,21161925524,164602147713,0,56550732507,38695952364,0,0,0,219868730,0,0,0,0,0,0,0,0,0,0,2236783806680,2236783806680,913540378000,974943696449,0,0,0,0,0,91354037800,228860540992,0,0,0,5485947635357
2019,4,4724833860419,236507153780,236507153780,0,2028745564587,265881430448,-92866361599,1161201717783,1154815538190,4993991269,0,0,252599183409,-251206995085,4137565578,4137565578,0,312980699169,312980699169,0,0,0,0,0,0,0,0,1058559465912,386604280899,93161985980,234415514697,-141253528717,0,0,0,293442294919,377645266754,-84202971835,0,67777779747,86216068013,-18438288266,545101745012,0,145350000000,52970694672,6608162745,41183760913,34419129074,6764631839,0,0,5783393326331,3509122415781,3508824547051,0,790430945579,0,29722325423,161523592314,0,70761690276,26208301041,0,0,0,297868730,0,0,0,0,0,0,0,0,0,0,2274270910550,2274270910550,913540378000,974943696449,0,0,0,0,0,91354037800,266347644862,0,0,0,5783393326331
2020,1,5007641119892,236765484674,236765484674,0,2283187242387,267950799571,-117666940517,1123838313095,1069871843936,6831498705,0,0,288209008529,-241074038075,4958781075,4958781075,0,287274968289,287271062762,0,3905527,0,0,0,0,0,0,984298024371,383067074182,90584578388,234415514697,-143830936309,0,0,0,292482495794,377935266754,-85452770960,0,66927992160,86216068013,-19288075853,465965300000,0,145350000000,57615300000,0,39708922321,29349818359,10359103962,0,0,5991939144263,3690339243216,3690021374486,0,885926043867,0,27903499663,109522380148,0,48971380721,21720370516,0,0,0,317868730,0,0,0,0,0,0,0,0,0,0,2301599901047,2301599901047,913540378000,974943696449,0,0,0,0,0,91354037800,293676635359,0,0,0,5991939144263
2020,2,4975159176111,275196962575,275196962575,0,2105818756896,205302745591,-90387372028,1280155136137,1288577245205,8378229223,0,0,255572266357,-272372604648,5776590990,5776590990,0,256092175809,256092175809,0,0,0,0,0,0,0,0,1008631180608,378929591378,87933112589,231715003438,-143781890849,0,0,0,290996478789,377935266754,-86938787965,0,66135290431,86216068013,-20080777582,484965300000,0,145350000000,57615300000,0,50230196082,32464061519,17766134563,0,0,5983790356719,3785855014539,3785502405532,0,1060250011965,0,54063003479,136818986561,0,47907164178,7120236383,0,0,0,352609007,0,0,0,0,0,0,0,0,0,0,2181601809658,2181601809658,913540378000,974943696449,0,0,0,0,0,91354037800,173678543970,0,0,0,5967456824197
