Year,Quarter,Gross written premium,Reinsurance premium assumed,Deductions,Reinsurance premium ceded,Premium deductions,Premium returns,Other deductions,Increase in unearned premium reserve and techinical reserve,Commission on reinsurance ceded,Other income,Income on reinsurance assumed,Income on reinsurance ceded,Income from other acitvites,Net sales from insurance business,Claim and maturity payment expenses,Claim expenses for reinsurance assumed,Deductions,Recoveries form reinsurance ceded,Subrogation recoveries,Salvages,Claim expenses on retained risks,Claim expenses using catastrophe reserve,Increase/(decrease) in claim reserve,Provision for catastrophe reserve,Other insurance operating expenses,Other underwriting expenses,Commissions,Expense of recourse against the third party,Expense of handling fully-indemnified goods,Risk minimization expenses,"Loss adjusting fee, risk assessment",Others,Other reinsurance assumed expenses,Other reinsurance ceded expenses,Other direct insurance operating expenses,Total direct insurance operating expenses,Gross insurance operating profit,Income from banking activities,Expenses from banking activities,Net operating income from banking activities,Revenue from other activities,Expenses from other activities,Net operating income from other activities,Selling expenses,General and administrative expenses,General and administrative expenses of insurance operation,General and administrative expenses of banking operation,General and administrative expenses of others operation,Net operating profit from insurance operation,Net profit from bank operation,Net profit from others operation,Income from financial activites,of which: interest expenses,Profit from financial activities,Other incomes,Other expenses,Net other profit,Shares of the profit of associates and joint ventures,Profit before tax,Equalisation reserve,Enterprise income tax for the year,Profit after tax,Minority Interest,Net profit attributable to shareholders of the group,Earnings per share
2012,2,543723435886,0,-257245535911,-242268803912,-1195453558,-13781278441,0,154422823021,30775294437,152239407,0,0,152239407,471828256840,-338498735880,0,86342826853,86342826853,0,0,-252155909027,25000000000,-3447847948,-8513445166,-83985588332,-83985588332,0,0,0,0,0,-83985588332,0,0,0,-323102790473,148725466367,0,0,0,0,0,0,0,-144065249662,-144065249662,0,0,4660216705,0,0,67939982247,-62580859111,5359123136,604722046,-120973454,483748592,6133751718,16636840151,0,-606662252,16030177899,2104706664,13925471235,0
2012,3,537933227389,0,-150246871140,-150246871140,0,0,0,-22648870179,17571800734,-1385869816,-1385869816,0,0,381223416988,-277999964352,0,72551821842,72551821842,0,0,-205448142510,0,14650747294,-11557334556,-93768158568,-93768158568,-93768158568,0,0,0,0,0,0,0,0,-296122888340,85100528648,0,0,0,0,0,0,0,-143300126444,-143300126444,0,0,-58199597796,0,0,50955827885,-23930997330,27024830555,859253787,-203226972,656026815,8580645289,-21938095137,0,3852754725,-18085340412,1738946828,-19824287240,0
2012,4,782744083231,0,-337060716188,0,0,0,-337060716188,24327128410,58461630334,381295541,0,0,381295541,528853421328,-455633858205,0,275280907499,0,275280907499,0,-180352950706,25000000000,10456564137,-13727873138,-118234678007,-118234678007,0,0,0,0,-118234678007,0,0,0,0,-276858937714,251994483614,0,0,0,0,0,0,0,-193320827483,-193320827483,0,0,58673656131,0,0,62026410209,-64036639036,-2010228827,13496905171,-418781863,13078123308,3470149507,73211700119,0,-10495566250,62716133869,1909458950,60806674919,0
2013,1,669604928668,0,-129091852415,0,0,0,-129091852415,-143516049911,25167603224,77379507,0,0,77379507,422242009073,-266913244486,0,133725564946,133725564946,0,0,-133187679540,0,-3754556686,-16663151779,-118228127949,-118228127949,0,0,0,0,0,-118228127949,0,0,0,-271833515954,150408493119,0,0,0,0,0,0,0,-141700762432,-141700762432,0,0,8707730687,0,0,46436064446,-17634189175,28801875271,51079449,-93600865,-42521416,6771919902,44239004444,0,-9300070039,34938934405,1699284341,33239650064,0
2013,2,470628233781,140872243624,-199414002630,-323888353652,-255644441,-4361856952,129091852415,20695545607,33065881674,286708174,0,0,286708174,466134610230,-357383177812,-56502830126,165989549330,160792429065,4650126971,546993294,-247896458608,29000000000,1395243525,-13035339950,-96111870132,2252474677,-113175568378,0,0,-1898234239,-901850655,118228127949,-63751087987,-34613256822,0,-326648425165,139486185065,0,0,0,0,0,0,0,-129488467982,-129488467982,0,0,9997717083,0,0,60985403702,-70027906175,-9042502473,88674158,-172028222,-83354064,7301903661,8173764207,0,714556423,8888320630,-1273649621,10161970251,0
2013,3,660323962599,0,-170256295349,-170256295349,0,0,0,-11892318072,26769368332,100966571,0,0,100966571,505045684081,-298378243790,0,93790657821,93790657821,0,0,-204587585969,0,-29807250381,13773992995,-117161918322,-117161918322,0,0,0,0,0,-117161918322,0,0,0,-337782761677,167262922404,0,0,0,0,0,0,0,-160748944624,-160748944624,0,0,6513977780,0,0,43395198138,-27223011554,16172186584,643905623,-358636556,285269067,5660988195,28632421626,0,-4341620327,24290801299,844862965,23445938334,0
2013,4,655121365334,0,-209609651244,-209609651244,0,0,0,78828220666,25829236048,60215846,0,0,60215846,550229386650,-476119894331,0,226579530987,226579530987,0,0,-249540363344,-11000000000,42771458125,-3714433923,-153816792070,-153816792070,-153816792070,0,0,0,0,0,0,0,0,-375300131212,174929255438,0,0,0,0,0,0,0,-145387717503,-145387717503,0,0,29541537935,0,0,45404091993,-55719526826,-10315434833,4044945394,-551149263,3493796131,6960875407,29680774640,0,-2132874022,27547900618,1217214802,26330685816,0
2014,1,709514155098,66975853291,-183201680398,-156761778530,-26439901868,0,0,0,18449740370,92262088,0,0,92262088,464947086409,-228172646403,0,1500642590,0,1500642590,0,-186068791109,0,-32635439044,-6188567270,-188600333143,-188600333143,-52186861152,0,0,0,0,-136413471991,0,0,0,-413493130566,51453955843,0,0,0,0,0,0,0,-45960201263,-45960201263,0,0,5493754580,0,0,35454196810,-9648493203,25805703607,371663530,-197431083,174232447,7702599106,39176289740,533020000,-7629526552,32079783188,822809056,31256974132,407
2014,2,615011111849,83056774016,-180046621801,-171299884165,-8746737636,0,0,0,13906190791,116016659,0,0,116016659,537029056557,-297371555095,0,5133076292,0,5133076292,0,-189947632160,0,-2572771084,-5192585744,-312386335167,-312386335167,-66904285428,0,0,0,0,-245482049739,0,0,0,-510099324155,26929732402,0,0,0,0,0,0,0,-21376114380,-21376114380,0,0,5553618022,0,0,56071749692,-39168340129,16903409563,381749372,-202980370,178769002,5356389721,27992186308,-533020000,-2933227846,24525938462,1505032202,23020906260,305
2014,3,661176061915,78724569455,-206577183812,-248605725776,42028541964,0,0,0,37512844824,20499180,0,0,20499180,550532404624,-313004592046,0,6229606112,0,6229606112,0,-217398815263,0,-6902023237,-5080567659,-273154767997,-273154767997,-76728444832,0,0,0,0,-196426323165,0,0,0,-502536174156,47996230468,0,0,0,0,0,0,0,-30370710363,-30370710363,0,0,17625520105,0,0,26878335902,-8717501224,18160834678,1696884586,-726903123,969981463,3744033804,40500370050,0,-6430751144,34069618906,945303313,33124315593,439
2014,4,615411662967,80267411499,-159493667594,-156319979773,-3173687821,0,0,0,21713939403,252647000,0,0,252647000,621168175035,-447247683215,0,11932849740,0,11932849740,0,-225294467299,0,31629306163,-5309781645,-330569124397,-330569124397,-101565707086,0,0,0,0,-229003417311,0,0,0,-529544067178,91624107857,0,0,0,0,0,0,0,-68055088998,-68055088998,0,0,23569018859,0,0,52861209285,-45026810330,7834398955,2188860130,-1457639179,731220951,5949123820,38083762585,0,-6805891887,31277870698,1080978444,30196892254,400
2015,1,744029701456,47579877128,-180557435992,-183020412151,2462976159,0,0,0,25607409514,128810019,0,0,128810019,518213001121,-316430297802,0,625371953,0,625371953,0,-178550721366,0,23098455434,-6085799594,-314303239064,-314303239064,-108412469977,0,0,0,0,-205890769087,0,0,0,-475841304590,42371696531,0,0,0,0,0,0,0,-36220833235,-36220833235,0,0,6150863296,0,0,29099241998,-2667243729,26431998269,144656693,-840279544,-695622851,6492135135,38379373849,0,-5997909327,32381464522,753059510,31628405012,419
2015,2,578085212808,102987791459,-199489949086,-165354243200,-34135705886,0,0,0,29795872933,170053220,0,0,170053220,547048677514,-342735639018,0,995187628,0,995187628,0,-206984231930,0,-18075329164,-5157279682,-265748054141,-265748054141,-75962188903,0,0,0,0,-189785865238,0,0,0,-495964894917,51083782597,0,0,0,0,0,0,0,-42757928471,-42757928471,0,0,8325854126,0,0,70902350779,-30658998898,40243351881,871032929,-214778094,656254835,9846492565,59071953407,0,-8057220957,51014732450,210663450,50804069000,673
2015,3,741534581608,114929155209,-210317153002,-259015191730,48698038728,0,0,0,29649900032,153014419,0,0,153014419,634687907847,-463577761600,0,4749443314,0,4749443314,0,-298925420607,0,-26198414675,-5974485450,-301987588310,-301987588310,-106073609063,0,0,0,0,-195913979247,0,0,0,-633085909042,1601998805,0,0,0,0,0,0,0,-7764245088,-7764245088,0,0,-6162246283,0,0,26826669953,3304148403,30130818356,1135878989,-473286541,662592448,7281010475,31912174996,0,-4469167235,27443007761,986375531,26456632230,350
2015,4,758647755643,71110675432,-222987999936,-226573241303,3585241367,0,0,0,40228278644,731779405,0,0,731779405,740619840587,-501422691516,0,6841939469,0,6841939469,0,-273976682347,0,43653597974,14133927694,-426077805771,-426077805771,-142551935856,0,0,0,0,-283525869915,0,0,0,-642266962450,98352878137,0,0,0,0,0,0,0,-56282794960,-56282794960,0,0,42070083177,0,0,67921150636,-71469302959,-3548152323,6236315250,-8440474344,-2204159094,2718588776,39036360536,0,-8530083068,30506277468,1041497695,29464779773,391
2016,1,740758172595,65869541895,-199554912163,-159986075066,-39568837097,0,0,0,32697933442,97459726,0,0,97459726,612526793698,-295181725056,0,1029035560,0,1029035560,0,-217852011959,0,-13080815988,-6466416394,-316964467910,-316964467910,-111223228172,0,0,0,0,-205741239738,0,0,0,-554363712251,58163081447,0,0,0,0,0,0,0,-31350694553,-31350694553,0,0,26812386894,0,0,31747610934,-20201217317,11546393617,502685081,-140660467,362024614,6641485955,45362291080,0,-6778951908,38583339172,2921446377,35661892795,453
2016,2,655158295959,99338551637,-202184552549,-174600256469,-27584296080,0,0,0,38215736556,83283189,0,0,83283189,599623693710,-330962020390,0,288348453,0,288348453,0,-251152041097,-6136782926,-16278950784,0,-338464805874,-338464805874,-98773147933,0,0,0,0,-239691657941,0,0,0,-612032580681,-12408886971,0,0,0,0,0,0,0,-26269414438,-26269414438,0,0,-38678301409,0,0,150498158226,-37717253019,112780905207,144121153,-221950469,-77829316,2797924428,76822698910,0,-12918720721,63903978189,1387122039,62516856150,729
2016,3,808035875327,106073477651,-206945095428,-267715858946,60770763518,0,0,0,40764062243,53507948,0,0,53507948,686414641035,-503760756421,0,1336391908,0,1336391908,0,-299111010825,0,164446174,-6828234146,-358817351684,-358817351684,-127659737152,0,0,0,0,-231157614532,0,0,0,-664592150481,21822490554,0,0,0,0,0,0,0,-40240840582,-40240840582,0,0,-18418350028,0,0,48930064349,-7389328209,41540736140,324048826,-148879674,175169152,0,23297555264,0,-3334408777,19963146487,0,19963146487,254
2016,4,887068638652,100910423409,-190110910074,-245426173364,55315263290,0,0,0,44769584585,281594670,0,0,281594670,826850799113,-438838174983,0,5765106754,0,5765106754,0,-303216629524,0,57482739752,-6572494305,-429461839053,-429461839053,-132649631432,0,0,0,0,-296812207621,0,0,0,-681768223130,145082575983,0,0,0,0,0,0,0,-62423627486,-62423627486,0,0,82658948497,0,0,65836775710,-46187063822,19649711888,935163700,-750421583,184742117,0,102493402502,0,-16493079602,86000322900,0,86000322900,1094
2017,1,838041546433,103182392688,-214286740515,-160486561845,-53800178670,0,0,0,35376236757,374989066,0,0,374989066,666713295841,-411702607821,0,3020216702,0,3020216702,0,-271911241060,0,-6604898223,-7807373773,-343127276818,-343127276818,-117054078933,0,0,0,0,-226073197885,0,0,0,-629450789874,37262505967,0,0,0,0,0,0,0,-34946944271,-34946944271,0,0,2315561696,0,0,49837323651,-8222450143,41614873508,10340671531,-2520207147,7820464384,0,51750899588,0,-10114826073,41636073515,0,41636073515,456
2017,2,782260178209,108903420692,-231065195508,-210881240260,-20183955248,0,0,0,39228362244,74199481,0,0,74199481,723554713994,-351874593341,0,1116944599,0,1116944599,0,-311836273899,0,-16575423432,-6802823570,-366346375680,-366346375680,-119003932768,0,0,0,0,-247342442912,0,0,0,-701560896581,21993817413,0,0,0,4560224836,-2415164813,2145060023,0,-23376170636,-23376170636,0,0,-1382353223,0,2145060023,73176502621,-15040418041,58136084580,150554006,-374674179,-224120173,0,58674671207,0,-9027035688,49647635519,0,49647635519,412
2017,3,823998301248,120100756051,-191995113731,-181254261055,-10740852676,0,0,0,33771157129,55633614,0,0,55633614,752663299447,-352491784085,0,3652327288,0,3652327288,0,-269882019451,0,-9169536136,-7628447963,-412013127345,-412013127345,-129323903976,0,0,0,0,-282689223369,0,0,0,-698693130895,53970168552,0,0,0,0,0,0,0,-28785210303,-28785210303,0,0,25184958249,0,0,45016871358,-2391083411,42625787947,202052252,-106205587,95846665,0,67906592861,-14653121568,0,53253471293,0,53253471293,0
2017,4,961126403137,96518651360,-229669717012,-298611262940,68941545928,0,0,0,45580555826,92180264,0,0,92180264,810416011777,-557358161274,0,1412622249,0,1412622249,0,-388396141229,0,3969457898,47680675765,-468750401294,-468750401294,-150421527087,0,0,0,0,-318328874207,0,0,0,-805496408860,4919602917,0,0,0,2439645779,-2367136729,72509050,0,-26596212517,-26596212517,0,0,-21676609600,0,72509050,66771108803,-29384087031,37387021772,528891040,-226054981,302836059,0,16085757281,0,-1396446158,14689311123,0,14689311123,161
2018,1,891440097482,113335064014,-219820751806,-182267322173,-37553429633,0,0,0,39809789089,17570012,0,0,17570012,801512544739,-399497303619,0,586974363,0,586974363,0,-291087986782,0,1049308177,-8225078393,-439601714436,-439601714436,-141917133753,0,0,0,0,-297684580683,0,0,0,-737865471434,63647073305,0,0,0,2434633354,-1471833244,962800110,0,-30147719788,-30147719788,0,0,33499353517,0,962800110,85008431291,-36334335163,48674096128,1028156063,-73362145,954793918,0,84091043673,0,-16201471542,67889572131,0,67889572131,743
2018,2,755906056579,119364065413,-207326861389,-229947680250,22620818861,0,0,0,45898741462,318586144,0,0,318586144,826390525061,-386969947549,0,2979339653,0,2979339653,0,-297196376462,0,-42625247551,-6453224411,-447282097275,-447282097275,-135149166301,0,0,0,0,-312132930974,0,0,0,-793556945699,32833579362,0,0,0,26127752920,-12607265731,13520487189,0,-20451159749,-20451159749,0,0,12382419613,0,13520487189,44411717233,-24847761299,19563955934,30847736003,-254732417,30593003586,0,76059866322,0,-14909881297,61149985025,0,61149985025,490
2018,3,836638503420,123257659898,-231461379179,-257043054132,25581674953,0,0,0,54330804727,1342095904,0,0,1342095904,764607643521,-472708167501,0,5030248293,0,5030248293,0,-313548140303,0,-3109776904,-7028531099,-416319674792,-416319674792,-131311487838,0,0,0,0,-285008186954,0,0,0,-740006123098,24601520423,0,0,0,2810230609,-605893059,2204337550,0,-27798618590,-27798618590,0,0,-3197098167,0,2204337550,57604093173,-12924472155,44679621018,148906572,-81854005,67052567,0,43753912968,0,-7978307689,35775605279,0,35775605279,391
2018,4,1045636529986,124810449027,-265738740888,-332842373251,67103632363,0,0,0,23684794807,41965747,0,0,41965747,797853628963,-606703543289,0,1672598442,0,1672598442,0,-328349820911,0,-13536305746,16623953943,-441248177139,-441248177139,-109879008960,0,0,0,0,-331369168179,0,0,0,-766510349853,31343279110,0,0,0,2661044063,-2406046507,254997556,0,-37239764441,-37239764441,0,0,-5896485331,0,254997556,45883086636,-26249859679,19633226957,412554107,-582948681,-170394574,0,13821344608,0,-2791822856,11029521752,0,11029521752,0
2019,1,811903119499,129045916684,-287523705666,-242049673339,0,0,-45474032327,0,50513875897,54981374,0,0,54981374,726193358969,-446973720079,0,24657796,0,24657796,0,-300454615871,0,19270096694,-6988993628,-373163464048,-373163464048,-149365144079,0,0,0,0,-223798319969,0,0,0,-661336976853,64856382116,0,0,0,2382465921,-1375090467,1007375454,0,-35729576521,-35729576521,0,0,29126805595,0,1007375454,42155899284,-13899595313,28256303971,362080053,-232711825,129368228,0,58519853248,0,-11749217067,46770636181,0,46770636181,258
2019,2,839719700856,131954368207,-278505379607,-274759991746,-49219420188,0,45474032327,0,62097421596,448498816,0,0,448498816,833034721503,-442497330170,0,2892303171,0,2892303171,0,-311765791523,0,-11693657997,-7038092942,-475443672656,-475443672656,-156983253360,0,0,0,0,-318460419296,0,0,0,-805941215118,27093506385,0,0,0,3263727690,-1519656524,1744071166,0,-19551535387,-19551535387,0,0,7541970998,0,1744071166,55563282235,-11151904828,44411377407,642475681,-156917244,485558437,0,54182978008,0,-8402640070,45780337938,0,45780337938,515
2019,3,1018336156707,127248848384,-231851482442,-233335327463,1483845021,0,0,0,40225826077,47806649,0,0,47806649,886664895400,-384694025275,0,18409906326,0,18409906326,0,-295862712855,0,-24775677441,-9122496776,-509831607073,-509831607073,-149791471312,0,0,0,0,-360040135761,0,0,0,-839592494145,47072401255,0,0,0,3426463316,-1620471852,1805991464,0,-31539656379,-31539656379,0,0,15532744876,0,1805991464,61222999590,-25148924371,36074075219,487191733,-181932944,305258789,0,53718070348,0,-7589619304,46128451044,0,46128451044,0
2019,4,1178271817591,112983346298,-294854985718,-268934194263,-25920791455,0,0,0,27758700433,-13552415,0,0,-13552415,974652080278,-452841750290,0,10605247367,0,10605247367,0,-318927776380,0,-3439236401,9776790304,-618138883413,-618138883413,-158300888867,0,0,0,0,-459837994546,0,0,0,-930729105890,43922974388,0,0,0,3280695388,-1669220002,1611475386,0,-32782360424,-32782360424,0,0,11140613964,0,1611475386,48522570760,-7055865107,41466705653,1642674882,-907991829,734683053,0,54953478056,0,-10920988889,44032489167,0,44032489167,482
2020,1,1037007724672,129267711672,-311255376985,-263215671934,0,0,-48039705051,0,48972759077,1078609954,0,0,1078609954,944526114352,-329407211467,0,4037456031,0,4037456031,0,-289275984767,0,-19678130929,-8971291213,-555152014728,-555152014728,-166475105118,0,0,0,0,-388676909610,0,0,0,-873077421637,71448692715,0,0,0,2597708820,-1601110180,996598640,0,-31019525370,-31019525370,0,0,40429167345,0,996598640,48163438903,-38573080776,9590358127,121076102,-48843324,72232778,0,51088356890,0,-10182633268,40905723622,0,40905723622,361
2020,2,989408706708,115928457956,-301278155719,-269933414801,-31344740918,0,0,0,42055313260,229800665,0,0,229800665,886524266543,-401566861468,0,8811293039,0,8811293039,0,-261139062574,0,48141114796,-8413343930,-641365879286,-641365879286,-155036131361,0,0,0,0,-486329747925,0,0,0,-862777170994,23747095549,0,0,0,3240821450,-1409383546,1831437904,0,-26339070856,-26339070856,0,0,-2591975307,0,1831437904,55626097671,5871627090,61497724761,1025605832,-3524287295,-2498681463,0,58238505895,0,-12071239053,46167266842,0,46167266842,417
